발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2023-05-09 08:24:00,5,8,부산,항계 내,35 | 5 | 36,129 | 2 | 9,양호,관리소홀,침수,1,0,0,0,0,0,예부선,52
2023-05-09 06:19:00,5,6,태안,영해,36 | 39 | 11,126 | 16 | 50,양호,기타 ,화재,1,2,2,0,0,0,어선,3
2023-05-09 04:21:00,5,4,울산,영해-EEZ,35 | 31 | 26,129 | 58 | 9,황천5급,운항부주의,충돌,1,0,0,0,0,0,어선,34
2023-05-09 04:21:00,5,4,울산,영해-EEZ,35 | 31 | 26,129 | 58 | 9,황천5급,운항부주의,충돌,1,0,0,0,0,0,유조선,28799
2023-05-09 04:20:00,5,4,인천,항계 내,37 | 20 | 8,126 | 38 | 56,양호,운항부주의,부유물감김,1,4,4,0,0,0,예부선,92
2023-05-09 04:20:00,5,4,인천,항계 내,37 | 20 | 8,126 | 38 | 56,양호,운항부주의,부유물감김,1,1,1,0,0,0,예부선,741
2023-05-09 03:02:00,5,3,울산,영해-EEZ,35 | 27 | 2,129 | 47 | 30,양호,운항부주의,충돌,1,7,7,0,0,0,어선,39
2023-05-09 03:02:00,5,3,울산,영해-EEZ,35 | 27 | 2,129 | 47 | 30,양호,운항부주의,충돌,1,0,0,0,0,0,유조선,30967
2023-05-08 19:57:00,5,19,목포,영해,34 | 40 | 49,125 | 26 | 10,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,70
2023-05-08 19:54:00,5,19,보령,항계 내,36 | 7 | 50,126 | 30 | 6,양호,안전부주의,표류,1,2,2,0,0,0,모터보트,1
2023-05-08 18:00:00,5,18,태안,영해,37 | 3 | 2,125 | 49 | 36,양호,원인미상,운항저해,1,4,4,0,0,0,어선,13
2023-05-08 15:00:00,5,15,군산,영해,35 | 44 | 6,126 | 27 | 56,양호,원인미상,접촉,1,1,0,0,1,0,어선,2.57
2023-05-08 13:07:00,5,13,평택,항계 내,36 | 58 | 48,126 | 49 | 32,양호,안전부주의,해양오염,1,21,21,0,0,0,화물선,46800
2023-05-08 09:20:00,5,9,목포,영해,34 | 56 | 11,126 | 18 | 11,양호,정비불량,키손상,1,4,4,0,0,0,여객선,279
2023-05-08 08:16:00,5,8,통영,항계 내,34 | 59 | 33,128 | 28 | 41,풍랑주의보,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.75
2023-05-07 20:33:00,5,20,목포,항계 내,34 | 47 | 35,126 | 25 | 36,양호,기타 ,침수,1,0,0,0,0,0,기타,2
2023-05-07 16:01:00,5,16,목포,영해,34 | 35 | 45,125 | 50 | 32,양호,안전부주의,작업 중 인명사상,1,2,2,0,0,0,어선,1.78
2023-05-07 15:29:00,5,15,부산,영해,35 | 0 | 14,129 | 4 | 5,양호,정비불량,기관손상,1,10,10,0,0,0,어선,119
2023-05-07 09:42:00,5,9,완도,항계 내,34 | 23 | 21,126 | 38 | 44,양호,관리소홀,침수,1,0,0,0,0,0,어선,2.67
2023-05-07 08:22:00,5,8,목포,영해,34 | 26 | 25,126 | 2 | 34,양호,정비불량,기관손상,1,1,1,0,0,0,어선,9.77
2023-05-07 07:34:00,5,7,인천,영해,37 | 14 | 30,126 | 29 | 29,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.99
2023-05-07 05:57:00,5,5,목포,항계 내,34 | 47 | 7,126 | 23 | 16,양호,관리소홀,기타,1,0,0,0,0,0,예부선,192
2023-05-07 05:30:00,5,5,동해,항계 내,37 | 46 | 21,128 | 57 | 6,황천5급,관리소홀,침수,1,0,0,0,0,0,모터보트,1.33
2023-05-07 01:20:00,5,1,서귀포,항계 내,33 | 13 | 60,126 | 33 | 0,양호,관리소홀,기타,1,0,0,0,0,0,어선,2.99
2023-05-07 00:17:00,5,0,여수,항계 내,34 | 54 | 52,127 | 50 | 58,풍랑주의보,기상악화,침수,1,0,0,0,0,0,어선,1.03
2023-05-07 00:17:00,5,0,사천,항계 내,34 | 54 | 52,127 | 50 | 58,풍랑주의보,기상악화,전복,1,0,0,0,0,0,어선,1.03
2023-05-06 20:05:00,5,20,목포,영해,34 | 27 | 14,125 | 38 | 15,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,9.77
2023-05-06 10:25:00,5,10,여수,항계 내,34 | 31 | 24,127 | 12 | 11,풍랑주의보,기상악화,침수,1,0,0,0,0,0,어선,1.11
2023-05-06 08:44:00,5,8,평택,영해,37 | 9 | 54,126 | 24 | 14,양호,관리소홀,표류,1,0,0,0,0,0,기타,1
2023-05-06 06:31:00,5,6,평택,영해,36 | 51 | 15,125 | 52 | 27,양호,정비불량,기관손상,1,20,20,0,0,0,유조선,29671
2023-05-06 03:05:00,5,3,울진,영해,37 | 4 | 3,129 | 29 | 17,풍랑주의보,정비불량,기관손상,1,15,15,0,0,0,화물선,6443
2023-05-05 20:41:00,5,20,여수,항계 내,34 | 44 | 15,127 | 39 | 2,풍랑주의보,관리소홀,표류,1,0,0,0,0,0,요트,82
2023-05-05 20:26:00,5,20,여수,항계 내,34 | 36 | 49,127 | 43 | 23,풍랑주의보,관리소홀,전복,1,0,0,0,0,0,모터보트,1.99
2023-05-05 18:03:00,5,18,완도,항계 내,34 | 21 | 29,126 | 53 | 35,풍랑주의보,관리소홀,화재,1,0,0,0,0,0,어선,1.64
2023-05-05 18:03:00,5,18,완도,항계 내,34 | 21 | 29,126 | 53 | 35,풍랑주의보,관리소홀,화재,1,0,0,0,0,0,어선,0.94
2023-05-05 18:03:00,5,18,완도,항계 내,34 | 21 | 29,126 | 53 | 35,풍랑주의보,관리소홀,화재,1,0,0,0,0,0,어선,0.55
2023-05-05 18:03:00,5,18,완도,항계 내,34 | 21 | 29,126 | 53 | 35,풍랑주의보,관리소홀,화재,1,0,0,0,0,0,어선,1.24
2023-05-05 17:55:00,5,17,인천,영해,37 | 18 | 46,126 | 18 | 28,양호,정비불량,기관손상,1,12,12,0,0,0,화물선,1757
2023-05-05 15:55:00,5,15,완도,항계 내,34 | 28 | 52,126 | 56 | 31,풍랑주의보,관리소홀,침수,1,0,0,0,0,0,기타,1
2023-05-05 14:44:00,5,14,통영,항계 내,34 | 53 | 57,128 | 42 | 29,풍랑주의보,기상악화,침수,1,0,0,0,0,0,모터보트,0.91
2023-05-05 12:59:00,5,12,목포,영해,34 | 48 | 23,126 | 14 | 54,황천5급,정비불량,기관손상,1,7,7,0,0,0,어선,24
2023-05-05 12:25:00,5,12,완도,항계 내,34 | 33 | 0,126 | 59 | 25,풍랑주의보,관리소홀,표류,1,0,0,0,0,0,기타,0.4
2023-05-05 07:10:00,5,7,목포,영해,34 | 44 | 42,126 | 21 | 25,황천5급,안전부주의,침수,1,1,1,0,0,0,예부선,716
2023-05-05 06:37:00,5,6,완도,항계 내,34 | 37 | 25,127 | 1 | 46,풍랑주의보,관리소홀,침수,1,0,0,0,0,0,어선,1.38
2023-05-05 06:19:00,5,6,목포,항계 내,34 | 44 | 57,126 | 22 | 3,황천5급,기상악화,전복,1,0,0,0,0,0,어선,0.6
2023-05-05 04:22:00,5,4,서귀포,공해,29 | 11 | 42,123 | 31 | 42,풍랑주의보,운항부주의,충돌,1,9,9,0,0,0,어선,53
2023-05-05 04:22:00,5,4,서귀포,공해,29 | 11 | 42,123 | 31 | 42,풍랑주의보,운항부주의,충돌,1,0,0,0,0,0,기타,89174
2023-05-04 21:56:00,5,21,완도,항계 내,34 | 24 | 30,126 | 52 | 51,풍랑주의보,관리소홀,화재,1,0,0,0,0,0,어선,2.17
2023-05-04 09:50:00,5,9,창원,항계 내,35 | 7 | 44,128 | 41 | 7,양호,관리소홀,표류,1,0,0,0,0,0,예부선,269
2023-05-04 07:54:00,5,7,창원,항계 내,35 | 11 | 54,128 | 34 | 34,양호,관리소홀,전복,1,0,0,0,0,0,어선,1.51
2023-05-04 07:14:00,5,7,창원,항계 내,35 | 11 | 56,128 | 34 | 36,양호,관리소홀,전복,1,0,0,0,0,0,모터보트,0.1
2023-05-04 03:59:00,5,3,태안,영해,36 | 45 | 20,126 | 7 | 18,양호,운항부주의,좌초/좌주,1,6,6,0,0,0,어선,45
2023-05-03 18:16:00,5,18,서귀포,항계 내,33 | 28 | 0,126 | 55 | 0,황천6급,배터리 방전,표류,1,1,1,0,0,0,어선,3.55
2023-05-03 13:49:00,5,13,평택,영해,36 | 59 | 21,125 | 18 | 9,양호,운항부주의,접촉,1,11,11,0,0,0,어선,82
2023-05-03 13:49:00,5,13,평택,영해,36 | 59 | 21,125 | 18 | 9,양호,운항부주의,접촉,1,23,23,0,0,0,유조선,29681
2023-05-03 12:49:00,5,12,통영,협수로,34 | 48 | 5,128 | 31 | 5,양호,정비불량,추진기손상,1,1,1,0,0,0,어선,0.95
2023-05-03 11:47:00,5,11,동해,영해,37 | 31 | 9,129 | 8 | 3,양호,정비불량,운항저해,1,1,1,0,0,0,모터보트,0.46
2023-05-03 11:36:00,5,11,부산,영해,34 | 58 | 50,129 | 8 | 3,양호,운항부주의,부유물감김,1,10,10,0,0,0,화물선,796
2023-05-03 08:16:00,5,8,서귀포,항계 내,33 | 28 | 0,126 | 55 | 0,황천6급,배터리 방전,운항저해,1,1,1,0,0,0,어선,9.77
2023-05-02 18:05:00,5,18,서귀포,영해,33 | 28 | 60,127 | 1 | 0,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,3
2023-05-02 16:51:00,5,16,서귀포,영해,33 | 28 | 0,126 | 58 | 60,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2023-05-02 13:40:00,5,13,목포,항계 내,34 | 47 | 8,126 | 24 | 24,양호,화기취급부주의,화재,1,0,0,0,0,0,예부선,477
2023-05-02 13:06:00,5,13,완도,항계 내,34 | 25 | 45,126 | 57 | 33,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.44
2023-05-02 13:04:00,5,13,완도,항계 내,34 | 32 | 8,126 | 21 | 47,양호,정비불량,추진기손상,1,4,4,0,0,0,예부선,80
2023-05-02 11:37:00,5,11,군산,항계 내,35 | 51 | 24,126 | 18 | 59,양호,정비불량,추진기손상,1,2,2,0,0,0,모터보트,2.4
2023-05-02 11:16:00,5,11,통영,협수로,34 | 42 | 9,128 | 35 | 57,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1.64
2023-05-02 06:50:00,5,6,군산,항계 내,36 | 5 | 20,126 | 26 | 9,양호,배터리 방전,운항저해,1,4,4,0,0,0,모터보트,3.5
2023-05-02 02:04:00,5,2,목포,영해,34 | 36 | 2,126 | 13 | 39,양호,기타 ,운항저해,1,2,2,0,0,0,예부선,29
2023-05-01 18:08:00,5,18,통영,영해,34 | 37 | 9,128 | 18 | 50,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.27
2023-05-01 18:08:00,5,18,군산,영해,35 | 46 | 7,126 | 25 | 50,양호,정비불량,기관손상,1,3,3,0,0,0,어선,7.93
2023-05-01 17:28:00,5,17,서귀포,영해-EEZ,32 | 58 | 60,126 | 46 | 60,양호,운항부주의,충돌,1,10,10,0,0,0,어선,50
2023-05-01 17:28:00,5,17,서귀포,영해-EEZ,32 | 58 | 60,126 | 46 | 60,양호,운항부주의,충돌,1,20,20,0,0,0,유조선,30257
2023-05-01 16:47:00,5,16,서귀포,영해-EEZ,32 | 48 | 0,126 | 58 | 60,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,24
2023-05-01 16:23:00,5,16,울산,영해,35 | 18 | 51,129 | 16 | 14,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,4.04
2023-05-01 15:15:00,5,15,제주,영해,33 | 41 | 16,126 | 20 | 6,양호,정비불량,추진기손상,1,1,1,0,0,0,어선,5.7
2023-05-01 15:02:00,5,15,포항,항계 내,36 | 3 | 27,129 | 22 | 50,양호,운항부주의,기관손상,1,5,5,0,0,0,요트,6.48
2023-05-01 14:42:00,5,14,통영,협수로,34 | 49 | 57,128 | 23 | 17,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.99
2023-05-01 13:01:00,5,13,평택,영해,37 | 17 | 44,126 | 44 | 30,양호,정비불량,추진기손상,1,4,4,0,0,0,모터보트,1.86
2023-05-01 12:21:00,5,12,서귀포,항계 내,33 | 13 | 0,126 | 25 | 60,양호,운항부주의,부유물감김,1,2,2,0,0,0,모터보트,4.81
2023-05-01 12:14:00,5,12,보령,영해,36 | 23 | 1,126 | 10 | 30,양호,정비불량,키손상,1,13,13,0,0,0,낚시어선,8.55
2023-05-01 07:31:00,5,7,보령,영해,36 | 16 | 12,126 | 30 | 54,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3
2023-05-01 07:22:00,5,7,평택,영해,37 | 9 | 59,126 | 34 | 39,양호,정비불량,추진기손상,1,5,5,0,0,0,모터보트,1.17
2023-05-01 06:10:00,5,6,통영,영해,34 | 39 | 40,128 | 17 | 43,양호,운항부주의,충돌,1,8,8,0,0,0,어선,4.99
2023-05-01 06:10:00,5,6,통영,영해,34 | 39 | 40,128 | 17 | 43,양호,운항부주의,충돌,1,6,6,0,0,0,어선,9.77
2023-05-01 04:48:00,5,4,여수,항계 내,34 | 29 | 22,127 | 48 | 11,양호,관리소홀,침수,1,0,0,0,0,0,어선,4.83
2023-05-01 02:22:00,5,2,인천,항계 내,37 | 19 | 35,126 | 32 | 44,양호,정비불량,기관손상,1,20,20,0,0,0,화물선,18123
2023-04-30 17:15:00,4,17,여수,항계 내,34 | 54 | 15,127 | 42 | 58,양호,정비불량,기관손상,1,26,26,0,0,0,화물선,23265
2023-04-30 14:54:00,4,14,목포,영해,34 | 54 | 33,126 | 22 | 39,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,7.93
2023-04-30 14:11:00,4,14,울산,영해,35 | 19 | 14,129 | 21 | 0,양호,정비불량,기관손상,1,15,15,0,0,0,기타,4803
2023-04-30 13:59:00,4,13,평택,영해,37 | 1 | 18,126 | 42 | 20,양호,원인미상,기관손상,1,18,18,0,0,0,낚시어선,7.93
2023-04-30 11:54:00,4,11,목포,영해,34 | 26 | 27,126 | 4 | 18,양호,운항부주의,충돌,1,4,4,0,0,0,예부선,25
2023-04-30 11:54:00,4,11,목포,영해,34 | 26 | 27,126 | 4 | 18,양호,운항부주의,충돌,1,6,6,0,0,0,어선,24
2023-04-30 11:24:00,4,11,사천,항계 내,34 | 54 | 37,128 | 2 | 47,양호,운항부주의,기관손상,1,1,1,0,0,0,모터보트,1.03
2023-04-30 10:12:00,4,10,울진,영해,36 | 31 | 49,129 | 26 | 30,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,0.38
2023-04-30 09:44:00,4,9,제주,영해-EEZ,33 | 32 | 1,127 | 16 | 4,양호,정비불량,기관손상,1,7,7,0,0,0,어선,9.77
2023-04-30 08:56:00,4,8,목포,영해,34 | 36 | 42,125 | 10 | 45,저시정,정비불량,기관손상,1,15,15,0,0,0,화물선,2745
2023-04-30 06:35:00,4,6,포항,영해,36 | 6 | 20,129 | 33 | 18,양호,정비불량,기관손상,1,4,4,0,0,0,예부선,72
2023-04-30 06:14:00,4,6,여수,항계 내,34 | 28 | 3,127 | 19 | 50,양호,관리소홀,침수,1,0,0,0,0,0,어선,2.99
2023-04-30 05:17:00,4,5,완도,항계 내,34 | 38 | 14,126 | 14 | 58,양호,운항부주의,기타,1,3,3,0,0,0,예부선,81
2023-04-29 21:30:00,4,21,창원,영해,35 | 3 | 33,128 | 26 | 3,양호,정비불량,기관손상,1,1,1,0,0,0,어선,0.94
2023-04-29 14:23:00,4,14,서귀포,영해,33 | 14 | 21,126 | 32 | 33,양호,정비불량,기관손상,1,10,10,0,0,0,모터보트,9.77
2023-04-29 12:55:00,4,12,여수,영해,34 | 6 | 44,127 | 14 | 54,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,5.4
2023-04-29 11:24:00,4,11,통영,협수로,34 | 42 | 7,128 | 35 | 52,저시정,기상악화,접촉,1,1,1,0,0,0,어선,9.77
2023-04-29 10:10:00,4,10,완도,항계 내,34 | 17 | 30,126 | 35 | 7,저시정,기상악화,방향상실,1,1,1,0,0,0,어선,1.16
2023-04-29 10:02:00,4,10,보령,영해,36 | 19 | 9,126 | 28 | 17,저시정,운항부주의,충돌,1,20,20,5,0,0,낚시어선,9.77
2023-04-29 10:02:00,4,10,보령,영해,36 | 19 | 9,126 | 28 | 17,저시정,운항부주의,충돌,1,22,22,0,0,0,낚시어선,9.77
2023-04-29 10:00:00,4,10,군산,항계 내,35 | 58 | 36,126 | 27 | 54,양호,정비불량,화재,1,11,11,0,0,0,기타,19
2023-04-29 09:51:00,4,9,평택,영해,37 | 10 | 0,126 | 34 | 59,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,0.96
2023-04-29 09:10:00,4,9,서귀포,영해-EEZ,32 | 40 | 59,126 | 40 | 59,황천6급,정비불량,기관손상,1,7,7,0,0,0,어선,29
2023-04-29 08:33:00,4,8,평택,영해,37 | 10 | 40,126 | 37 | 31,양호,정비불량,침몰,1,1,1,0,0,0,모터보트,2.36
2023-04-29 06:38:00,4,6,완도,항계 내,34 | 12 | 20,127 | 9 | 20,저시정,배터리 방전,운항저해,1,1,1,0,0,0,어선,4.99
2023-04-28 22:51:00,4,22,평택,영해,37 | 3 | 47,126 | 26 | 21,양호,운항부주의,접촉,1,1,1,0,0,0,어선,3
2023-04-28 22:51:00,4,22,평택,영해,37 | 3 | 47,126 | 26 | 21,양호,운항부주의,접촉,1,2,2,0,0,0,고무보트,0.6
2023-04-28 17:53:00,4,17,제주,영해-EEZ,33 | 24 | 34,126 | 5 | 16,양호,원인미상,화재,1,8,8,0,0,0,어선,31
2023-04-28 14:55:00,4,14,제주,영해,33 | 46 | 32,126 | 37 | 24,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.8
2023-04-28 14:03:00,4,14,여수,항계 내,34 | 1 | 39,127 | 18 | 20,양호,운항부주의,부유물감김,1,145,145,0,0,0,여객선,792
2023-04-28 12:16:00,4,12,여수,영해,34 | 34 | 60,127 | 49 | 9,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,24
2023-04-28 10:36:00,4,10,창원,항계 내,35 | 4 | 23,128 | 36 | 19,양호,관리소홀,침수,1,0,0,0,0,0,어선,1.78
2023-04-28 10:32:00,4,10,태안,영해,36 | 43 | 60,126 | 0 | 51,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.31
2023-04-28 07:13:00,4,7,부산,영해,34 | 40 | 48,128 | 46 | 50,양호,운항부주의,부유물감김,1,7,7,0,0,0,낚시어선,4.97
2023-04-28 05:09:00,4,5,목포,영해,34 | 6 | 57,125 | 52 | 44,양호,정비불량,기관손상,1,6,6,0,0,0,화물선,499
2023-04-28 04:32:00,4,4,목포,영해,34 | 3 | 51,125 | 30 | 20,양호,정비불량,기관손상,1,19,19,0,0,0,화물선,18084
2023-04-27 17:59:00,4,17,평택,영해,37 | 10 | 59,126 | 38 | 21,양호,정비불량,운항저해,1,3,3,0,0,0,모터보트,1.82
2023-04-27 17:51:00,4,17,서귀포,항계 내,33 | 13 | 60,126 | 19 | 60,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,0.5
2023-04-27 13:07:00,4,13,포항,영해,35 | 42 | 51,129 | 30 | 4,양호,관리소홀,기관손상,1,1,1,0,0,0,어선,5.96
2023-04-27 12:35:00,4,12,완도,항계 내,34 | 8 | 52,126 | 43 | 40,양호,정비불량,화재,1,2,2,0,0,0,어선,1.77
2023-04-27 11:49:00,4,11,통영,영해,34 | 39 | 44,128 | 38 | 54,양호,기타 ,기관손상,1,1,1,0,0,0,어선,3.6
2023-04-27 10:54:00,4,10,속초,영해,37 | 58 | 29,128 | 47 | 17,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,24
2023-04-27 08:57:00,4,8,목포,영해,34 | 5 | 58,125 | 46 | 49,양호,정비불량,기관손상,1,61,61,0,0,0,기타,999
2023-04-27 00:40:00,4,0,제주,영해,33 | 35 | 23,126 | 12 | 53,양호,정비불량,기관손상,1,4,4,0,0,0,어선,3
2023-04-26 21:01:00,4,21,여수,영해,34 | 24 | 20,127 | 58 | 16,양호,안전부주의,폭발,1,2,2,2,0,0,유조선,5667
2023-04-26 12:22:00,4,12,목포,영해,34 | 54 | 58,126 | 22 | 56,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,2.39
2023-04-26 10:52:00,4,10,부산,영해,35 | 8 | 42,129 | 12 | 29,양호,정비불량,기관손상,1,8,8,0,0,0,유조선,954
2023-04-26 09:52:00,4,9,울산,항계 내,35 | 28 | 49,129 | 25 | 53,양호,관리소홀,기관손상,1,1,1,0,0,0,어선,1.39
2023-04-26 09:37:00,4,9,완도,항계 내,34 | 10 | 18,126 | 34 | 2,양호,관리소홀,침수,1,0,0,0,0,0,어선,1.96
2023-04-26 08:55:00,4,8,부안,항계 내,35 | 37 | 12,126 | 28 | 9,양호,관리소홀,기타,1,0,0,0,0,0,낚시어선,9.77
2023-04-25 06:52:00,4,6,여수,항계 내,34 | 51 | 37,127 | 42 | 58,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,예부선,107
2023-04-25 06:49:00,4,6,목포,영해,34 | 41 | 19,125 | 36 | 48,양호,기타 ,운항저해,1,3,3,0,0,0,예부선,46
2023-04-25 06:30:00,4,6,보령,영해,36 | 16 | 44,125 | 55 | 8,양호,운항부주의,충돌,1,6,6,0,0,0,어선,30
2023-04-25 05:47:00,4,5,목포,영해,34 | 16 | 31,126 | 6 | 50,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,24
2023-04-25 04:32:00,4,4,목포,영해,34 | 7 | 19,125 | 53 | 58,양호,운항부주의,운항저해,1,3,3,0,0,0,어선,9.77
2023-04-25 01:52:00,4,1,완도,항계 내,34 | 25 | 0,125 | 52 | 60,양호,정비불량,기관손상,1,1,1,0,0,0,어선,0.5
2023-04-24 20:18:00,4,20,인천,영해,37 | 25 | 22,126 | 34 | 21,양호,정비불량,기관손상,1,186,186,0,0,0,여객선,26546
2023-04-24 13:32:00,4,13,인천,영해,37 | 9 | 29,126 | 0 | 45,양호,운항부주의,침수,1,2,2,0,0,0,어선,24
2023-04-24 10:27:00,4,10,서귀포,공해,28 | 19 | 59,123 | 45 | 0,황천4급,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,48
2023-04-24 10:16:00,4,10,목포,영해,34 | 47 | 34,126 | 19 | 9,양호,운항부주의,좌초/좌주,1,6,6,0,0,0,어선,24
2023-04-24 09:51:00,4,9,여수,항계 내,34 | 39 | 47,127 | 54 | 30,양호,재질불량,기관손상,1,3,3,0,0,0,유조선,97
2023-04-24 08:27:00,4,8,목포,영해,34 | 27 | 2,125 | 45 | 23,양호,기타 ,충돌,1,9,9,0,0,0,어선,20
2023-04-24 08:27:00,4,8,목포,영해,34 | 27 | 2,125 | 45 | 23,양호,기타 ,충돌,1,11,11,0,0,0,어선,34
2023-04-24 07:24:00,4,7,목포,영해,34 | 9 | 26,126 | 6 | 49,양호,정비불량,기관손상,1,15,15,0,0,0,화물선,4397
2023-04-24 03:04:00,4,3,태안,영해,36 | 34 | 23,126 | 15 | 23,양호,원인미상,기관손상,1,1,1,0,0,0,어선,2.7
2023-04-23 17:29:00,4,17,완도,항계 내,34 | 15 | 47,126 | 51 | 38,양호,정비불량,기관손상,1,2,2,0,0,0,예부선,46
2023-04-23 15:47:00,4,15,목포,영해,35 | 1 | 0,126 | 19 | 60,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1.35
2023-04-23 15:02:00,4,15,포항,영해,36 | 10 | 59,129 | 40 | 59,양호,정비불량,화재,1,4,4,0,0,0,어선,6.27
2023-04-23 14:58:00,4,14,목포,항계 내,34 | 47 | 8,126 | 23 | 10,양호,운항부주의,충돌,1,1,1,0,0,0,어선,9.77
2023-04-23 14:58:00,4,14,목포,항계 내,34 | 47 | 8,126 | 23 | 10,양호,운항부주의,충돌,1,1,1,0,0,0,어선,4.9
2023-04-23 11:00:00,4,11,군산,영해,35 | 58 | 34,126 | 14 | 45,양호,운항부주의,기타,1,15,15,0,0,0,낚시어선,9.77
2023-04-23 10:41:00,4,10,목포,영해,33 | 58 | 0,125 | 40 | 0,양호,정비불량,기관손상,1,19,19,0,0,0,화물선,9944
2023-04-23 09:57:00,4,9,태안,영해,36 | 41 | 8,126 | 6 | 24,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.5
2023-04-23 06:30:00,4,6,군산,영해,36 | 1 | 9,126 | 15 | 49,양호,운항부주의,충돌,1,21,21,6,0,0,낚시어선,9.77
2023-04-23 06:30:00,4,6,군산,영해,36 | 1 | 9,126 | 15 | 49,양호,운항부주의,충돌,1,6,6,0,0,0,어선,29
2023-04-23 03:22:00,4,3,동해,영해,37 | 22 | 55,129 | 16 | 44,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,4.59
2023-04-22 20:48:00,4,20,부산,영해,35 | 8 | 18,129 | 11 | 14,양호,정비불량,기관손상,1,12,12,0,0,0,화물선,4252
2023-04-22 18:54:00,4,18,목포,항계 내,35 | 3 | 57,126 | 20 | 10,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,3.14
2023-04-22 16:33:00,4,16,창원,항계 내,34 | 54 | 41,128 | 42 | 54,양호,관리소홀,전복,1,0,0,0,0,0,어선,7.31
2023-04-22 15:27:00,4,15,목포,항계 내,34 | 49 | 32,126 | 22 | 36,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,0.91
2023-04-22 13:20:00,4,13,제주,항계 내,33 | 24 | 59,126 | 15 | 38,양호,운항부주의,충돌,1,0,0,0,0,0,어선,50
2023-04-22 13:13:00,4,13,평택,영해,37 | 1 | 50,126 | 26 | 17,양호,연료고갈,운항저해,1,5,5,0,0,0,고무보트,0.1
2023-04-22 13:13:00,4,13,평택,영해,37 | 6 | 19,126 | 32 | 35,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,8.96
2023-04-22 10:39:00,4,10,평택,영해,37 | 4 | 19,126 | 31 | 23,저시정,관리소홀,운항저해,1,2,2,0,0,0,고무보트,0.1
2023-04-22 06:41:00,4,6,창원,영해,35 | 4 | 32,128 | 29 | 42,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.21
2023-04-22 06:33:00,4,6,목포,영해,34 | 16 | 41,126 | 57 | 20,양호,정비불량,운항저해,1,13,13,0,0,0,유조선,2303
2023-04-22 06:18:00,4,6,통영,항계 내,34 | 49 | 43,128 | 24 | 0,양호,기타 ,침수,1,0,0,0,0,0,어선,7.93
2023-04-21 19:31:00,4,19,여수,영해,34 | 7 | 54,127 | 26 | 3,황천4급,기상악화,키손상,1,6,6,0,0,0,화물선,499
2023-04-21 18:29:00,4,18,속초,영해,38 | 26 | 25,128 | 29 | 44,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3
2023-04-21 14:04:00,4,14,인천,항계 내,37 | 28 | 30,126 | 35 | 31,양호,기타 ,침수,1,1,1,0,0,0,기타,14
2023-04-21 12:40:00,4,12,서귀포,영해,33 | 28 | 0,126 | 58 | 60,황천6급,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,30
2023-04-21 11:30:00,4,11,완도,항계 내,34 | 22 | 30,126 | 57 | 34,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.51
2023-04-21 10:28:00,4,10,여수,항계 내,34 | 54 | 3,127 | 45 | 41,양호,운항부주의,접촉,1,14,14,0,0,0,화물선,13174
2023-04-21 10:28:00,4,10,여수,항계 내,34 | 54 | 3,127 | 45 | 41,양호,운항부주의,접촉,1,6,6,0,0,0,예부선,138
