대분류,파일명,컬럼명,null 수,최댓값,최솟값,평균(mean),중앙값(median),최빈값_수치(mode),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis),유일값 수,값 중복도 평균,코사인 유사도 수,코사인 평균 유사도,유클리디안 유사도 수,유클리디안 평균 유사도,피어슨 유사도 수,피어슨 평균 유사도,종합 평균 유사도
보건의료,107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,어제 점심식사 후 칫솔질 실천율,0,66.1,0.0,52.91818181818183,58.2,53.2,53.2,62.25,9.049999999999995,341.2236363636364,18.4722396141788,66.1,-2.752513734143486,8.30164420343447,9,1.2222222222222223,81,0.9418458040695855,213,0.6600753735942493,95,0.9094438007694504,0.8725309166544643
환경기상,24_서울특별시 서대문구_의류수거함 현황_20230301.csv,위도,0,37.6054667,37.556776,37.57850159723319,37.5805991,37.5580697,37.568106875,37.586182925,0.0180760500000047,0.0001377938776519,0.011738563696294,0.0486907000000016,-0.1652463598644178,-0.7222902781497855,496,1.0201612903225807,116,0.9354740492828594,236,0.7510784271440291,41,0.869682984945288,0.8722784991200648
재난안전,52_대구광역시 북구_기계설비 성능점검 대상 건축물_20240329.csv,연면적(건축물),0,456384.0,10166.93,32866.441365,16120.7425,17466.54,12989.509999999998,26502.8025,13513.292500000003,2769493774.136599,52625.9800301771,446217.07,5.893403075281356,43.29968544466997,99,1.0101010101010102,18,0.9614289442169716,199,0.5927549500575502,51,0.9226393320220385,0.8721783005071141
보건의료,113_국민건강보험공단_신규 중증(암)등록환자의 암유형별 등록인원 현황_20221231.csv,등록인원수,0,357397.0,4.0,2782.1570881226053,277.5,51.0,97.25,1162.5,1065.25,296534915.7718211,17220.189190941575,357393.0,17.425205648130472,348.72902657467085,411,1.27007299270073,13,0.9464851440253922,5,0.6070609693588251,29,0.9225803903670907,0.8690384076287583
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,니켈(mg_kg),0,440.6,0.0,17.34482988659106,12.15,7.2,7.2,22.6,15.400000000000002,335.84834663438176,18.326165628259005,440.6,7.275000538350114,120.74623689316395,542,5.531365313653136,13,0.9593769572396131,84,0.5732928945008557,30,0.9193329303395247,0.8661425339318264
문화관광,2_전국관광지정보표준데이터.csv,수용인원수,0,1000000.0,0.0,16955.672771672773,680.0,10000.0,100.0,5000.0,4900.0,6786810878.621397,82382.10290239863,1000000.0,8.297866315628534,76.3915163831285,143,5.727272727272728,16,0.9619347065271991,66,0.576237607949617,43,0.9144968296730803,0.8658201360700353
환경기상,28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,재비산먼지 평균농도,0,418.0,3.0,18.16715976331361,11.0,7.0,8.0,18.0,10.0,773.6357199211045,27.814307827467225,415.0,7.363382460843285,78.967718144574,73,9.26027397260274,17,0.9594245005277742,91,0.5883110710999011,49,0.9103322767853355,0.8655649251452241
산업고용,125_근로복지공단_규모별 산재신청 승인현황_20231231.csv,승인율(퍼센트),0,94.1,0.0,82.75769230769232,89.05,92.5,85.2,91.525,6.325000000000003,462.43307692307695,21.50425718138334,94.1,-3.2468616353259367,9.540548883041383,45,1.1555555555555554,53,0.9444503928459684,206,0.6347752137192691,91,0.8975249883284393,0.863745195213617
문화관광,2_전국관광지정보표준데이터.csv,위도,0,38.51438609,33.23342738,35.98301238147509,35.55690191,35.04638172,35.117233639999995,37.032319154,1.9150855140000047,1.2276751312332943,1.1080050231083316,5.28095871,0.3486037560015956,-0.878582645662918,799,1.0250312891113893,10,0.9444562836114423,234,0.709326402702367,25,0.8593650961350247,0.8633938324390602
재난안전,65_해양경찰청_해상조난사고 상세데이터 현황_20231231.csv,톤수,0,156336.0,0.0,1002.1996604330708,6.609999999999999,9.77,2.0875,29.0,26.9125,53805790.9549863,7335.243074021903,156336.0,12.707594478658285,198.3595310838633,1018,3.992141453831042,10,0.9517484447938186,12,0.5893568017267629,26,0.9115806175456034,0.8632029852811214
문화관광,2_전국관광지정보표준데이터.csv,경도,0,129.5665319,126.0725117,127.69295965562746,127.4474457,127.261342,126.982712,128.54099282355,1.5582808235500067,0.7510625759594182,0.8666386651652569,3.4940201999999942,0.321218526950753,-1.1806960749407296,796,1.028894472361809,10,0.9452384722426264,234,0.7096293710788247,26,0.8541322051613005,0.8616741451773358
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,면적(제곱미터),0,1586260.0,1.0,27123.49359120673,3967.0,1781.0,1457.0,14144.0,12687.0,9421985943.685394,97066.91477370338,1586259.0,8.56624994491332,95.4643645070066,2291,1.3998254037538194,2,0.9469775242368625,5,0.5222175189288981,4,0.8949520715444386,0.8412153420983002
환경기상,38_대구광역시 북구_특정토양오염관리대상시설_20240726.csv,위도,0,35.95823497,35.565215,35.90495485515152,35.90187209,35.90126928,35.89350412500001,35.91418714,0.0206830149999888,0.0016273582246054,0.0403405283134151,0.3930199699999974,-6.009047452145741,51.765924121375065,96,1.03125,19,0.9353978949042622,101,0.5393327350212872,54,0.8937725462001831,0.8395347234460356
보건의료,118_건강보험심사평가원_의원급 표시과목별 상병 통계_20231231.csv,요양급여비용총액,0,1998816864470.0,0.0,1329236782.6491425,2059210.0,17320.0,200630.0,26165040.0,25964410.0,4.8366213787586894e+20,21992319974.842785,1998816864470.0,57.54377057490044,4429.161551619442,19768,1.1354208822339134,1,0.9953842795705315,0,0.0,1,0.9941304957076353,0.7958059101112668
보건의료,118_건강보험심사평가원_의원급 표시과목별 상병 통계_20231231.csv,보험자부담금,0,1411832171380.0,0.0,990530902.02094,1612590.0,12220.0,152430.0,20352300.0,20199870.0,2.5890147705716893e+20,16090415689.383818,1411832171380.0,54.29966052295821,3944.304388061888,19893,1.128286331875534,1,0.9953842795705315,0,0.0,3,0.8713877882529015,0.7467088271293733
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,납(mg_kg),0,7605.8,0.0,35.01354236157439,19.5,15.7,13.6,30.3,16.700000000000003,24660.50490162833,157.03663553969923,7605.8,39.01065027966576,1819.42267077993,716,4.187150837988827,2,0.9633152838008313,0,0.0,14,0.8818283916915968,0.7380574701969713
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,아연(mg_kg),0,68934.3,2.7,159.29112741827885,91.5,68.3,67.525,129.0,61.475,1675629.1881428054,1294.4609643178917,68931.6,50.4143580882183,2663.7853949771456,1504,1.993351063829788,2,0.9500312345212253,0,0.0,10,0.8783197670322348,0.7313404006213841
