측정일자,측정시간,지역,지역명,도로명,시작점,종점,기온,습도,재비산먼지 평균농도,오염범례
2024-09-04,14:25,경기,구리시,안골로,경기도 구리시 교문동 360-10도,경기도 구리시 수택동 490-1도,32,45,5,매우좋음
2024-09-04,14:18,경기,구리시,이문안로,경기도 구리시 토평동 260-1도,경기도 구리시 교문동 105-3도,33,44,3,매우좋음
2024-09-04,14:12,경기,구리시,장자대로,경기도 구리시 교문동 469-4도,경기도 구리시 토평동 275-8도,33,44,7,매우좋음
2024-09-04,13:53,경기,구리시,동구릉로,경기도 남양주시 퇴계원면 퇴계원리 321-1 도,경기도 구리시 교문동 257-4도,32,45,5,매우좋음
2024-09-04,13:43,경기,구리시,경춘북로,경기도 구리시 갈매동 437-20 도,경기도 구리시 갈매동 6-49 천,32,44,6,매우좋음
2024-09-04,13:24,경기,구리시,경춘로,경기도 구리시 수택동 366-3천,경기도 구리시 교문동 산32-1도,32,44,4,매우좋음
2024-09-04,13:16,경기,구리시,벌말로,경기도 구리시 토평동 480-8 도,경기도 구리시 수택동 353 도,32,44,5,매우좋음
2024-09-04,13:05,경기,구리시,검배로,경기도 구리시 수택동 360도,경기도 구리시 수택동 2-10도,31,45,9,매우좋음
2024-09-04,12:46,경기,구리시,아차산로,경기도 구리시 아천동 산42-6도,경기도 구리시 교문동 257-4도,31,47,8,매우좋음
2024-09-04,11:41,경기,양평군,중앙로,경기도 양평군 양평읍 대흥리 779-1도,경기도 양평군 양평읍 양근리 85-3 도,29,54,10,매우좋음
2024-09-04,11:21,경기,양평군,남북로,경기도 양평군 양평읍 공흥리 515-1도,경기도 양평군 양평읍 창대리 695-3도,28,55,8,매우좋음
2024-09-04,11:12,경기,양평군,경강로,경기도 양평군 청운면 갈운리 산1-5도,경기도 양평군 양서면 양수리 868천,28,52,21,매우좋음
2024-09-04,11:06,경기,양평군,경강로,경기도 양평군 청운면 갈운리 산1-5도,경기도 양평군 양서면 양수리 868천,28,55,23,매우좋음
2024-09-04,15:02,경기,안성시,청원로,경기도 안성시 원곡면 외가천리 255-4도,경기도 평택시 도일동 산286-1도,33,44,18,매우좋음
2024-09-04,14:35,경기,안성시,서동대로,경기도 안성시 공도읍 진사리 633-4도,경기도 안성시 일죽면 당촌리 산1-4도,33,44,14,매우좋음
2024-09-04,14:29,경기,안성시,공도로,경기도 안성시 공도읍 만정리 676-2도,경기도 안성시 공도읍 용두리 731-2도,33,43,5,매우좋음
2024-09-04,12:34,경기,안성시,제4산단로,경기도 안성시 서운면 양촌리 477 도,경기도 안성시 미양면 양변리 산9-58 임,31,45,83,좋음
2024-09-04,12:28,경기,안성시,서운로,경기도 안성시 계동 170-3도,경기도 안성시 서운면 산평리 316-3천,31,46,26,매우좋음
2024-09-04,12:17,경기,안성시,제2공단1길,경기도 안성시 미양면 계륵리 275도,경기도 안성시 미양면 구수리 10-2답,31,46,6,매우좋음
2024-09-04,12:11,경기,안성시,안성맞춤대로,경기도 안성시 양성면 난실리 209도,경기도 안성시 서운면 현매리 226-2도,31,47,5,매우좋음
2024-09-04,11:53,경기,안성시,중앙로,경기도 안성시 대덕면 내리 670-3도,경기도 안성시 봉산동 92도,30,48,7,매우좋음
2024-09-04,11:46,경기,안성시,공단로,경기도 안성시 신건지동 72도,경기도 안성시 신모산동 27도,30,48,6,매우좋음
2024-09-04,11:34,경기,안성시,남파로,경기도 안성시 봉산동 95도,경기도 안성시 신건지동 72도,30,48,13,매우좋음
2024-09-04,14:44,경기,화성시,동탄공원로,경기도 화성시 능동 1242도,경기도 화성시 반송동 109도,32,86,12,매우좋음
2024-09-04,14:31,경기,화성시,여울로,경기도 화성시 능동 1175도,경기도 화성시 능동 1243도,32,86,11,매우좋음
2024-09-04,14:22,경기,화성시,동탄원천로,경기도 화성시 영천동 651-162도,경기도 화성시 반정동 537-5천,32,85,49,매우좋음
2024-09-04,13:57,경기,화성시,동탄중앙로,경기도 화성시 반송동 290도,경기도 화성시 영천동  167-8도,32,85,13,매우좋음
2024-09-04,13:45,경기,화성시,동탄반석로,경기도 화성시 석우동 113도,경기도 화성시 반송동 290도,31,86,10,매우좋음
2024-09-04,12:13,경기,화성시,동탄지성로,경기도 화성시 반월동 767-6도,경기도 화성시 반송동 243도,31,85,35,매우좋음
2024-09-04,11:58,경기,화성시,경기대로,경기도 화성시 병점동 505-8도,경기도 수원시 권선구 대황교동 525-2천,31,84,10,매우좋음
2024-09-04,11:44,경기,화성시,10용사로,경기도 화성시 오산동  881-7도,경기도 화성시 안녕동 71-145전,30,84,4,매우좋음
2024-09-04,11:40,경기,화성시,동탄나루로,경기도 화성시 반송동 243-4도,경기도 화성시 반송동 301-2도,30,84,5,매우좋음
2024-09-04,11:33,경기,화성시,노작로,경기도 화성시 석우동 590-9천,경기도 화성시 오산동  952-39도,30,84,7,매우좋음
2024-09-04,11:28,경기,화성시,삼성1로,경기도 화성시 반월동 124-6도,경기도 화성시 석우동 590-51천,29,84,5,매우좋음
2024-09-04,14:38,경기,평택시,포승공단로,경기도 평택시 포승읍 원정리 1206-15도,경기도 평택시 포승읍 도곡리 1206도,32,53,32,매우좋음
2024-09-04,14:33,경기,평택시,평택항로156번길,경기도 평택시 포승읍 내기리 683 도,경기도 평택시 포승읍 만호리 604도,31,55,128,보통
2024-09-04,14:13,경기,평택시,평택항로,경기도 평택시 포승읍 만호리 산60-1도,경기도 평택시 포승읍 도곡리 208-6도,32,55,64,좋음
2024-09-04,13:53,경기,평택시,포승공단순환로,경기도 평택시 포승읍 원정리 1204-6도,경기도 평택시 포승읍 만호리 565-2도,31,54,80,좋음
2024-09-04,13:37,경기,평택시,평택항만길,경기도 평택시 포승읍 만호리 산60-1도,경기도 평택시 포승읍 원정리 1205-8도,32,53,36,매우좋음
2024-09-04,13:15,경기,평택시,안현로서6길,경기도 평택시 안중읍 현화리 877도,경기도 평택시 안중읍 현화리 889도,31,54,18,매우좋음
2024-09-04,13:08,경기,평택시,안현로서7길,경기도 평택시 안중읍 현화리 907도,경기도 평택시 안중읍 현화리 877도,31,53,18,매우좋음
2024-09-04,13:01,경기,평택시,안현로서9길,경기도 평택시 안중읍 현화리 산276-1전,경기도 평택시 안중읍 현화리 870도,31,54,12,매우좋음
2024-09-04,12:48,경기,평택시,안청로,경기도 평택시 안중읍 현화리 637-14 도,경기도 평택시 청북읍 옥길리 150-170 답,30,56,25,매우좋음
2024-09-04,12:44,경기,평택시,안청로1길,경기도 평택시 청북읍 옥길리 1202도,경기도 평택시 청북읍 옥길리 1217도,30,57,70,좋음
2024-09-04,12:26,경기,평택시,청북남로,경기도 평택시 청북읍 후사리 373-6도,경기도 평택시 청북읍 옥길리 1201도,30,56,19,매우좋음
2024-09-04,11:45,경기,평택시,지산로,경기도 평택시 지산동 811-1도,경기도 평택시 지산동 223-16도,30,57,47,매우좋음
2024-09-04,11:38,경기,평택시,지산천로,경기도 평택시 신장동 66-13 답,경기도 평택시 지산동 1197도,29,57,29,매우좋음
2024-09-04,11:28,경기,평택시,추담로,경기도 평택시 이충동 산59-6도,경기도 평택시 이충동 258-2답,29,59,10,매우좋음
2024-09-04,11:23,경기,평택시,정암로,경기도 평택시 서정동 429-7도,경기도 평택시 이충동 536-7도,29,59,9,매우좋음
2024-09-04,11:17,경기,평택시,청원로,경기도 평택시 도일동 산193-8임,경기도 평택시 청북읍 현곡리 293-18도,29,58,17,매우좋음
2024-09-04,11:08,경기,평택시,산단로,경기도 평택시 모곡동 453도,경기도 평택시 칠괴동 56-12도,29,58,74,좋음
2024-09-05,11:38,서울,동작구,노량진로,서울특별시 동작구 본동 475-1도,서울특별시 동작구 대방동 117-7도,29,65,10,매우좋음
2024-09-05,11:33,서울,동작구,현충로,서울특별시 동작구 동작동 126-12천,서울특별시 동작구 본동 10-40도,30,62,12,매우좋음
2024-09-05,11:22,서울,동작구,동작대로,사당동 588-45,동작동 326,31,58,8,매우좋음
2024-09-05,11:17,서울,동작구,남부순환로,서울특별시 관악구 봉천동 1693-39도,서울특별시 동작구 사당동 1112도,30,60,13,매우좋음
2024-09-05,10:58,서울,동작구,사당로,서울특별시 동작구 상도동 514 도,서울특별시 동작구 사당동 144-4도,30,61,10,매우좋음
2024-09-05,10:44,서울,동작구,상도로,서울특별시 동작구 대방동 466-51도,서울특별시 동작구 상도동 124 도,30,60,19,매우좋음
2024-09-05,10:20,서울,동작구,장승배기로,서울특별시 동작구 노량진동 60-11도,서울특별시 동작구 상도동 208-4도,30,58,141,보통
2024-09-05,11:22,서울,강북구,삼양로,서울특별시 성북구 길음동 586-44도,서울특별시 강북구 우이동 207-16 도,29,66,7,매우좋음
2024-09-05,11:04,서울,강북구,도봉로,서울특별시 강북구 번동 655-1천,서울특별시 강북구 미아동 14-2도,30,61,7,매우좋음
2024-09-05,10:57,서울,강북구,노해로,서울특별시 강북구 번동 386-16도,서울특별시 강북구 수유동 650-31천,29,61,8,매우좋음
2024-09-05,11:36,서울,종로구,지봉로,서울특별시 종로구 창신동 436-87천,서울특별시 종로구 숭인동 2-1 대,30,61,8,매우좋음
2024-09-05,11:25,서울,마포구,토정로,서울특별시 마포구 마포동 33-18도,서울특별시 마포구 합정동 139-21 잡,29,74,36,매우좋음
2024-09-05,11:04,서울,마포구,독막로,서울특별시 마포구 합정동 420 도,서울특별시 마포구 도화동 293-1도,29,74,15,매우좋음
2024-09-05,10:41,서울,마포구,월드컵로,경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,30,73,9,매우좋음
2024-09-05,10:30,서울,마포구,성암로,서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,29,74,12,매우좋음
2024-09-05,11:45,서울,동대문구,한천로,서울특별시 동대문구 이문동 209-1도,서울특별시 동대문구 장안동 472-3도,30,69,24,매우좋음
2024-09-05,11:35,서울,동대문구,이문로,서울특별시 동대문구 회기동 67-7 도,서울특별시 동대문구 이문동 251-1도,30,68,102,보통
2024-09-05,11:22,서울,동대문구,왕산로,서울특별시 동대문구 신설동 76-90 도,서울특별시 동대문구 회기동 67-7 도,30,67,14,매우좋음
2024-09-05,11:14,서울,동대문구,안암로,제기동 1149-8,신설동 397,30,67,38,매우좋음
2024-09-05,11:05,서울,동대문구,회기로,서울특별시 동대문구 휘경동 255-4도,서울특별시 동대문구 제기동 1142-19 천,30,66,13,매우좋음
2024-09-05,10:48,서울,동대문구,홍릉로,서울특별시 동대문구 청량리동 산1-227 도,서울특별시 동대문구 청량리동 819도,30,63,22,매우좋음
2024-09-06,16:57,서울,금천구,범안로,서울특별시 금천구 독산동 1085도,서울특별시 금천구 독산동 1081-16도,26,66,7,매우좋음
2024-09-06,16:25,서울,금천구,가산디지털1로,서울특별시 금천구 가산동 515-13구,서울특별시 금천구 가산동 677도,26,67,12,매우좋음
2024-09-06,16:15,서울,금천구,가산디지털2로,서울특별시 금천구 가산동 338-10도,서울특별시 금천구 가산동 481-12 도,26,68,35,매우좋음
2024-09-06,16:02,서울,금천구,안양천로,서울특별시 금천구 독산동 779-5 도,서울특별시 금천구 독산동 1091도,26,72,6,매우좋음
2024-09-06,15:49,서울,금천구,금하로,서울특별시 금천구 시흥동 1010-14도,서울특별시 금천구 시흥동 784-7천,26,73,7,매우좋음
2024-09-06,15:40,서울,금천구,은행나무로,서울특별시 금천구 시흥동 1000-92도,서울특별시 금천구 시흥동 1000-124도,25,75,8,매우좋음
2024-09-06,15:12,서울,금천구,독산로,서울특별시 금천구 독산동 996도,서울특별시 금천구 시흥동 1000-92도,26,74,8,매우좋음
2024-09-06,15:05,서울,금천구,문성로,서울특별시 금천구 독산동 906-42도,서울특별시 금천구 독산동 995-5도,26,73,23,매우좋음
2024-09-06,14:50,서울,금천구,남부순환로,서울특별시 구로구 구로동 699-17 철,서울특별시 구로구 구로동 141-7 도,25,74,12,매우좋음
2024-09-06,10:59,서울,금천구,벚꽃로,서울특별시 금천구 시흥동 113-192 철,서울특별시 금천구 가산동 3-20도,26,78,4,매우좋음
2024-09-06,10:17,서울,금천구,시흥대로,서울특별시 관악구 신림동 1674-6도,서울특별시 금천구 시흥동 1001-42도,26,79,14,매우좋음
2024-09-06,10:09,서울,동작구,시흥대로,신대방동 565,신대방동 702-1,26,79,35,매우좋음
2024-09-06,10:01,서울,동작구,여의대방로,서울특별시 동작구 대방동 498천,서울특별시 동작구 신대방동 551-8도,26,80,8,매우좋음
2024-09-06,16:19,서울,종로구,율곡로,서울특별시 종로구 중학동 93-1천,서울특별시 종로구 종로6가 287-7천,27,61,7,매우좋음
2024-09-06,16:08,서울,종로구,사직로,서울특별시 종로구 교북동 1-60도,서울특별시 종로구 중학동 96도,26,62,6,매우좋음
2024-09-06,15:48,서울,종로구,통일로,서울특별시 종로구 평동 211도,서울특별시 서대문구 홍제동 47-32구,26,63,4,매우좋음
2024-09-06,15:42,서울,종로구,새문안로,서울특별시 종로구 세종로 1-68도,서울특별시 종로구 평동 211도,26,63,4,매우좋음
2024-09-06,15:11,서울,종로구,종로,서울특별시 종로구 숭인동 1474도,서울특별시 종로구 세종로 1-68도,27,62,5,매우좋음
2024-09-06,14:41,서울,종로구,청계천로,서울특별시 중구 태평로1가 63-17도,서울특별시 중구 황학동 2472-1천,25,68,52,좋음
2024-09-06,16:28,서울,마포구,월드컵북로,서울특별시 마포구 동교동 192-5도,서울특별시 마포구 상암동 655도,26,76,8,매우좋음
2024-09-06,16:14,서울,마포구,성산로,서울특별시 마포구 망원동 297-2천,서울특별시 마포구 연남동 448-4천,26,76,6,매우좋음
2024-09-06,15:50,서울,마포구,동교로,서울특별시 마포구 연남동 222-2철,서울특별시 마포구 합정동 450-55전,26,75,31,매우좋음
2024-09-06,15:34,서울,마포구,잔다리로,서울특별시 마포구 서교동 406도,서울특별시 마포구 성산동 245-23도,26,75,12,매우좋음
2024-09-06,15:19,서울,마포구,창전로,서울특별시 마포구 신정동 92-3 도,서울특별시 마포구 창전동 12-34 도,26,74,25,매우좋음
2024-09-06,15:13,서울,마포구,서강로,서울특별시 마포구 노고산동 31-123도,서울특별시 마포구 신정동 146-3도,25,74,12,매우좋음
2024-09-06,14:49,서울,마포구,만리재로,서울특별시 마포구 공덕동 237-9 도,서울특별시 마포구 공덕동 1-110 도,26,73,8,매우좋음
2024-09-06,14:23,서울,마포구,대흥로,서울특별시 마포구 대흥동 3-63도,서울특별시 마포구 용강동 495-4 제,25,71,14,매우좋음
2024-09-06,14:12,서울,마포구,백범로,서울특별시 마포구 신공덕동 148-51 도,서울특별시 마포구 노고산동 31-123도,25,70,14,매우좋음
2024-09-06,11:22,서울,마포구,마포대로,서울특별시 마포구 아현동 610-1 도,서울특별시 마포구 마포동 53제,25,67,5,매우좋음
2024-09-06,10:01,서울,마포구,신촌로,서울특별시 마포구 동교동 191-2도,서울특별시 서대문구 충정로3가 58-6 도,26,68,9,매우좋음
2024-09-06,09:55,서울,마포구,양화로,서울특별시 마포구 합정동 345-1도,서울특별시 마포구 동교동 191-2도,27,68,13,매우좋음
2024-09-06,17:03,서울,동대문구,한천로58길,서울특별시 동대문구 이문동 94-6대,서울특별시 동대문구 이문동 1-4 도,0,0,6,매우좋음
2024-09-06,16:52,서울,동대문구,망우로,서울특별시 동대문구 회기동 67-7 도,서울특별시 동대문구 휘경동 346천,0,0,8,매우좋음
2024-09-06,16:45,서울,동대문구,서울시립대로,서울특별시 동대문구 답십리동 524-1도,서울특별시 동대문구 전농동 150-84 도,25,70,22,매우좋음
2024-09-06,16:32,서울,동대문구,사가정로,서울특별시 동대문구 장안동 481-1제,서울특별시 동대문구 답십리동 524-1도,26,70,9,매우좋음
2024-09-06,16:26,서울,동대문구,장한로,서울특별시 동대문구 장안동 472-2도,서울특별시 동대문구 장안동 469-2도,25,71,20,매우좋음
2024-09-06,16:11,서울,동대문구,답십리로,서울특별시 동대문구 전농동 625-1 도,서울특별시 동대문구 장안동 7-16 천,25,71,14,매우좋음
2024-09-06,16:04,서울,동대문구,황물로,서울특별시 동대문구 답십리동 952-2도,서울특별시 동대문구 전농동 643-1 도,25,71,56,좋음
2024-09-06,15:47,서울,동대문구,전농로,서울특별시 동대문구 전농동 620-67도,서울특별시 동대문구 답십리동 524-1도,25,72,15,매우좋음
2024-09-06,15:41,서울,동대문구,제기로,서울특별시 동대문구 제기동 142-21도,서울특별시 동대문구 청량리동 35도,25,71,13,매우좋음
2024-09-06,15:27,서울,동대문구,고산자로,서울특별시 동대문구 용두동 701-6천,서울특별시 동대문구 제기동 1150-1도,26,71,41,매우좋음
2024-09-06,15:16,서울,동대문구,무학로,서울특별시 동대문구 제기동 1154도,서울특별시 동대문구 용두동 701-6천,25,73,12,매우좋음
2024-09-06,14:56,서울,동대문구,천호대로,서울특별시 동대문구 장안동 204-17 천,서울특별시 동대문구 신설동 85-1도,25,73,14,매우좋음
2024-09-06,14:46,서울,동대문구,장안벚꽃로,서울특별시 동대문구 휘경동 43-257 임,서울특별시 동대문구 장안동 472-1도,24,77,11,매우좋음
2024-09-09,14:18,서울,마포구,증산로,서울특별시 마포구 상암동 1122-3철,서울특별시 마포구 상암동 487-314제,34,51,10,매우좋음
2024-09-09,13:43,서울,종로구,진흥로,서울특별시 종로구 신영동 20-1도,서울특별시 종로구 구기동 산3-24임,32,53,15,매우좋음
2024-09-09,13:39,서울,종로구,평창문화로,서울특별시 종로구 평창동 산6-2임,서울특별시 종로구 신영동 20-1도,32,54,14,매우좋음
2024-09-09,13:24,서울,종로구,자하문로,서울특별시 종로구 적선동 8-1 도,서울특별시 종로구 홍지동 99-7 도,33,53,15,매우좋음
2024-09-09,13:20,서울,종로구,효자로,서울특별시 종로구 궁정동 15 도,서울특별시 종로구 적선동 36-2도,33,53,32,매우좋음
2024-09-09,12:54,서울,종로구,창의문로,서울특별시 종로구 효자동 136-1도,서울특별시 종로구 부암동 216-1 구,32,55,9,매우좋음
2024-09-09,12:44,서울,종로구,삼일대로,서울특별시 종로구 관철동 37-9천,서울특별시 종로구 경운동 95도,33,52,10,매우좋음
2024-09-09,12:35,서울,종로구,창경궁로,서울특별시 종로구 혜화동,서울특별시 종로구 예지동 213-1천,33,54,15,매우좋음
2024-09-09,12:29,서울,종로구,대학로,서울특별시 종로구 종로5가 82-1도,서울특별시 종로구 혜화동 56도,34,50,11,매우좋음
2024-09-09,11:03,서울,강북구,한천로,서울특별시 강북구 수유동 279-7 도,서울특별시 강북구 번동 612-3천,31,59,12,매우좋음
2024-09-09,10:50,서울,강북구,인수봉로,서울특별시 강북구 수유동 565-1도,서울특별시 강북구 미아동 1354-12 도,30,61,13,매우좋음
2024-09-09,10:40,서울,강북구,솔샘로,서울특별시 강북구 미아동 1353-13 공,서울특별시 강북구 미아동 231도,31,58,17,매우좋음
2024-09-09,10:16,서울,강북구,덕릉로,서울특별시 강북구 번동 655-7천,서울특별시 강북구 수유동 453-1도,31,60,13,매우좋음
2024-09-09,16:36,경기,안산시 단원구,시흥대로,경기도 안산시단원구 선부동 62-9도,경기도 안산시단원구 선부동 산20-2도,33,56,28,매우좋음
2024-09-09,16:23,경기,안산시 단원구,성곡로,경기도 안산시단원구 성곡동 622-1도,경기도 시흥시 거모동 1678-80도,32,57,31,매우좋음
2024-09-09,16:12,경기,안산시 단원구,능길로,경기도 안산시단원구 신길동 1440도,경기도 안산시단원구 성곡동 590도,32,57,31,매우좋음
2024-09-09,15:43,경기,안산시 단원구,중앙대로,경기도 안산시단원구 고잔동 554-2도,경기도 안산시단원구 성곡동 693도,33,54,28,매우좋음
2024-09-09,15:26,경기,안산시 상록구,샘골로,경기도 안산시상록구 본오동 1158도,경기도 안산시상록구 본오동 881-8도,34,53,25,매우좋음
2024-09-09,15:16,경기,안산시 상록구,감골로,경기도 안산시상록구 사동 1212-5도,경기도 안산시상록구 사동 1628도,33,54,23,매우좋음
2024-09-09,15:09,경기,안산시 상록구,광덕4로,경기도 안산시상록구 이동 759천,경기도 안산시상록구 사동 1212-5도,34,52,22,매우좋음
2024-09-09,15:00,경기,안산시 단원구,광덕4로,경기도 안산시단원구 초지동 793 도,경기도 안산시단원구 고잔동 831천,34,51,25,매우좋음
2024-09-09,14:35,경기,안산시 단원구,별망로,경기도 안산시단원구 성곡동 721도,경기도 안산시단원구 초지동 634도,34,53,28,매우좋음
2024-09-09,14:18,경기,안산시 단원구,시화로,경기도 안산시단원구 성곡동 695천,경기도 안산시단원구 성곡동 773도,33,53,28,매우좋음
2024-09-09,14:02,경기,안산시 단원구,첨단로,경기도 안산시단원구 초지동 660-10도,경기도 안산시단원구 성곡동 780천,32,56,25,매우좋음
2024-09-09,13:49,경기,안산시 단원구,엠티브이1로,경기도 안산시단원구 성곡동 834도,경기도 안산시단원구 목내동 534도,32,57,27,매우좋음
2024-09-09,13:36,경기,안산시 단원구,해안로,경기도 안산시단원구 초지동 795 천,경기도 안산시단원구 성곡동 619-1도,32,58,27,매우좋음
2024-09-09,13:19,경기,안산시 단원구,화정천서로,경기도 안산시단원구 와동 880도,경기도 안산시단원구 초지동 794 도,33,55,37,매우좋음
2024-09-09,12:58,경기,안산시 단원구,화정천동로,경기도 안산시단원구 고잔동 850도,경기도 안산시단원구 와동 878도,33,54,27,매우좋음
2024-09-09,12:10,경기,안산시 상록구,해안로,경기도 안산시상록구 팔곡일동 557-3도,경기도 안산시상록구 사동 1634 천,32,57,21,매우좋음
2024-09-09,11:47,경기,안산시 상록구,본오로,경기도 안산시상록구 본오동 875-6도,경기도 안산시상록구 본오동 1158도,32,57,19,매우좋음
2024-09-09,11:36,경기,안산시 상록구,반석로,경기도 안산시상록구 본오동 828-13도,경기도 안산시상록구 본오동 881도,32,58,19,매우좋음
2024-09-09,11:07,경기,안산시 상록구,충장로,경기도 안산시상록구 부곡동 739-21도,경기도 안산시상록구 본오동 1158도,31,58,19,매우좋음
2024-09-09,10:52,경기,안산시 상록구,성호로,경기도 안산시상록구 일동 634도,경기도 안산시상록구 부곡동 598도,31,59,23,매우좋음
2024-09-09,15:19,경기,여주시,강변북로,경기도 여주시 천송동 566-3도,경기도 여주시 현암동 603답,34,52,16,매우좋음
2024-09-09,15:13,경기,여주시,신륵로,경기도 여주시 천송동 30-22도,경기도 여주시 천송동 561-5도,33,53,36,매우좋음
2024-09-09,15:06,경기,여주시,여양로,경기도 여주시 홍문동 290-1도,경기도 여주시 대신면 천서리 754도,33,53,11,매우좋음
2024-09-09,14:59,경기,여주시,우암로,경기도 여주시 하동 195-1도,경기도 여주시 월송동 416도,32,58,21,매우좋음
2024-09-09,14:41,경기,여주시,세종로,경기도 여주시 점봉동 230-14도,경기도 여주시 홍문동 86도,32,56,11,매우좋음
2024-09-09,14:34,경기,여주시,명품로,경기도 여주시 상거동 465 도,경기도 여주시 점봉동 327-2도,32,59,10,매우좋음
2024-09-09,13:39,경기,광주시,광여로,경기도 광주시 곤지암읍 곤지암리 339-1 도,경기도 광주시 곤지암읍 건업리 산11-9임,33,52,14,매우좋음
2024-09-09,12:12,경기,광주시,경충대로,경기도 광주시 삼동 산92임,경기도 광주시 곤지암읍 신촌리 144도,32,57,13,매우좋음
2024-09-09,11:56,경기,광주시,경안천로,경기도 광주시 송정동 62-1 도,경기도 광주시 초월읍 무갑리 625-4 도,33,56,13,매우좋음
2024-09-09,11:50,경기,광주시,파발로,경기도 광주시 탄벌동 17-7 도,경기도 광주시 역동 28-21 천,33,54,13,매우좋음
2024-09-09,11:42,경기,광주시,회안대로,경기도 광주시 남한산성면 엄미리 산83-3임,경기도 광주시 오포읍 매산리 223-6임,32,57,13,매우좋음
2024-09-09,11:33,경기,광주시,광주대로,경기도 광주시 역동 27-46도,경기도 광주시 송정동 529도,32,57,17,매우좋음
2024-09-09,11:23,경기,광주시,경안로,경기도 광주시 경안동 129-3 도,경기도 광주시 경안동 20-60도,32,60,26,매우좋음
2024-09-09,11:16,경기,광주시,포돌이로,경기도 광주시 탄벌동 505-7 도,경기도 광주시 탄벌동 54-4천,31,62,33,매우좋음
2024-09-09,10:43,경기,광주시,태재로,경기도 광주시 오포읍 신현리 산116-2임,경기도 광주시 오포읍 능평리 59-1도,31,61,13,매우좋음
2024-09-09,15:21,경기,성남시 분당구,정자로,경기도 성남시 분당구 정자동 94-10 도,경기도 성남시 분당구 정자동 257-4도,32,84,15,매우좋음
2024-09-09,15:08,경기,성남시 분당구,내정로,경기도 성남시 분당구 수내동 69-1도,경기도 성남시 분당구 정자동 257-1도,33,83,11,매우좋음
2024-09-09,14:44,경기,성남시 분당구,불정로,경기도 성남시 분당구 정자동 94-10 도,경기도 성남시 분당구 서현동 352-2도,32,83,13,매우좋음
2024-09-09,14:27,경기,성남시 분당구,황새울로,경기도 성남시 분당구 서현동 280-1도,경기도 성남시 분당구 정자동 257-1도,33,84,51,좋음
2024-09-09,14:13,경기,성남시 분당구,서현로,경기도 성남시 분당구 분당동 78-5 도,경기도 성남시 분당구 백현동 519-1도,32,83,9,매우좋음
2024-09-09,14:03,경기,성남시 분당구,분당로,경기도 성남시 분당구 서현동 282-2도,경기도 성남시 분당구 분당동 199-1도,32,83,15,매우좋음
2024-09-09,13:55,경기,성남시 분당구,수내로,경기도 성남시 분당구 분당동 65-8도,경기도 성남시 분당구 수내동 41-1 도,32,83,11,매우좋음
2024-09-09,13:36,경기,성남시 분당구,백현로,경기도 성남시 분당구 백현동 472-11도,경기도 성남시 분당구 정자동 93-1도,32,83,10,매우좋음
2024-09-09,13:13,경기,성남시 분당구,정자일로,경기도 성남시 분당구 금곡동 199-1도,경기도 성남시 분당구 정자동 95-2도,31,83,10,매우좋음
2024-09-09,13:03,경기,성남시 분당구,미금일로,경기도 성남시 분당구 구미동 95-2도,경기도 성남시 분당구 구미동 98-1도,32,84,10,매우좋음
2024-09-09,12:58,경기,성남시 분당구,구미로173번길,경기도 성남시 분당구 구미동 303-1도,경기도 성남시 분당구 구미동 95-2도,32,84,9,매우좋음
2024-09-09,12:52,경기,성남시 분당구,구미로,경기도 성남시 분당구 구미동 197-1도,경기도 성남시 분당구 구미동 303-1도,32,84,8,매우좋음
2024-09-09,12:34,경기,성남시 분당구,금곡로,경기도 성남시 분당구 금곡동 223도,경기도 성남시 분당구 구미동 98-2도,32,83,8,매우좋음
2024-09-09,12:20,경기,성남시 분당구,미금로,경기도 성남시 분당구 구미동 303-1도,경기도 성남시 분당구 금곡동 223도,31,83,3,매우좋음
2024-09-09,12:11,경기,성남시 분당구,무지개로,경기도 성남시 분당구 구미동 303-1도,경기도 성남시 분당구 구미동 303-1도,31,83,7,매우좋음
2024-09-09,11:54,경기,성남시 분당구,탄천상로,경기도 성남시 분당구 구미동 197-2도,경기도 성남시 분당구 구미동 197-10도,31,83,5,매우좋음
2024-09-09,11:19,경기,성남시 분당구,돌마로,경기도 성남시 분당구 야탑동 210-2 도,경기도 성남시 분당구 금곡동 451-1 도,31,82,3,매우좋음
2024-09-10,15:17,경기,광명시,오리로,경기도 광명시 일직동 372-15임,경기도 광명시 광명동 776-10천,34,59,31,매우좋음
2024-09-10,14:51,경기,광명시,소하로,경기도 광명시 소하동 1356도,서울특별시 금천구 시흥동 571-4전,33,62,9,매우좋음
2024-09-10,14:35,경기,광명시,금하로,경기도 광명시 노온사동 102 천,경기도 광명시 소하동 1-1천,34,61,11,매우좋음
2024-09-10,14:27,경기,광명시,금오로,경기도 광명시 옥길동 45-2도,경기도 광명시 옥길동 340-1도,34,60,119,보통
2024-09-10,14:14,경기,광명시,광남로,경기도 광명시 노온사동 57-3도,경기도 광명시 옥길동 5도,34,60,14,매우좋음
2024-09-10,16:55,경기,안산시 단원구,광덕서로,경기도 안산시단원구 고잔동 789도,경기도 안산시단원구 고잔동 811도,33,59,9,매우좋음
