신고일시,접수일시,수계,지원여부,주소,상세주소,등록일시,수정일자,삭제여부,첨부파일,등록기관
2021-10-26 11:00,2021-10-26 11:00,영산강,Y,광주광역시 광산구 운남동 538-9,인근 배수구,2021-12-17 19:19,2021-12-27 14:32,N,,3.0
2021-11-02 9:10,2021-11-02 9:10,한강,N,경기도 양주시 만송동 248-1,(청담천),2021-12-17 16:09,2021-12-17 16:12,N,,3.0
2021-11-02 21:30,2021-11-04 17:42,금강,N,충청남도 서산시 지곡면 무장산업로 29-71,현대위아(주) 서산공장,2021-12-17 15:19,2021-12-17 15:23,N,,3.0
2021-11-07 10:00,2021-11-07 10:00,한강,Y,경기도 남양주시 진접읍 금곡리 123-12,,2021-12-15 16:40,2021-12-15 16:41,N,,3.0
2021-11-17 16:00,2021-11-18 11:00,낙동강,Y,경상북도 경주시 건천읍 용명리 713-1,새마을교(교량),2021-12-22 14:31,2021-12-22 14:39,N,,3.0
2021-11-22 20:50,2021-11-23 11:00,금강,N,충청남도 천안시 동남구 원성동 429-3,구성교 인근,2021-12-17 15:15,2021-12-17 15:22,N,,3.0
2021-12-11 12:15,2021-12-11 9:15,한강,N,경기도 수원시 권선구 금곡동 1098,(금곡천),2022-01-11 9:35,2022-01-11 9:51,N,,3.0
2021-12-15 12:32,2021-12-15 12:32,한강,N,경기도 용인시 처인구 남동 542,신기저수지,2022-01-11 9:46,2022-01-11 9:52,N,,3.0
2021-12-16 22:00,2021-12-16 22:00,한강,N,경기도 의왕시 고천동 234-7,SK대원주유소,2022-01-11 9:49,2022-01-11 9:53,N,,3.0
2021-12-18 8:35,2021-12-18 13:00,낙동강,,대구광역시 달서구 월암동 1020,,2021-12-22 14:41,2021-12-22 14:41,N,,3.0
2021-12-21 9:30,2021-12-21 9:30,한강,N,충청북도 충주시 목행동 851-1,(남한강),2022-01-11 9:50,2022-01-11 9:54,N,,3.0
2022-01-05 11:46,2022-01-06 11:00,한강,N,경기도 평택시 청북읍 고렴리 1138,고렴산업단지 내 팸스 물류센터,2022-04-04 11:09,2022-07-27 10:27,N,,3.0
2022-01-10 7:42,2022-01-10 9:30,낙동강,Y,경상북도 포항시 남구 오천읍 문덕리 1345-7,DCI 열처리,2022-02-07 14:03,2022-03-25 9:43,N,,3.0
2022-01-22 12:00,2022-01-22 12:00,영산강,Y,전라남도 함평군 함평읍 수호리 1062-1,함평천,2022-03-07 10:26,2022-03-25 9:44,N,,3.0
2022-02-03 9:10,2022-02-03 13:00,영산강,Y,전라남도 화순군 능주면 만수리 330,,2022-03-11 14:36,2022-03-25 9:44,N,,3.0
2022-02-05 23:39,2022-02-05 23:39,한강,N,경기도 이천시 호법면 매곡리 231,샘표식품 이천공장,2022-07-27 10:31,2022-07-27 10:50,N,,3.0
2022-02-23 11:45,2022-02-23 11:45,영산강,N,전라남도 나주시 노안면 학산리 949-9,전남 나주시 노안면 학산길 85(노루페인트 대리점 배수 농수로),2022-03-03 9:43,2022-03-25 9:45,N,,3.0
2022-02-24 13:40,2022-02-24 13:40,한강,N,충청북도 음성군 삼성면 하이텍산단로 70,한빛화학,2022-07-27 10:34,2022-07-27 10:51,N,,3.0
2022-02-27 15:54,2022-02-28 11:00,영산강,N,전라남도 나주시 삼도동 1309,,2022-03-04 9:37,2022-03-25 9:45,N,,3.0
2022-02-28 8:50,2022-02-28 13:34,금강,N,충청남도 공주시 반포면 봉곡리 산 1-21,법무부 치료감호소 입구 앞 우수관로(성강천 유입 지류),2022-04-04 14:19,2022-04-04 14:38,N,,3.0
2022-03-05 15:00,2022-04-15 14:11,영산강,Y,전라남도 나주시 다시면 죽산리 230-1,죽산보 우안 영산강변,2022-04-15 14:22,2022-04-15 14:24,N,,3.0
2022-03-05 15:00,2022-03-05 15:00,영산강,Y,전라남도 나주시 다시면 가운리 1,죽산보 우안 영산강변,2022-05-17 13:27,2022-05-17 13:30,N,,3.0
2022-03-10 8:00,2022-03-10 8:00,영산강,Y,전라남도 해남군 화원면 구림리 1-1,화원1저수지(장춘리762)내수면 일원,2022-05-17 11:18,2022-05-17 13:02,N,,3.0
2022-03-10 9:30,2022-03-10 9:30,한강,N,충청북도 충주시 주덕읍 당우리 671,요도천,2022-07-27 10:38,2022-07-27 10:51,N,,3.0
2022-03-12 15:00,2022-03-12 15:00,영산강,Y,전라남도 고흥군 포두면 길두리 10,해창만 내수면 일원,2022-05-17 11:10,2022-05-17 13:04,N,,3.0
2022-03-13 14:00,2022-03-13 14:00,영산강,Y,전라남도 여수시 율촌면 봉전리 947,율촌산단 내 용전천 우수로,2022-05-17 11:15,2022-05-17 13:05,N,,3.0
2022-03-13 19:00,2022-03-13 19:00,한강,N,서울특별시 영등포구 양화동 10-8,안양천 : 양화교 하류 100m 지점,2022-07-27 10:40,2022-07-27 10:52,N,,3.0
2022-03-17 8:00,2022-03-17 8:00,영산강,Y,전라남도 영광군 염산면 두우리 1,오동저수지 내수면 일원,2022-05-17 11:17,2022-05-17 13:06,N,,3.0
2022-03-17 9:00,2022-03-17 9:00,영산강,Y,전라남도 광양시 광양읍 죽림리 67-7,동광양IC 진입 후 순천방면 1km,2022-05-17 11:13,2022-05-17 13:06,N,,3.0
2022-03-22 2:00,2022-03-22 2:00,영산강,Y,전라북도 익산시 망성면 화산리 1650-4,비닐하우스 내 저장탱크,2022-06-14 13:39,2022-06-14 14:11,N,,3.0
2022-03-30 10:00,2022-03-30 10:00,영산강,Y,전라북도 완주군 경천면 가천리 1,구정교 부근(석탑천),2022-06-14 14:01,2022-06-14 14:13,N,,3.0
2022-04-10 16:00,2022-04-10 16:00,금강,N,충청남도 공주시 산성동 193-41,제민천,2022-07-26 10:13,2022-07-27 10:20,N,,3.0
2022-04-14 7:19,2022-04-14 7:19,낙동강,Y,경상북도 칠곡군 약목면 무림리 801-3,CMCT마인,2022-06-14 14:09,2022-06-14 14:14,N,,3.0
2022-04-15 17:45,2022-04-15 17:45,영산강,Y,전라남도 고흥군 대서면 안남리 2003,안남천 일대,2022-06-14 14:04,2022-06-14 14:17,N,,3.0
2022-04-20 9:20,2022-04-20 9:20,영산강,Y,전라남도 고흥군 동강면 오월리 1-1,내대저수지 일대,2022-06-14 14:06,2022-06-14 14:17,N,,3.0
2022-04-28 10:30,2022-04-28 13:00,영산강,Y,광주광역시 남구 승촌보길 90 (승촌동),승촌보 ~ 승용교 구간,2022-06-15 11:15,2022-06-15 11:16,N,,3.0
2022-04-29 17:10,2022-04-29 17:10,한강,Y,경기도 화성시 정남면 괘랑3길 5,각곡천,2022-05-17 11:21,2022-05-17 13:07,N,,3.0
2022-05-04 9:30,2022-05-04 9:30,영산강,Y,전라남도 나주시 다시면 죽산리 246-1,죽산보(구하도),2022-06-21 15:10,2022-06-21 15:19,N,,3.0
2022-05-05 21:00,2022-05-05 21:00,낙동강,N,경상북도 칠곡군 가산면 송학6길 20-18,㈜대원에비텍,2022-07-26 9:58,2022-07-26 10:07,N,,3.0
2022-05-13 16:00,2022-05-13 16:00,금강,N,충청남도 아산시 영인면 구성리 881-1,(제민천),2022-07-26 10:15,2022-07-27 10:20,N,,3.0
2022-05-19 20:51,2022-05-19 20:51,낙동강,N,울산광역시 울주군 온산읍 대정리 88,㈜S-oil,2022-07-26 10:00,2022-07-26 10:08,N,,3.0
2022-05-23 11:40,2022-05-23 11:40,한강,N,경기도 이천시 마장면 이평리 293-78,크리스 F&C 물류센터,2022-07-27 10:42,2022-07-27 10:53,N,,3.0
2022-06-01 17:00,2022-06-01 17:00,낙동강,N,경상북도 칠곡군 가산면 송신로 282-7,부건산업,2022-07-26 10:02,2022-07-26 10:09,N,,3.0
2022-06-03 11:00,2022-06-03 11:00,영산강,Y,광주광역시 남구 승촌동 495-4,승촌보 일원(승촌보~서창교 구간),2022-06-29 14:04,2022-06-29 14:05,N,,3.0
2022-06-07 8:30,2022-06-07 8:30,영산강,Y,전라남도 영광군 군서면 만곡리 744-25,군서천 저류지 인근,2022-06-27 17:22,2022-06-27 17:23,N,,3.0
2022-06-09 7:30,2022-06-09 7:30,영산강,Y,광주광역시 광산구 하남동 827,,2022-06-29 14:08,2022-06-29 14:08,N,,3.0
2022-06-10 19:57,2022-06-10 19:57,금강,N,충청남도 천안시 동남구 성남면 용원리 156-4,천안 고속도로,2022-07-26 10:17,2022-07-27 10:19,N,,3.0
2022-06-14 6:40,2022-06-14 6:40,낙동강,N,경상북도 영주시 안정면 묵리 201-2,도솔농장,2022-07-26 10:04,2022-07-26 10:10,N,,3.0
2022-06-14 17:30,2022-06-14 17:30,낙동강,N,울산광역시 울주군 온산읍 온산로 68,㈜S-oil,2022-07-26 10:05,2022-07-26 10:10,N,,3.0
2022-06-16 17:00,2022-06-16 17:00,한강,N,경기도 평택시 포승읍 원정리 1197,인근 포승공단 배수로,2022-07-27 10:46,2022-07-27 10:53,N,,3.0
2022-06-17 13:40,2022-06-17 13:40,금강,N,세종특별자치시 집현동 785-555,삼성천,2022-07-26 10:18,2022-07-26 10:21,N,,3.0
2022-06-18 6:00,2022-06-18 6:00,한강,N,경기도 포천시 가산면 시우동길 27,㈜워싱라인,2022-07-27 10:49,2022-07-27 10:54,N,,3.0
2022-06-21 10:00,2022-06-21 10:00,낙동강,N,대구광역시 북구 국우동 369,정지 저수지,2022-07-26 10:06,2022-07-26 10:11,N,,3.0
2022-06-30 8:30,2022-06-30 8:30,영산강,Y,광주광역시 북구 신안동 1-1,신안교~우운교(기아챔피언스필드) 일원,2022-12-27 17:20,2022-12-27 17:21,N,,3.0
2022-06-30 15:00,2022-06-30 15:00,영산강,Y,전라남도 나주시 왕곡면 신포리 100,신포제 저수지,2022-12-27 17:23,2022-12-27 17:23,N,,3.0
2022-06-30 17:30,2022-06-30 17:30,영산강,,광주광역시 북구 임동 1-1,,2022-10-13 17:32,2022-10-13 17:32,Y,,3.0
2022-06-30 17:32,2022-06-30 17:32,영산강,,전라남도 나주시 왕곡면 덕산리 119-4,,2022-10-13 17:33,2022-10-13 17:33,Y,,3.0
2022-07-01 0:00,2022-07-01 0:00,금강,N,충청남도 서천군 장항읍 화천리 5,,2022-10-13 16:53,2022-10-14 9:07,N,,3.0
2022-07-02 13:00,2022-07-02 13:00,낙동강,,경상북도 성주군 선남면 오도리 102,㈜그린환경,2022-10-13 14:23,2022-10-13 14:23,Y,,3.0
2022-07-02 13:00,2022-07-02 13:00,낙동강,N,경상북도 성주군 선남면 오도리 102,㈜그린환경,2022-10-13 14:40,2022-10-13 15:11,N,,3.0
2022-07-04 11:00,2022-07-04 11:00,낙동강,N,경상북도 청송군 진보면 이촌리 416-1,송하지,2022-10-13 14:25,2022-10-13 15:12,N,,3.0
2022-07-11 13:10,2022-07-11 13:10,낙동강,N,경상남도 함안군 가야읍 사내리 984,필동소류지,2022-10-13 14:58,2022-10-13 15:14,N,,3.0
2022-07-12 17:33,2022-07-12 17:33,영산강,,전라남도 영광군 군서면 가사리 1-1,,2022-10-13 17:34,2022-10-13 17:34,Y,,3.0
2022-07-12 18:00,2022-07-12 18:00,영산강,Y,전라남도 영광군 군서면 만곡리 744-26,영광군 군서천 보 일원,2022-12-28 14:51,2022-12-28 14:53,N,,3.0
2022-07-19 11:00,2022-07-19 11:00,영산강,Y,전라남도 여수시 돌산읍 평사리 1478-5,인근 하천,2022-12-28 14:44,2022-12-28 14:47,N,,3.0
2022-07-19 16:00,2022-07-19 16:00,낙동강,Y,경상남도 진주시 충무공동 10,에나교 부근,2022-08-10 16:19,2022-08-10 16:55,N,,3.0
2022-07-19 16:05,2022-07-19 16:05,한강,N,경기도 평택시 산단로16번길 62 (모곡동),동인화학㈜,2023-01-09 10:22,2023-01-09 10:43,N,,3.0
2022-07-19 17:26,2022-07-19 17:26,한강,,경기도 평택시 모곡동 1-1,,2022-10-13 17:27,2022-10-13 17:27,Y,,3.0
2022-07-20 9:30,2022-07-20 9:30,금강,N,충청북도 옥천군 청산면 장위리 700,농지 인접 농수로,2022-10-13 17:09,2022-10-14 9:07,N,,3.0
2022-07-20 17:34,2022-07-20 17:34,영산강,,전라남도 여수시 돌산읍 군내리 1,,2022-10-13 17:34,2022-10-13 17:34,Y,,3.0
2022-07-20 17:50,2022-07-20 17:50,금강,N,충청남도 계룡시 두마면 두계리 1,팥거리로 144(두계천),2022-10-13 16:57,2022-10-14 9:07,N,,3.0
2022-07-21 14:50,2022-07-21 14:50,한강,N,경기도 시흥시 정왕동 2799,옥구천 하류(옥구 11교),2023-01-13 9:48,2023-01-13 9:51,N,,3.0
2022-07-21 17:25,2022-07-21 17:25,한강,,경기도 시흥시 정왕동 1,,2022-10-13 17:26,2022-10-13 17:26,Y,,3.0
2022-07-24 16:00,2022-07-24 16:00,낙동강,N,경상북도 포항시 북구 신광면 호리 1,용연저수지,2022-10-13 15:02,2022-10-13 15:15,N,,3.0
2022-07-27 4:00,2022-07-27 4:00,금강,N,충청남도 천안시 서북구 직산읍 군동리 6-4,,2022-10-13 16:59,2022-10-14 9:07,N,,3.0
2022-07-28 19:29,2022-07-28 19:29,,,제주특별자치도 제주시 이도일동 1692-2,,2022-07-28 19:29,2022-07-28 19:29,Y,,
2022-08-04 10:00,2022-08-04 10:00,한강,N,경기도 시흥시 정왕동 1392-2,옥구5교,2023-01-09 10:24,2023-01-09 10:44,N,,3.0
2022-08-04 17:24,2022-08-04 17:24,한강,,경기도 시흥시 정왕동 1,,2022-10-13 17:25,2022-10-13 17:25,Y,,3.0
2022-08-08 15:10,2022-08-08 15:10,금강,N,충청남도 서천군 기산면 광암리 1,한산농협주유소,2022-10-13 17:10,2022-10-14 9:06,N,,3.0
2022-08-09 8:00,2022-08-09 8:00,금강,N,충청남도 서산시 지곡면 대요리 1,현대트랜시스,2022-10-13 17:11,2022-10-14 9:06,N,,3.0
2022-08-11 16:00,2022-08-11 16:00,낙동강,N,경상남도 김해시 상동면 매리 607-50,동아리프렉,2022-10-13 15:09,2022-10-13 15:16,N,,3.0
2022-08-16 7:00,2022-08-16 7:00,한강,Y,경기도 연천군 연천읍 읍내리 236,차탄천,2022-08-29 10:48,2022-08-29 10:50,N,,3.0
2022-08-29 5:45,2022-08-29 5:45,금강,Y,대전광역시 대덕구 평촌동 1,558-1,2022-08-31 9:28,2022-08-31 9:28,N,,3.0
2022-08-29 13:00,2022-08-29 13:00,영산강,Y,전라북도 완주군 소양면 원암로 46,전북체육고등학교,2022-12-28 15:35,2022-12-28 15:37,N,,3.0
2022-08-29 17:29,2022-08-29 17:29,영산강,Y,전라남도 영암군 삼호읍 난전리 1709-7,,2022-12-28 15:06,2022-12-28 15:08,N,,3.0
2022-08-29 17:34,2022-08-29 17:34,영산강,,전라북도 완주군 소양면 대흥리 1,,2022-10-13 17:35,2022-10-13 17:35,Y,,3.0
2022-08-30 17:35,2022-08-30 17:35,영산강,,전라남도 영암군 삼호읍 나불리 1,,2022-10-13 17:36,2022-10-13 17:36,Y,,3.0
2022-09-01 10:10,2022-09-01 10:10,금강,N,충청북도 음성군 대소면 대풍리 6-12,서보산업,2022-10-13 17:13,2022-10-14 9:06,N,,3.0
2022-09-20 13:30,2022-09-20 13:30,금강,N,충청남도 천안시 서북구 직산읍 부송리 1,엘지석유,2022-10-13 17:15,2022-10-14 9:05,N,,3.0
2022-09-27 10:30,2022-09-27 10:30,영산강,Y,광주광역시 광산구 선암동 213-6,우수관거 일원,2022-12-28 14:13,2022-12-28 14:17,N,,3.0
2022-10-05 16:40,2022-10-05 16:40,금강,N,충청남도 청양군 정산면 대박리 611,,2023-01-09 11:15,2023-01-10 11:12,N,,3.0
2022-10-21 18:10,2022-10-21 18:10,영산강,Y,광주광역시 광산구 도천동 624-1,하남3교,2022-12-27 15:34,2022-12-27 16:17,N,,3.0
2022-10-25 20:00,2022-10-25 20:00,낙동강,N,대구광역시 북구 매천로18길 34 (매천동),매천시장,2023-01-09 10:55,2023-01-09 11:10,N,,3.0
2022-11-02 5:00,2022-11-02 5:00,한강,N,강원도 춘천시 후평동 668-13,후평중계펌프장 앞 삼거리,2023-01-09 10:28,2023-01-09 10:48,N,,3.0
2022-11-06 13:00,2022-11-06 13:00,영산강,Y,전라북도 남원시 운봉읍 가산리 956,-,2022-12-27 16:50,2022-12-27 16:55,N,,3.0
2022-11-09 10:20,2022-11-09 10:20,영산강,Y,광주광역시 북구 오룡동 55-3,첨단대교,2022-12-27 16:20,2022-12-27 16:45,N,,3.0
2022-11-15 11:15,2022-11-15 11:15,금강,N,대전광역시 유성구 관평동 1,관평천,2023-01-09 11:20,2023-01-10 11:11,N,,3.0
2022-11-15 13:30,2022-11-15 13:30,금강,N,충청남도 천안시 서북구 성환읍 성환리 567,,2023-01-09 13:24,2023-01-10 11:11,N,,3.0
2022-11-23 11:30,2022-11-23 11:30,금강,Y,충청남도 공주시 계룡면 화은리 886-18,혈초천,2022-12-06 9:53,2022-12-06 9:54,N,,3.0
2022-11-26 22:57,2022-11-26 22:57,한강,N,경기도 화성시 남양읍 온석리 216,,2023-01-09 10:31,2023-01-09 10:48,N,,3.0
2022-11-30 12:00,2022-11-30 12:00,금강,Y,충청남도 보령시 화산동 54-2,,2022-12-06 10:00,2022-12-06 10:02,N,,3.0
2022-12-01 15:00,2022-12-01 15:00,낙동강,Y,경상남도 하동군 옥종면 북방리 1-1,불무소류지,2022-12-26 14:23,2022-12-26 14:25,N,,3.0
2022-12-01 15:00,2022-12-01 15:00,영산강,Y,경상남도 하동군 옥종면 북방리 829-2,불무소류지,2022-12-27 14:56,2022-12-27 17:04,N,,3.0
2022-12-06 10:00,2022-12-06 10:00,한강,N,강원도 고성군 죽왕면 오봉리 1-1,송지호(남단부) 일원,2023-01-09 10:36,2023-01-09 10:49,N,,3.0
2022-12-07 0:56,2022-12-07 0:56,낙동강,N,대구광역시 달서구 성서공단로 94 (월암동),㈜한성피앤아이 2공장,2023-01-09 11:02,2023-01-09 11:11,N,,3.0
2022-12-10 5:35,2022-12-10 5:35,영산강,Y,전라북도 진안군 안천면 안용로 539,-,2022-12-27 17:00,2022-12-27 17:01,N,,3.0
2022-12-14 17:00,2022-12-14 17:04,금강,N,충청남도 부여군 양화면 벽용리 192-3,,2023-01-09 13:26,2023-01-09 13:35,N,,3.0
2022-12-18 17:10,2022-12-18 17:10,낙동강,N,경상북도 경산시 남천면 산전길 25,동림석유산업,2023-01-09 11:06,2023-01-09 11:12,N,,3.0
2022-12-19 19:40,2022-12-19 19:40,낙동강,N,경상북도 경산시 진량읍 두인길 9,호경산업,2023-01-09 11:08,2023-01-09 11:12,N,,3.0
2022-12-28 12:00,2022-12-28 12:00,금강,,충청남도 보령시 화산동 54-2,,2022-12-06 9:59,2022-12-06 9:59,Y,,3.0
2023-01-01 8:43,2023-01-01 8:43,금강,N,전라북도 익산시 용안면 함열로 291-89,,2023-04-17 9:21,2023-04-18 9:12,N,,3.0
2023-01-01 19:20,2023-01-01 19:20,한강,N,경기도 평택시 경기대로 1081 (장당동),광동제약,2023-04-11 17:43,2023-04-12 10:36,N,,3.0
2023-01-02 9:30,2023-01-02 9:30,영산강,Y,전라북도 익산시 용안면 함열로 291-89,,2024-01-17 11:10,2024-01-17 11:14,N,,3.0
2023-01-03 9:00,2023-01-03 9:00,영산강,Y,전라북도 임실군 임실읍 이도리 100,수정교 일대,2023-07-24 15:18,2023-07-25 16:47,N,,3.0
2023-01-08 8:40,2023-01-08 8:40,금강,N,충청남도 태안군 원북면 대기리 1,한국서부발전 태안화력발전소,2023-04-17 10:18,2023-04-18 9:10,N,,3.0
2023-01-10 17:30,2023-01-10 17:30,영산강,Y,전라남도 나주시 세지면 오봉리 산 3-1,오봉제,2023-07-20 20:16,2023-07-25 16:47,N,,3.0
2023-01-16 14:00,2023-01-17 14:14,낙동강,Y,부산광역시 기장군 정관읍 달산리 산 1-1,좌광천 용산교 일대,2023-02-21 15:17,2023-02-21 15:21,N,,3.0
2023-01-20 9:10,2023-01-20 9:10,한강,N,서울특별시 강남구 양재대로 478 (개포동),구룡마을 4지구,2023-04-11 17:44,2023-04-12 10:37,N,,3.0
2023-01-29 16:40,2023-01-29 16:40,낙동강,Y,경상남도 창원시 의창구 대산면 갈전리 1133-1,경상남도 창원시 의창구 대산면 갈전리 1133-1,2023-02-16 9:06,2023-02-16 9:18,N,,3.0
2023-02-01 10:00,2023-02-01 10:23,낙동강,Y,경상남도 산청군 금서면 화계리 산 80,경상남도 산청군 금서면 화계리 산 80,2023-02-16 9:33,2023-02-16 9:37,N,,3.0
2023-02-02 0:09,2023-02-02 0:09,낙동강,N,경상북도 경주시 덕동 1-1,덕동호 둘레길,2023-04-11 17:19,2023-04-11 17:31,N,,3.0
2023-02-02 9:30,2023-02-02 9:30,한강,N,경기도 포천시 소흘읍 이동교리 781-42,포천천,2023-04-11 17:47,2023-04-12 10:40,N,,3.0
2023-02-03 22:22,2023-02-03 22:22,낙동강,N,경상북도 안동시 풍천면 도양리 1424,맑은누리파크,2023-04-11 17:16,2023-04-11 17:31,N,,3.0
2023-02-13 11:00,2023-02-13 11:00,금강,N,충청남도 아산시 영인면 구성리 881-1,준설선 유류 보조탱크에서 주탱크로 이송 중 벙커A유 유출(약 100L 추정),2023-04-17 9:25,2023-04-18 9:11,N,,3.0
2023-02-13 17:30,2023-02-13 17:30,한강,N,경기도 화성시 정남면 귀래리 533-9,나로환경,2023-04-11 17:50,2023-04-12 10:41,N,,3.0
2023-02-15 16:00,2023-02-15 16:00,한강,N,경기도 남양주시 진건읍 신월리 653-1,왕숙천,2023-04-11 17:52,2023-04-12 10:43,N,,3.0
2023-02-16 19:35,2023-02-16 19:35,한강,N,경기도 시흥시 공단2대로 15 (정왕동),국도화학 경인사업소,2023-04-11 17:54,2023-04-12 10:44,N,,3.0
2023-02-16 23:00,2023-02-16 23:00,낙동강,Y,경상남도 김해시 대동면 예안리 1451-2,,2023-03-08 10:07,2023-03-16 11:07,N,,3.0
2023-02-18 12:00,2023-02-18 12:00,한강,N,경기도 남양주시 퇴계원읍 퇴계원리 127,왕숙천 진관교,2023-04-11 17:56,2023-04-12 10:45,N,,3.0
2023-02-27 18:10,2023-02-27 18:10,금강,N,충청남도 천안시 서북구 백석공단1로 97-14 (백석동),,2023-04-17 9:27,2023-04-18 9:11,N,,3.0
2023-02-28 14:50,2023-02-28 14:50,금강,Y,대전광역시 서구 월평동 92-8,,2023-03-08 10:08,2023-03-16 11:07,N,,3.0
2023-02-28 15:30,2023-02-28 15:30,금강,Y,충청남도 당진시 양지말길 8 (대덕동),당진냉동,2023-04-17 9:30,2023-04-18 9:11,N,,3.0
2023-03-07 0:01,2023-03-07 0:01,금강,N,대전광역시 중구 산성동 335-7,SIM테크,2023-04-17 9:37,2023-04-18 9:10,N,,3.0
2023-03-08 17:30,2023-03-08 17:30,영산강,Y,광주광역시 북구 연제동 730,,2023-07-20 20:20,2023-07-25 16:47,N,,3.0
2023-03-10 11:30,2023-03-10 11:30,영산강,Y,전라남도 여수시 화치동 271,LG화학 화치 공장 비상저류조,2023-07-20 20:23,2023-07-25 16:47,N,,3.0
2023-03-12 22:00,2023-03-12 22:00,금강,Y,대전광역시 대덕구 대덕대로1447번길 40 (목상동),한국타이어 대전공장,2023-04-12 15:06,2023-04-13 17:49,N,,3.0
2023-03-15 13:30,2023-03-15 13:30,낙동강,N,경상남도 거창군 웅양면 웅양로 1215-30,㈜상일,2023-04-11 17:22,2023-04-11 17:33,N,,3.0
2023-03-16 10:10,2023-03-16 10:10,영산강,Y,광주광역시 광산구 도산동 976-1,미상(환절기 기온상승 바닥 부영양화 가속 빈산소에 의한 어폐사 추정),2023-07-20 20:27,2023-07-25 16:46,N,,3.0
2023-03-16 14:58,2023-03-16 14:58,금강,N,충청남도 보령시 청소면 진죽리 1006-3,인근 진죽천,2023-04-17 9:39,2023-04-18 9:10,N,,3.0
2023-03-20 21:46,2023-03-20 21:46,낙동강,N,경상북도 성주군 대가면 옥련리 546-2,지엠엔에스,2023-04-11 17:25,2023-04-11 17:34,N,,3.0
2023-03-22 8:20,2023-03-22 8:20,한강,N,경기도 양주시 덕정동 47-3,천일페인트,2023-04-11 17:59,2023-04-12 10:46,N,,3.0
2023-03-23 9:03,2023-03-23 9:03,금강,N,충청남도 서산시 성연면 성연4로 198-20,,2023-04-17 9:41,2023-04-18 9:10,N,,3.0
2023-03-24 10:09,2023-03-24 10:09,낙동강,N,대구광역시 서구 팔달로2길 23 (비산동),풍천산업,2023-04-11 17:26,2023-04-11 17:36,N,,3.0
2023-03-24 17:00,2023-03-24 17:00,금강,N,충청남도 천안시 서북구 입장면 호당리 317-11,,2023-04-17 9:44,2023-04-18 9:10,N,,3.0
2023-03-27 17:00,2023-03-27 17:00,금강,N,충청남도 아산시 둔포면 신남리 625-1,,2023-04-17 9:45,2023-04-18 9:10,N,,3.0
2023-03-28 15:00,2023-03-28 15:00,금강,N,충청북도 청주시 상당구 문의면 구룡리 442,,2023-04-17 9:47,2023-04-18 9:10,N,,3.0
2023-03-29 9:20,2023-03-29 9:20,낙동강,N,경상북도 영주시 이산면 내림리 1,두월교 인근,2023-04-11 17:28,2023-04-11 17:37,N,,3.0
2023-03-30 22:00,2023-03-30 22:00,금강,N,충청남도 서천군 마산면 마명리 147-5,,2023-04-17 9:51,2023-04-18 9:10,N,,3.0
2023-03-31 10:30,2023-03-31 10:30,영산강,Y,광주광역시 남구 구동 76,광주천 부동교~중앙대교 사이,2023-07-20 20:33,2023-07-25 16:46,N,,3.0
2023-04-02 16:00,2023-04-02 16:00,낙동강,Y,부산광역시 강서구 대저2동 212-11,,2023-04-14 17:35,2023-04-14 17:42,N,,3.0
2023-04-05 8:50,2023-04-05 8:50,금강,N,충청남도 천안시 동남구 풍세면 광풍로,1540,2023-07-20 10:28,2023-07-20 11:03,N,,3.0
2023-04-15 9:00,2023-04-15 9:00,영산강,Y,광주광역시 서구 마륵동,광주천 지평교~하류400m(상무대교),2023-07-20 20:38,2023-07-25 16:46,N,,3.0
2023-04-15 19:20,2023-04-15 19:20,금강,N,충청북도 증평군 증평읍 창동리 809,보강천,2023-07-20 10:30,2023-07-20 13:28,N,,3.0
2023-04-17 17:03,2023-04-17 17:03,낙동강,N,대구광역시 서구 상리동 245-58,이강산업,2023-07-25 17:01,2023-07-25 17:12,N,,3.0
2023-04-19 7:55,2023-04-19 7:55,금강,N,충청남도 서천군 마서면 송내리 325-1,,2023-07-20 10:34,2023-07-20 13:29,N,,3.0
2023-04-21 4:00,2023-04-21 4:00,낙동강,N,경상남도 밀양시 부북면 용지리 181-1,한국카본,2023-07-25 16:57,2023-07-25 17:12,N,,3.0
2023-04-25 13:40,2023-04-25 13:40,금강,N,충청남도 아산시 음봉면 월랑리 240-1,월랑저수지,2023-07-20 10:36,2023-07-20 13:30,N,,3.0
2023-04-27 17:00,2023-04-27 17:00,영산강,Y,전라남도 나주시 봉황면 만봉리 491-5,만봉저수지,2023-07-20 20:40,2023-07-25 16:46,N,,3.0
2023-04-29 14:00,2023-04-29 14:00,금강,N,충청남도 서산시 성연면 성연4로 160,,2023-07-20 10:37,2023-07-20 13:31,N,,3.0
2023-05-01 18:28,2023-05-01 18:28,금강,N,충청북도 옥천군 군북면 증약리 443-2,,2023-07-20 10:41,2023-07-20 13:32,N,,3.0
2023-05-02 12:00,2023-05-02 12:00,영산강,Y,전라북도 완주군 봉동읍 구암리 544-9,석탑천,2023-07-20 20:45,2023-07-25 16:46,N,,3.0
2023-05-05 7:38,2023-05-05 7:39,금강,N,충청남도 천안시 동남구 다가동 561,,2023-07-20 10:43,2023-07-20 13:39,N,,3.0
2023-05-06 9:20,2023-05-06 9:20,영산강,Y,광주광역시 광산구 도천동 349-64,하남교,2023-07-20 20:49,2023-07-25 16:45,N,,3.0
