업종명,신고일자,업소명,영업소 주소(도로명),영업소 주소(지번)
미용업,1990-07-12,서영,전라남도 여수시 쌍봉로 213 (신기동),전라남도 여수시 신기동 3-2 신기A상가 1층105호 
미용업,1990-08-16,윤,전라남도 여수시 봉계3길 26-2 (봉계동),전라남도 여수시 봉계동 501-1 
미용업,1990-10-08,형제,전라남도 여수시 안산1길 186-15 (안산동),전라남도 여수시 안산동 438-9 
미용업,1990-09-08,오세오,전라남도 여수시 소라면 하세동길 21,전라남도 여수시 소라면 덕양리 1268-3 
미용업,1990-11-12,제일,전라남도 여수시 소라면 덕양로 335,전라남도 여수시 소라면 덕양리 767-5 
미용업,1990-06-25,박선경 헤어,"전라남도 여수시 허문정1길 16, 상가동 103호 (문수동, 흥화@)",전라남도 여수시 문수동 675 흥화@상가동103호 
미용업,1991-03-15,센스,전라남도 여수시 이순신광장로 223-1 (종화동),전라남도 여수시 종화동 931 
미용업,1991-10-07,뉴모아,"전라남도 여수시 쌍봉로 318 (둔덕동,한려주공상가 103호)",전라남도 여수시 둔덕동 653 한려주공상가 103호 
미용업,1991-07-02,정,전라남도 여수시 봉산벅수길 25 (봉산동),전라남도 여수시 봉산동 675 
미용업,1991-05-01,천금례미용실,전라남도 여수시 소호6길 17 (소호동),전라남도 여수시 소호동 432-1 
미용업,1991-01-07,금태영,"전라남도 여수시 학동2길 7, 121호 (학동)",전라남도 여수시 학동 35-3 121호
미용업,1991-06-10,영헤어아트,"전라남도 여수시 시청로 82 (선원동, 금호@상가 16동 106호)",전라남도 여수시 선원동 53 
미용업,1991-01-28,호산나,"전라남도 여수시 소호로 658 (학동,부영상가 1층8호)",전라남도 여수시 학동 111 부영상가 1층8호 
미용업,1991-01-31,센스,전라남도 여수시 무선2길 26 (선원동),전라남도 여수시 선원동 1248-15 
미용업,1991-06-03,새현,전라남도 여수시 흥국로 103 (신기동),전라남도 여수시 신기동 43-10 
미용업,1992-10-23,모던미용실,"전라남도 여수시 여서로 190, 상가2동 1층 2호 (여서동, 부영7차아파트)",전라남도 여수시 여서동 496-1 부영@7차 상가2동 1층 2호 
미용업,1992-05-14,김혜자,전라남도 여수시 여객선터미널길 18-18 (교동),전라남도 여수시 교동 678-22 
미용업,1992-09-23,최순정머리쟁이,전라남도 여수시 서교연등천길 23 (서교동),전라남도 여수시 서교동 197 
미용업,1992-09-03,새대성,전라남도 여수시 신월로 624-2 (신월동),전라남도 여수시 신월동 2-2 
미용업,1992-04-30,김윤주 Hair flex,전라남도 여수시 신월로 670 (국동),전라남도 여수시 국동 461 
미용업,1992-03-11,대동,전라남도 여수시 진남로 16 (충무동),전라남도 여수시 충무동 393-3 
미용업,1992-04-11,천혜진,전라남도 여수시 문수북5길 24 (문수동),전라남도 여수시 문수동 9-14 
미용업,1992-03-18,I.O.U,전라남도 여수시 신기남4길 28-1 (신기동),전라남도 여수시 신기동 64-10 
미용업,1992-06-26,연희,전라남도 여수시 시전6길 20 (신기동),전라남도 여수시 신기동 73-12 
미용업,1992-12-23,두두미용실,"전라남도 여수시 무선2길 29, 상가동 2층 5호 (선원동, 남양아파트)",전라남도 여수시 선원동 1256 상가 2층5호 
미용업,1992-11-17,진,전라남도 여수시 돌산읍 남외길 5,전라남도 여수시 돌산읍 군내리 479 
미용업,1992-10-05,선녀,전라남도 여수시 율촌면 율촌로 77,전라남도 여수시 율촌면 조화리 212-1 
미용업,1992-07-22,정,전라남도 여수시 화양면 나진길 4,전라남도 여수시 화양면 나진리 485-13 
미용업,1993-11-16,뷰티살롱 채움,"전라남도 여수시 박람회길 56, 동성노블힐스2차 상가동 205호 (덕충동)",전라남도 여수시 덕충동 2040 동선노블힐스2차 상가동 205호
미용업,1993-07-03,가람,전라남도 여수시 미평로 65 (미평동),전라남도 여수시 미평동 279-4 
미용업,1993-01-08,칼라헤어샾,"전라남도 여수시 장군산길 58, 10호 (오림동, 부영아파트3단지상가동)",전라남도 여수시 오림동 409-2 부영아파트3단지상가동 10호 
미용업,1993-12-16,늘고운미용실,전라남도 여수시 서교6길 5 (서교동),전라남도 여수시 서교동 264 
미용업,1993-12-16,하늘,전라남도 여수시 문수북6길 23-1 (문수동),전라남도 여수시 문수동 76-6 
미용업,1993-02-11,수림,전라남도 여수시 진남로 50 (군자동),전라남도 여수시 군자동 232 
미용업,1993-06-24,사랑,"전라남도 여수시 여문2로 63, 상가913동 206호 (문수동, 부영아파트)",전라남도 여수시 문수동 450-1 부영9차상가 913/206 
미용업,1993-06-15,미인,"전라남도 여수시 무선2길 29, 상가동 (선원동, 남양아파트)",전라남도 여수시 선원동 1256 
미용업,1993-11-03,상암,전라남도 여수시 상암로 637 (상암동),전라남도 여수시 상암동 510-4 
미용업,1994-01-12,홍실,"전라남도 여수시 여서로 176, 상가동 1층 5호 (여서동, 부영7차아파트)",전라남도 여수시 여서동 496-1 부영7차상가 1층5호 
미용업,1994-07-12,김영미미용타운,전라남도 여수시 대교로 31 (봉산동),전라남도 여수시 봉산동 244-20 
미용업,1994-10-27,뚱이헤어,"전라남도 여수시 웅천로 262, 상가동 105호 (웅천동, 여수웅천 마린파크 애시앙 1단지)",전라남도 여수시 웅천동 1843 여수웅천 마린파크 애시앙 1단지 
미용업,1994-03-11,영아헤어샵,전라남도 여수시 흥국로 53 (학동),전라남도 여수시 학동 29-5 
미용업,1994-05-03,뷰티문,전라남도 여수시 시전6길 19 (신기동),전라남도 여수시 신기동 99-1 
미용업,1994-03-28,에덴미용실,"전라남도 여수시 율촌면 동산개길 11-35, 1층",전라남도 여수시 율촌면 조화리 214-17 
미용업,1994-10-28,천사,전라남도 여수시 삼산면 거문길 36,전라남도 여수시 삼산면 거문리 67-9 
미용업,1995-11-15,까치,전라남도 여수시 봉강2길 16-1 (서교동),전라남도 여수시 서교동 873-9 
미용업,1995-09-22,신정숙헤어샵,전라남도 여수시 여서동3길 24-1 (여서동),전라남도 여수시 여서동 383-2 
미용업,1995-03-02,그린,"전라남도 여수시 여서1로 8, 상가2동 (여서동, 부영6차아파트)",전라남도 여수시 여서동 479 부영6차상가 
미용업,1995-07-24,혜성,전라남도 여수시 좌수영로 14-1 (서교동),전라남도 여수시 서교동 280-153 
미용업,1995-05-24,선경,"전라남도 여수시 양지1길 3, 207호 (미평동, 선경아파트상가동)",전라남도 여수시 미평동 807 선경아파트3창상가 207호 
미용업,1995-12-01,부영,"전라남도 여수시 장군산길 58 (오림동, 부영아파트3단지상가동)",전라남도 여수시 오림동 409-2 부영아파트3단지상가동 
미용업,1995-01-10,지나헤어짱,전라남도 여수시 화산1길 2 (화장동),전라남도 여수시 화장동 733-2 
미용업,1995-03-24,드봉헤어갤러리,"전라남도 여수시 망마로 58, 상가2동 2호 (신기동, 부영아파트)",전라남도 여수시 신기동 137 부영상가3단지 2동2호 
미용업,1995-10-07,가위스케치,"전라남도 여수시 소호4길 43, 상가동 104호 (소호동, 주공아파트)",전라남도 여수시 소호동 352-1 주공상가 104호 
미용업,1995-10-10,백설,전라남도 여수시 화산1길 10 (화장동),전라남도 여수시 화장동 733-6 
미용업,1995-12-06,공원,전라남도 여수시 신기북3길 21 (신기동),전라남도 여수시 신기동 24-9 
미용업,1995-05-24,남면,,전라남도 여수시 남면 우학리 633 
미용업,1996-02-29,수국,전라남도 여수시 여문1로 79 (문수동),전라남도 여수시 문수동 163-8 
미용업,1996-08-23,나연,전라남도 여수시 광무1길 9 (광무동),전라남도 여수시 광무동 193-23 
미용업,1996-04-15,벧엘,전라남도 여수시 충무3길 16-2 (충무동),전라남도 여수시 충무동 613-1 
미용업,1996-07-26,동경,전라남도 여수시 오림2길 19 (오림동),전라남도 여수시 오림동 408-25 
미용업,1996-05-10,송주,전라남도 여수시 문수북6길 17 (문수동),전라남도 여수시 문수동 76-15 
미용업,1996-09-20,라인,"전라남도 여수시 구봉길 79, 상가동 108호 (국동, 라인아파트)",전라남도 여수시 국동 산 11-1 라인1차상가 1/108 
미용업,1996-09-11,거명,전라남도 여수시 충민로 225 (덕충동),전라남도 여수시 덕충동 1248-8 
미용업,1996-10-28,여성도시,전라남도 여수시 신월로 644 (국동),전라남도 여수시 국동 997-2 
미용업,1996-06-20,아영헤어샵,전라남도 여수시 신기남4길 8 (신기동),전라남도 여수시 신기동 71-9 
미용업,1996-07-08,꽃송이,전라남도 여수시 돌산읍 강남동로 47,전라남도 여수시 돌산읍 우두리 1087-6 
미용업,1996-08-10,주노,전라남도 여수시 흥국로 85 (신기동),전라남도 여수시 신기동 51-12 
미용업,1996-09-09,옥헤어모드,전라남도 여수시 새터로 11 (신기동),전라남도 여수시 신기동 91-6 
미용업,1997-10-17,최정덕헤어아트,"전라남도 여수시 여서1로 19, 1층 (여서동)",
미용업,1997-03-31,리가토탈헤어클럽,"전라남도 여수시 충무로 45, 1층 (충무동)",전라남도 여수시 충무동 621-26 (지상1층) 
미용업,1997-06-26,정수지헤어필,전라남도 여수시 신월로 559 (신월동),전라남도 여수시 신월동 67 
미용업,1997-09-01,이화헤어센스,"전라남도 여수시 쌍봉로 318 (둔덕동,한려주공A상가 2층201호)",전라남도 여수시 둔덕동 653 한려주공A상가 2층201호 
미용업,1997-09-11,센스헤어라인,"전라남도 여수시 여서로 190, 상가2동 11호 (여서동, 부영7차아파트)",전라남도 여수시 여서동 496-1 부영7차상가 2동 11호
미용업,1997-11-18,마들랜,전라남도 여수시 동문로 83-3 (관문동),전라남도 여수시 관문동 821 
미용업,1997-11-07,베네치아,전라남도 여수시 학동서2길 7-6 (학동),전라남도 여수시 학동 47-1 
미용업,1997-12-27,제스헤어,"전라남도 여수시 좌수영로 682-28, 신동아아파트상가동 106호 (봉계동)",전라남도 여수시 봉계동 2 
미용업,1998-04-23,미스터장컷팅클럽,"전라남도 여수시 진남상가길 30-1 (교동,(2층))",전라남도 여수시 교동 135 (2층) 
미용업,1998-05-06,The 헤어,전라남도 여수시 미평로 52 (미평동),전라남도 여수시 미평동 255-1 
미용업,1998-06-02,신세계헤어센스,전라남도 여수시 소호로 471 (소호동),전라남도 여수시 소호동 359-8 
미용업,1998-04-01,정다운,"전라남도 여수시 소호로 659, 상가동 (안산동, 부영아파트)",전라남도 여수시 안산동 441-1 상가 2층 
미용업,1998-03-23,수현미용실,"전라남도 여수시 여천체육공원길 23 (시전동,우미A상가 112동1층1호)",전라남도 여수시 시전동 243 우미A상가 112동1층1호 
미용업,1998-03-14,은혜미용실,전라남도 여수시 돌산읍 남외길 1,전라남도 여수시 돌산읍 군내리 282 
미용업,1998-06-22,강미,전라남도 여수시 광무5길 3-6 (광무동),전라남도 여수시 광무동 42-1 
미용업,1998-12-07,새미미,전라남도 여수시 신기북1길 5-9 (신기동),전라남도 여수시 신기동 56-3 
미용업,1999-03-12,지웰헤어샵,전라남도 여수시 웅천중앙로 8 (웅천동),전라남도 여수시 웅천동 1687 웅천지웰상가 203호
미용업,1999-02-13,태양,전라남도 여수시 구봉산길 21 (국동),전라남도 여수시 국동 193-578 
미용업,1999-01-29,마몽드헤어갤러리,"전라남도 여수시 망마로 54, 상가1동 1층 5호 (신기동, 부영아파트)",전라남도 여수시 신기동 137 부영@상가1동1층5호 
미용업,1999-04-01,미모아미용실,"전라남도 여수시 여서로 201, 상가3동 108호 (여서동, 부영6차아파트)",전라남도 여수시 여서동 479 부영6차상가 3동108호 
미용업,1999-04-17,김연진헤어샵,"전라남도 여수시 여문2로 71-10, 상가912동 206호 (문수동, 부영아파트)",전라남도 여수시 문수동 450-1 부영9차상가 912/206 
미용업,1999-04-28,이수연헤어샵,전라남도 여수시 문수북6길 3 (문수동),전라남도 여수시 문수동 83-13 
미용업,1999-05-07,신 코스모스미용실,전라남도 여수시 소라면 덕양삼거리길 2-3,전라남도 여수시 소라면 덕양리 1042-9 
미용업,1999-06-04,클라라미용실,"전라남도 여수시 새터로 6-1, 19동 (신기동, 제일모직사원아파트)",전라남도 여수시 신기동 90 
미용업,1999-06-28,파도미용실,전라남도 여수시 돌산읍 진두공원길 3-1,전라남도 여수시 돌산읍 우두리 799-21 
미용업,1999-07-14,머리카락한올미용실,전라남도 여수시 신기남1길 18 (신기동),전라남도 여수시 신기동 114-8 
미용업,1999-08-13,장미용실,전라남도 여수시 여서2로 54 (여서동),전라남도 여수시 여서동 248-4 
미용업,1999-08-16,미다듬헤어라인,전라남도 여수시 허문정1길 57-2 (문수동),전라남도 여수시 문수동 690-2 
미용업,1999-10-02,윤기머리방,전라남도 여수시 진남로 31 (충무동),전라남도 여수시 충무동 241-1 
미용업,1999-11-05,예지미용실,전라남도 여수시 무선로 32 (학동),전라남도 여수시 학동 58-5 
미용업,1999-11-05,미소,전라남도 여수시 무선중앙로 40 (화장동),전라남도 여수시 화장동 729-3 
미용업,1999-12-06,압구정헤어샵,"전라남도 여수시 여문2로 120, 상가동 101호 (문수동, 세종캐슬하임아파트)",전라남도 여수시 문수동 640-1 상가동 101호
미용업,2000-08-02,황금,전라남도 여수시 신월로 643 (국동),전라남도 여수시 국동 1008-5 
미용업,2000-05-24,머리하는날,전라남도 여수시 문수북5길 7 (문수동),전라남도 여수시 문수동 4-12 
미용업,2000-06-09,서교미용실,전라남도 여수시 좌수영로 13-1 (서교동),전라남도 여수시 서교동 449 
미용업,2000-08-02,소리헤어아트,전라남도 여수시 문수북6길 41-1 (문수동),전라남도 여수시 문수동 58-1 
미용업,2000-01-05,열려라참깨 이영미헤어,"전라남도 여수시 여문1로 90-1, 상가동 (문수동, 원앙@)",전라남도 여수시 문수동 310-1 원앙상가 10호 
