관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,광산구 신가동 1021-2,광산구 수등로258번길 53,2,200만,360도,30일,2021,35.182548,126.83991,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1496,광산구 수등로 27,2,200만,360도,30일,2021,35.186634,126.812711,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1113,광산구 풍영로 300,1,200만,360도,30일,2021,35.186615,126.812741,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1113,광산구 풍영로 300,1,200만,360도,30일,2021,35.186615,126.812741,2024-06-30
광주광역시 사회재난과,광산구 신창동 1259,광산구 신창로105번길 9,1,200만,360도,30일,2021,35.194994,126.836554,2024-06-30
광주광역시 사회재난과,광산구 신창동 1259,광산구 신창로105번길 9,3,200만,360도,30일,2021,35.194994,126.836554,2024-06-30
광주광역시 사회재난과,광산구 송정동 842-3,광산구 광산로 18-4,1,200만,360도,30일,2021,35.138242,126.794059,2024-06-30
광주광역시 사회재난과,광산구 송정동 842-3,광산구 광산로 18-4,3,200만,360도,30일,2021,35.138242,126.794059,2024-06-30
광주광역시 사회재난과,광산구 송정동 826-9,광산구 광산로 29-1,1,200만,360도,30일,2021,35.138824,126.794987,2024-06-30
광주광역시 사회재난과,광산구 송정동 826-9,광산구 광산로 29-1,3,200만,360도,30일,2021,35.138824,126.794987,2024-06-30
광주광역시 사회재난과,광산구 월곡동 315-44,광산구 목련로 101,1,200만,360도,30일,2021,35.172068,126.809256,2024-06-30
광주광역시 사회재난과,광산구 월곡동 315-44,광산구 목련로 101,3,200만,360도,30일,2021,35.172068,126.809256,2024-06-30
광주광역시 사회재난과,광산구 선암동 540,광산구 선운중앙로 68,1,200만,360도,30일,2021,35.148043,126.778658,2024-06-30
광주광역시 사회재난과,광산구 선암동 540,광산구 선운중앙로 68,3,200만,360도,30일,2021,35.148043,126.778658,2024-06-30
광주광역시 사회재난과,광산구 신창동 1145,광산구 신창로162번길 10,1,200만,360도,30일,2021,35.198832,126.841094,2024-06-30
광주광역시 사회재난과,광산구 신창동 1145,광산구 신창로162번길 10,3,200만,360도,30일,2021,35.198832,126.841094,2024-06-30
광주광역시 사회재난과,광산구 월계동 847-1,광산구 산월로9번길 36,1,200만,360도,30일,2021,35.211468,126.839619,2024-06-30
광주광역시 사회재난과,광산구 월계동 847-1,광산구 산월로9번길 36,3,200만,360도,30일,2021,35.211468,126.839619,2024-06-30
광주광역시 사회재난과,광산구 신가동 848,,1,200만,360도,30일,2021,35.183434,126.827877,2024-06-30
광주광역시 사회재난과,광산구 신가동 848,,2,200만,360도,30일,2021,35.183434,126.827877,2024-06-30
광주광역시 사회재난과,광산구 소촌동 248,광산구 소촌로 122,1,200만,360도,30일,2021,35.154443,126.792649,2024-06-30
광주광역시 사회재난과,광산구 소촌동 248,광산구 소촌로 122,2,200만,360도,30일,2021,35.154443,126.792649,2024-06-30
광주광역시 사회재난과,광산구 운남동 519-11,광산구 목련로 211,1,200만,360도,30일,2021,35.171684,126.820695,2024-06-30
광주광역시 사회재난과,광산구 운남동 519-11,광산구 목련로 211,1,200만,360도,30일,2021,35.171684,126.820695,2024-06-30
광주광역시 사회재난과,광산구 송정동 756-1,,1,200만,360도,30일,2021,35.140766,126.798425,2024-06-30
광주광역시 사회재난과,광산구 송정동 756-1,,3,200만,360도,30일,2021,35.140766,126.798425,2024-06-30
광주광역시 사회재난과,광산구 우산동 1581-3,광산구 무진대로 239,1,200만,360도,30일,2021,35.161876,126.807381,2024-06-30
광주광역시 사회재난과,광산구 우산동 1581-3,광산구 무진대로 239,2,200만,360도,30일,2021,35.161876,126.807381,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1678,광산구 장신로 98,1,200만,360도,30일,2021,35.187544,126.818757,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1678,광산구 장신로 98,1,200만,360도,30일,2021,35.187544,126.818757,2024-06-30
광주광역시 사회재난과,광산구 수완동 1094,,1,200만,360도,30일,2021,35.191226,126.826345,2024-06-30
광주광역시 사회재난과,광산구 수완동 1094,,3,200만,360도,30일,2021,35.191226,126.826345,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1644,광산구 풍영로200번길 51,1,200만,360도,30일,2021,35.189715,126.817165,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1644,광산구 풍영로200번길 51,2,200만,360도,30일,2021,35.189715,126.817165,2024-06-30
광주광역시 사회재난과,광산구 흑석동 524,광산구 풍영로101번길 22,1,200만,360도,30일,2021,35.182138,126.809631,2024-06-30
광주광역시 사회재난과,광산구 흑석동 524,광산구 풍영로101번길 22,3,200만,360도,30일,2021,35.182138,126.809631,2024-06-30
광주광역시 사회재난과,광산구 쌍암동 691,,1,200만,360도,30일,2021,35.221824,126.850563,2024-06-30
광주광역시 사회재난과,광산구 쌍암동 691,,2,200만,360도,30일,2021,35.221824,126.850563,2024-06-30
광주광역시 사회재난과,광산구 우산동 1078-10,광산구 금봉로 107 ,3,200만,360도,30일,2021,35.152014,126.810472,2024-06-30
광주광역시 사회재난과,광산구 월계동 867-3,광산구 임방울대로 776,2,200만,360도,30일,2021,35.217752,126.843046,2024-06-30
광주광역시 사회재난과,동구 산수동 86-2,,1,200만,360도,30일,2021,35.15517,126.937788,2024-06-30
광주광역시 사회재난과,동구 산수동 86-2,,2,200만,360도,30일,2021,35.15517,126.937788,2024-06-30
광주광역시 사회재난과,동구 산수동 86-2,,1,200만,360도,30일,2021,35.155772,126.9377,2024-06-30
광주광역시 사회재난과,동구 산수동 86-2,,3,200만,360도,30일,2021,35.155772,126.9377,2024-06-30
광주광역시 사회재난과,동구 계림동 195-3,,1,200만,360도,30일,2021,35.158065,126.923329,2024-06-30
광주광역시 사회재난과,동구 계림동 195-3,,2,200만,360도,30일,2021,35.158065,126.923329,2024-06-30
광주광역시 사회재난과,동구 호남동 39-1,동구 중앙로 154,1,200만,360도,30일,2021,35.14719,126.911992,2024-06-30
광주광역시 사회재난과,동구 호남동 39-1,동구 중앙로 154,2,200만,360도,30일,2021,35.14719,126.911992,2024-06-30
광주광역시 사회재난과,서구 풍암동 1153-14,서구 풍암순환로128번길 73,1,200만,360도,30일,2021,35.128467,126.88559,2024-06-30
광주광역시 사회재난과,서구 풍암동 1153-14,서구 풍암순환로128번길 73,1,200만,360도,30일,2021,35.128467,126.88559,2024-06-30
광주광역시 사회재난과,서구 풍암동 1157-7,서구 풍암순환로128번길 63,1,200만,360도,30일,2021,35.127528,126.884924,2024-06-30
광주광역시 사회재난과,서구 풍암동 1157-7,서구 풍암순환로128번길 63,1,200만,360도,30일,2021,35.127528,126.884924,2024-06-30
광주광역시 사회재난과,남구 주월동 965-11,남구 대남대로223번길 22,1,200만,360도,30일,2021,35.133275,126.898337,2024-06-30
광주광역시 사회재난과,남구 주월동 965-11,남구 대남대로223번길 22,2,200만,360도,30일,2021,35.133275,126.898337,2024-06-30
광주광역시 사회재난과,남구 주월동 1328,남구 서문대로812번길 4-8,1,200만,360도,30일,2021,35.12968,126.898271,2024-06-30
광주광역시 사회재난과,남구 주월동 1328,남구 서문대로812번길 4-8,1,200만,360도,30일,2021,35.12968,126.898271,2024-06-30
광주광역시 사회재난과,남구 방림동 54-1,,1,200만,360도,30일,2021,35.13077,126.919274,2024-06-30
광주광역시 사회재난과,남구 방림동 54-1,,3,200만,360도,30일,2021,35.13077,126.919274,2024-06-30
광주광역시 사회재난과,남구 월산동 1065,남구 구성로8번길 6,1,200만,360도,30일,2021,35.152307,126.898272,2024-06-30
광주광역시 사회재난과,남구 월산동 1065,남구 구성로8번길 6,2,200만,360도,30일,2021,35.152307,126.898272,2024-06-30
광주광역시 사회재난과,북구 두암동 565-1,북구 면앙로139번길 51,1,200만,360도,30일,2021,35.178595,126.928407,2024-06-30
광주광역시 사회재난과,북구 두암동 565-1,북구 면앙로139번길 51,2,200만,360도,30일,2021,35.178595,126.928407,2024-06-30
광주광역시 사회재난과,북구 신용동 860,북구 첨단연신로 100,1,200만,360도,30일,2021,35.207561,126.864379,2024-06-30
광주광역시 사회재난과,북구 신용동 860,북구 첨단연신로 100,3,200만,360도,30일,2021,35.207561,126.864379,2024-06-30
광주광역시 사회재난과,북구 중흥동 327-29,북구 서양로 59,1,200만,360도,30일,2021,35.170306,126.906136,2024-06-30
광주광역시 사회재난과,북구 중흥동 327-29,북구 서양로 59,1,200만,360도,30일,2021,35.170306,126.906136,2024-06-30
광주광역시 사회재난과,북구 중흥동 342-17,북구 서양로 71-1,1,200만,360도,30일,2021,35.169535,126.909118,2024-06-30
광주광역시 사회재난과,북구 중흥동 342-17,북구 서양로 71-1,2,200만,360도,30일,2021,35.169535,126.909118,2024-06-30
광주광역시 사회재난과,북구 각화동 118-2,북구 월동로 86,1,200만,360도,30일,2021,35.179867,126.937718,2024-06-30
광주광역시 사회재난과,북구 각화동 118-2,북구 월동로 86,2,200만,360도,30일,2021,35.179867,126.937718,2024-06-30
광주광역시 사회재난과,북구 오치동 762,북구 설죽로 322,1,200만,360도,30일,2021,35.187949,126.899755,2024-06-30
광주광역시 사회재난과,북구 오치동 762,북구 설죽로 322,2,200만,360도,30일,2021,35.187949,126.899755,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.158383,126.856232,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.156036,126.855416,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.156803,126.855931,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.157437,126.856408,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.1568,126.857219,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.156377,126.857446,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.156482,126.857857,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.156723,126.858399,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.157142,126.858946,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.157149,126.857991,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.157926,126.85824,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.15845,126.858801,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.157677,126.85753,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,2,200만,360도,30일,2021,35.157597,126.857044,2024-06-30
광주광역시 사회재난과,북구 중흥동 327-2,,2,200만,360도,30일,2021,35.170724,126.908289,2024-06-30
광주광역시 사회재난과,북구 중흥동 320-53,,2,200만,360도,30일,2021,35.171276,126.906776,2024-06-30
광주광역시 사회재난과,광산구 신가동 1180,광산구 하남대로261번길 26,3,200만,360도,30일,2021,35.181748,126.822739,2024-06-30
광주광역시 사회재난과,광산구 소촌동 7-9,광산구 사암로95번길 21-15,3,200만,360도,30일,2021,35.152199,126.806012,2024-06-30
광주광역시 사회재난과,서구 농성동 646-46,서구 대남대로462번길 11,3,200만,360도,30일,2021,35.151938,126.88722,2024-06-30
광주광역시 사회재난과,광산구 덕림동 874-7,광산구 금동학동길 91,1,200만,360도,30일,2021,35.191424,126.664801,2024-06-30
광주광역시 사회재난과,광산구 덕림동 874-7,광산구 금동학동길 91,1,200만,360도,30일,2013,35.191424,126.664801,2024-06-30
광주광역시 사회재난과,광산구 덕림동 874-7,광산구 금동학동길 91,1,200만,360도,30일,2020,35.191424,126.664801,2024-06-30
광주광역시 사회재난과,서구 양동 374-10,서구 상무대로1243번길 2,3,200만,360도,30일,2021,35.157225,126.896732,2024-06-30
광주광역시 사회재난과,서구 양동 367-106,서구 양동로 47,3,200만,360도,30일,2021,35.157419,126.898079,2024-06-30
광주광역시 사회재난과,서구 양동 391-43,서구 상무대로1224번길 7-1,4,200만,360도,30일,2021,35.155635,126.895892,2024-06-30
광주광역시 사회재난과,서구 양동 381-44,서구 양동로41번길 11-1,4,200만,360도,30일,2021,35.15619,126.897055,2024-06-30
광주광역시 사회재난과,서구 양동 438-179,서구 발산로45번길 12,4,200만,360도,30일,2021,35.159005,126.893886,2024-06-30
광주광역시 사회재난과,서구 양동 434-14,서구 발산로 47,3,200만,360도,30일,2021,35.158876,126.895112,2024-06-30
광주광역시 사회재난과,서구 양동 324,서구 양동로25번길 9,4,200만,360도,30일,2021,35.155352,126.897694,2024-06-30
광주광역시 사회재난과,북구 양산동 288-3,북구 하서로 309,2,200만,360도,30일,2021,35.20429,126.87235,2024-06-30
광주광역시 사회재난과,북구 각화동 327-3,북구 군왕로 252,3,200만,360도,30일,2021,35.18275,126.93784,2024-06-30
광주광역시 사회재난과,북구 우산동 9-7,북구 면앙로139번길 21,4,200만,360도,30일,2021,35.17762,126.92773,2024-06-30
광주광역시 사회재난과,북구 두암동 895-5,북구 군왕로71번길 60,4,200만,360도,30일,2021,35.16843,126.92938,2024-06-30
광주광역시 사회재난과,북구 두암동 879-6,북구 동문대로100번길 42,2,200만,360도,30일,2021,35.17167,126.92666,2024-06-30
광주광역시 사회재난과,북구 두암동 879-6,북구 동문대로100번길 42,1,200만,360도,30일,2024,35.17167,126.92666,2024-06-30
광주광역시 사회재난과,북구 중흥동 669-35,북구 중가로115번길 19,3,200만,360도,30일,2021,35.15855,126.91284,2024-06-30
광주광역시 사회재난과,북구 풍향동 601-1,북구 풍동길 16-1,3,200만,360도,30일,2021,35.16619,126.92153,2024-06-30
광주광역시 사회재난과,북구 풍향동 601-6,북구 필문대로11번길 23,2,200만,360도,30일,2021,35.16546,126.92132,2024-06-30
광주광역시 사회재난과,북구 유동 110-1,북구 경열로211번길 10-7,3,200만,360도,30일,2021,35.1588,126.90641,2024-06-30
광주광역시 사회재난과,광산구 산정동 960-7,광산구 산정로38번길 20,1,200만,360도,30일,2022,35.169729,126.805031,2024-06-30
광주광역시 사회재난과,광산구 산정동 960-7,광산구 산정로38번길 20,1,200만,360도,30일,2024,35.169729,126.805031,2024-06-30
광주광역시 사회재난과,북구 운암동 424-1,북구 금호로 6-1,1,200만,360도,30일,2022,35.169953,126.890191,2024-06-30
광주광역시 사회재난과,북구 운암동 424-1,북구 금호로 6-1,1,200만,360도,30일,2022,35.169953,126.890191,2024-06-30
광주광역시 사회재난과,북구 운암동 424-1,북구 금호로 6-1,1,200만,360도,30일,2022,35.169953,126.890191,2024-06-30
광주광역시 사회재난과,북구 운암동 424-1,북구 금호로 6-1,1,200만,360도,30일,2024,35.169953,126.890191,2024-06-30
광주광역시 사회재난과,남구 봉선동 1112-11,남구 대남대로181번길 3,2,200만,360도,30일,2021,35.133033,126.905408,2024-06-30
광주광역시 사회재난과,남구 봉선동 1112-8,남구 대남대로171번길 4,4,200만,360도,30일,2021,35.133104,126.906399,2024-06-30
광주광역시 사회재난과,남구 봉선동 1123-12,남구 대남대로149번길 5-9,2,200만,360도,30일,2021,35.133355,126.909498,2024-06-30
광주광역시 사회재난과,남구 주월동 380-78,남구 서문대로795번안길 7,3,200만,360도,30일,2021,35.130417,126.897164,2024-06-30
광주광역시 사회재난과,북구 월출동 979-22,북구 첨단벤처소로62번길 35,3,200만,360도,30일,2021,35.235498,126.854473,2024-06-30
광주광역시 사회재난과,북구 대촌동 953,,3,200만,360도,30일,2021,35.230968,126.863477,2024-06-30
광주광역시 사회재난과,남구 사동 13-3,,2,200만,360도,30일,2022,35.144836,126.91252,2024-06-30
광주광역시 사회재난과,남구 사동 91-1,남구 천변좌로390번길 5-2,4,200만,360도,30일,2022,35.143844,126.913502,2024-06-30
광주광역시 사회재난과,남구 사동 115-1,남구 사직길 10,3,200만,360도,30일,2022,35.142569,126.914055,2024-06-30
광주광역시 사회재난과,서구 화정동 748-1,서구 월드컵4강로152번길 18,3,200만,360도,30일,2021,35.149897,126.872618,2024-06-30
광주광역시 사회재난과,서구 화정동 812-7,서구 염화로133번길 19,2,200만,360도,30일,2021,35.144648,126.878304,2024-06-30
광주광역시 사회재난과,광산구 덕림동 526-10,,4,200만,360도,30일,2022,35.179608,126.675084,2024-06-30
광주광역시 사회재난과,광산구 덕림동 526-11,,3,200만,360도,30일,2022,35.179713,126.677536,2024-06-30
광주광역시 사회재난과,광산구 덕림동 633-22,,2,200만,360도,30일,2022,35.17817,126.677799,2024-06-30
광주광역시 사회재난과,광산구 삼거동 458-1,,2,200만,360도,30일,2022,35.165993,126.675433,2024-06-30
광주광역시 사회재난과,광산구 삼거동 477,,3,200만,360도,30일,2022,35.165919,126.676463,2024-06-30
광주광역시 사회재난과,광산구 삼거동 32-13,,2,200만,360도,30일,2022,35.167055,126.67648,2024-06-30
광주광역시 사회재난과,광산구 삼거동 462,,3,200만,360도,30일,2022,35.16643,126.67479,2024-06-30
광주광역시 사회재난과,광산구 삼거동 430-4,,3,200만,360도,30일,2022,35.1654,126.673068,2024-06-30
광주광역시 사회재난과,광산구 수완동 1560,광산구 수완로10번길 62,3,200만,360도,30일,2022,35.187833,126.831889,2024-06-30
광주광역시 사회재난과,광산구 신창동 1226-1,광산구 신창로86번길 22,3,200만,360도,30일,2022,35.192676,126.838621,2024-06-30
광주광역시 사회재난과,광산구 월전동 1138,광산구 월전로 10-40,4,200만,360도,30일,2022,35.121482,126.778194,2024-06-30
광주광역시 사회재난과,광산구 도산동 665-3,,4,200만,360도,30일,2022,35.126683,126.793395,2024-06-30
광주광역시 사회재난과,광산구 도산동 603-1,,4,200만,360도,30일,2022,35.125277,126.794015,2024-06-30
광주광역시 사회재난과,광산구 도산동 551-2,광산구 원도산길 69,3,200만,360도,30일,2022,35.124336,126.793825,2024-06-30
광주광역시 사회재난과,남구 월산동 283-2 #1,,4,200만,360도,30일,2022,35.150989,126.898401,2024-06-30
광주광역시 사회재난과,남구 월산동 283-2 #2,,1,200만,360도,30일,2022,35.150921,126.898455,2024-06-30
광주광역시 사회재난과,남구 월산동 283-2 #3,,4,200만,360도,30일,2022,35.150892,126.898144,2024-06-30
광주광역시 사회재난과,남구 봉선동 1064-2,,1,200만,360도,30일,2022,35.123083,126.91568,2024-06-30
광주광역시 사회재난과,남구 주월동 1311,남구 회재로 1187,1,200만,360도,30일,2022,35.131948,126.890563,2024-06-30
광주광역시 사회재난과,남구 행암동 123-7,,2,200만,360도,30일,2022,35.100894,126.895651,2024-06-30
광주광역시 사회재난과,동구 장동 51-45,동구 제봉로140번길 14,4,200만,360도,30일,2022,35.151203,126.922119,2024-06-30
광주광역시 사회재난과,동구 동명동 228-46,동구 동계천로95번길 9,3,200만,360도,30일,2022,35.152214,126.922136,2024-06-30
광주광역시 사회재난과,북구 중흥동 367-15,북구 우치로40번길 18,3,200만,360도,30일,2022,35.170442,126.912248,2024-06-30
광주광역시 사회재난과,북구 중흥동 367-15,북구 우치로40번길 18,3,200만,360도,30일,2022,35.169893,126.913557,2024-06-30
광주광역시 사회재난과,서구 덕흥동 978-5,,3,200만,360도,30일,2022,35.168692,126.831996,2024-06-30
광주광역시 사회재난과,서구 치평동 871-2,,3,200만,360도,30일,2022,35.152604,126.832905,2024-06-30
광주광역시 사회재난과,서구 덕흥동 20-1,서구 유덕로141번길 23,4,200만,360도,30일,2022,35.165256,126.839076,2024-06-30
광주광역시 사회재난과,서구 치평동 1163-2,서구 상무공원로 131,4,200만,360도,30일,2022,35.15551,126.84124,2024-06-30
광주광역시 사회재난과,서구 치평동 1163-2,서구 상무공원로 131,3,200만,360도,30일,2022,35.156299,126.841275,2024-06-30
광주광역시 사회재난과,서구 치평동 1163-2,서구 상무공원로 131,3,200만,360도,30일,2022,35.156233,126.840607,2024-06-30
광주광역시 사회재난과,북구 용봉동 1251-10,북구 설죽로202번길 59,3,200만,360도,30일,2022,35.177102,126.90059,2024-06-30
광주광역시 사회재난과,북구 중흥동 677-4,북구 중가로113번길 16,3,200만,360도,30일,2022,35.158316,126.912158,2024-06-30
광주광역시 사회재난과,북구 임동 195-10,북구 중흥로 32,4,200만,360도,30일,2022,35.165246,126.89817,2024-06-30
광주광역시 사회재난과,북구 문흥동 971-1,북구 대천로 195,3,200만,360도,30일,2022,35.191845,126.924738,2024-06-30
광주광역시 사회재난과,북구 두암동 856-5,북구 금녕길 23,4,200만,360도,30일,2022,35.17129,126.929443,2024-06-30
광주광역시 사회재난과,북구 일곡동 850-1,북구 일곡로 55,3,200만,360도,30일,2022,35.208293,126.894773,2024-06-30
광주광역시 사회재난과,북구 삼각동 791-1,북구 설죽로455번길 1,3,200만,360도,30일,2022,35.199918,126.899132,2024-06-30
광주광역시 사회재난과,북구 매곡동 339,북구 하백로5번길 10,2,200만,360도,30일,2022,35.188127,126.890025,2024-06-30
광주광역시 사회재난과,북구 용봉동 1474,북구 서하로94번길 50,4,200만,360도,30일,2022,35.186094,126.894393,2024-06-30
광주광역시 사회재난과,북구 신용동 680,북구 첨단연신로107번길 24,3,200만,360도,30일,2022,35.208647,126.861274,2024-06-30
광주광역시 사회재난과,북구 양산동 101,북구 자라봉로 33,3,200만,360도,30일,2022,35.20897,126.878227,2024-06-30
광주광역시 사회재난과,북구 일곡동 849-8,북구 일곡마을로 50,3,200만,360도,30일,2022,35.205247,126.896156,2024-06-30
광주광역시 사회재난과,동구 지산동 271-3,동구 밤실로20번길 17,3,200만,360도,30일,2022,35.149261,126.938818,2024-06-30
광주광역시 사회재난과,동구 지산동 281-2,동구 밤실로4번길 19-2,2,200만,360도,30일,2022,35.148568,126.93889,2024-06-30
광주광역시 사회재난과,동구 지산동 223-1,동구 지호로 81-11,2,200만,360도,30일,2022,35.14794,126.938034,2024-06-30
광주광역시 사회재난과,서구 덕흥동 813-15,,3,200만,360도,30일,2022,35.161894,126.832278,2024-06-30
광주광역시 사회재난과,서구 유촌동 855,,3,200만,360도,30일,2022,35.164934,126.857938,2024-06-30
광주광역시 사회재난과,북구 용봉동 1397-4,북구 저불로31번길 6,3,200만,360도,30일,2022,35.177333,126.894402,2024-06-30
광주광역시 사회재난과,북구 용봉동 1397-4,북구 중흥로7번길 6-17,4,200만,360도,30일,2022,35.166567,126.8957,2024-06-30
광주광역시 사회재난과,북구 운암동 1426-2,북구 운신남길 114,3,200만,360도,30일,2022,35.172123,126.881014,2024-06-30
광주광역시 사회재난과,북구 풍향동 산19-29,북구 밤실로169번길 16,2,200만,360도,30일,2022,35.161908,126.933039,2024-06-30
광주광역시 사회재난과,서구 농성동 1-22,서구 월산로180번길 19,4,200만,360도,30일,2022,35.155129,126.89493,2024-06-30
광주광역시 사회재난과,서구 화정동 874(841-6),서구 월드컵4강로42번길 23-11,2,200만,360도,30일,2022,35.141779,126.878183,2024-06-30
광주광역시 사회재난과,서구 화정동 368-62,,3,200만,360도,30일,2022,35.14699,126.877301,2024-06-30
광주광역시 사회재난과,서구 화정동 512-4(909-9),서구 학생독립로22번길 16,4,200만,360도,30일,2022,35.142224,126.865498,2024-06-30
광주광역시 사회재난과,서구 화정동 334-211,,3,200만,360도,30일,2022,35.146537,126.87303,2024-06-30
광주광역시 사회재난과,서구 화정동 932-1,,3,200만,360도,30일,2022,35.141076,126.871834,2024-06-30
광주광역시 사회재난과,남구 주월동 361-4,남구 서문대로823번길 13-1,2,200만,360도,30일,2022,35.133266,126.899668,2024-06-30
광주광역시 사회재난과,남구 주월동 375-11,,3,200만,360도,30일,2022,35.132388,126.897301,2024-06-30
광주광역시 사회재난과,남구 주월동 378-14,남구 회서로51번길 24,3,200만,360도,30일,2022,35.131419,126.896653,2024-06-30
광주광역시 사회재난과,남구 주월동 436-41,남구 회서로51번길 8,3,200만,360도,30일,2022,35.130059,126.896531,2024-06-30
광주광역시 사회재난과,남구 주월동 391-22,남구 서문대로809번길 11-2,3,200만,360도,30일,2022,35.131682,126.898395,2024-06-30
광주광역시 사회재난과,동구 산수동 538-12,동구 필문대로153번길 5-3,1,200만,360도,30일,2008,35.157081,126.932231,2024-06-30
광주광역시 사회재난과,동구 산수동 538-12,동구 필문대로153번길 5-3,3,200만,360도,30일,2022,35.157081,126.932231,2024-06-30
광주광역시 사회재난과,동구 계림동 1085,동구 무등로375번길 25,1,200만,360도,30일,2022,35.162443,126.924148,2024-06-30
광주광역시 사회재난과,동구 계림동 1085,동구 무등로375번길 25,1,200만,360도,30일,2024,35.162443,126.924148,2024-06-30
광주광역시 사회재난과,동구 산수동 426-12,동구 산수길25번길 6-12,2,200만,360도,30일,2022,35.156025,126.926444,2024-06-30
광주광역시 사회재난과,동구 산수동 426-12,동구 산수길25번길 6-12,1,200만,360도,30일,2024,35.156025,126.926444,2024-06-30
광주광역시 사회재난과,동구 산수동 528-32,동구 필문대로171번길 27,2,200만,360도,30일,2022,35.156313,126.935446,2024-06-30
광주광역시 사회재난과,동구 산수동 528-32,동구 필문대로171번길 27,1,200만,360도,30일,2024,35.156313,126.935446,2024-06-30
광주광역시 사회재난과,동구 장동 56,동구 제봉로138번길 8-1,1,200만,360도,30일,2014,35.150463,126.921918,2024-06-30
광주광역시 사회재난과,동구 장동 56,동구 제봉로138번길 8-1,2,200만,360도,30일,2022,35.150463,126.921918,2024-06-30
광주광역시 사회재난과,동구 산수동 517-26,동구 필문대로191번길 15,3,200만,360도,30일,2022,35.153166,126.933108,2024-06-30
광주광역시 사회재난과,동구 산수동 517-26,동구 필문대로191번길 15,1,200만,360도,30일,2024,35.153166,126.933108,2024-06-30
광주광역시 사회재난과,동구 계림동 548-15,동구 중앙로 351-14,1,200만,360도,30일,2018,35.163113,126.919779,2024-06-30
광주광역시 사회재난과,동구 계림동 548-15,동구 중앙로 351-14,1,200만,360도,30일,2022,35.163113,126.919779,2024-06-30
광주광역시 사회재난과,동구 계림동 548-15,동구 중앙로 351-14,2,200만,360도,30일,2024,35.163113,126.919779,2024-06-30
광주광역시 사회재난과,동구 소태동 958,동구 천변좌로604번안길 7,1,200만,360도,30일,2009,35.127802,126.92839,2024-06-30
광주광역시 사회재난과,동구 소태동 958,동구 천변좌로604번안길 7,1,200만,360도,30일,2020,35.127802,126.92839,2024-06-30
광주광역시 사회재난과,동구 소태동 958,동구 천변좌로604번안길 7,1,200만,360도,30일,2022,35.127802,126.92839,2024-06-30
광주광역시 사회재난과,동구 계림동 234-20,동구 중앙로 264-7,1,200만,360도,30일,2018,35.15531,126.921223,2024-06-30
광주광역시 사회재난과,동구 계림동 234-20,동구 중앙로 264-7,1,200만,360도,30일,2023,35.15531,126.921223,2024-06-30
광주광역시 사회재난과,동구 계림동 234-20,동구 중앙로 264-7,1,200만,360도,30일,2024,35.15531,126.921223,2024-06-30
광주광역시 사회재난과,동구 학동 95-8,동구 천변우로 467,1,200만,360도,30일,2014,35.140482,126.918616,2024-06-30
광주광역시 사회재난과,동구 학동 95-8,동구 천변우로 467,2,200만,360도,30일,2019,35.140482,126.918616,2024-06-30
광주광역시 사회재난과,동구 산수동 521-19,동구 필문대로205번길 5-1,3,200만,360도,30일,2022,35.152195,126.931738,2024-06-30
광주광역시 사회재난과,동구 산수동 521-19,동구 필문대로205번길 5-1,1,200만,360도,30일,2024,35.152195,126.931738,2024-06-30
광주광역시 사회재난과,동구 지산동 312-8,동구 밤실로4번안길 19,1,200만,360도,30일,2013,35.149692,126.938065,2024-06-30
