년도,지점명칭,목적,지목,지역,면적(제곱미터),시료깊이(m),카드뮴(mg_kg),구리(mg_kg),비소(mg_kg),수은(mg_kg),납(mg_kg),6가크롬(mg_kg),아연(mg_kg),니켈(mg_kg),불소(mg_kg),유기인(mg_kg),폴리클로리네이티드비페닐(PCBs)(mg_kg),시안(mg_kg),페놀류(mg_kg),벤젠(mg_kg),톨루엔(mg_kg),에틸벤젠(mg_kg),크실렌(mg_kg),석유계총탄화수소(TPH)(mg_kg),트리클로로에틸렌(TCE)(mg_kg),테트라클로로에틸렌(PCE)(mg_kg),벤조(a)피렌(mg_kg),12디클로로에탄(mg_kg),수소이온농도(pH)
2022,동화기업(주),산업단지 및 공장지역,공장용지,3지역,18930,0.5,0.64,30.7,5.87,0.06,75.4,0,182.6,9.6,483,,0,0,0,0,0,0,0,297,0,0,,0,9.3
2022,사조대림(주)인천공장,산업단지 및 공장지역,공장용지,3지역,40012,0.5,0.34,20.4,3.76,0.03,46.3,0,161.1,14.4,275,,0,0,0,0,0,0,0,221,0,0,,0,9.3
2022,한일시멘트(주)인천공장,산업단지 및 공장지역,잡종지(3지역),3지역,8351,0.5,0.36,23.1,20.09,0.02,31.3,0,100.7,6.4,97,,0,0,0,0,0,0,0,204,,,,,9.4
2022,SK인천석유화학(주),공장폐수 유입지역,대지(2지역),2지역,159846,0.5,0.23,25.5,2.32,0.03,24.7,0,180.1,14.5,114,,,0,,,,,,,,,,,8.9
2022,(주)대한항공 항공유 비축기지,공장폐수 유입지역,잡종지(3지역),3지역,109101,0.5,0.28,20.6,6.59,0.04,31.2,0,122,12.6,182,,0,0,0,0,0.1,0,0,55,,,,,7.2
2022,지에스칼텍스(주)원창동공장,공장폐수 유입지역,잡종지(3지역),3지역,51868,0.5,0.33,17.5,0,0.01,32.8,0,113.3,8.1,268,,0,0,0,0,0,0,0,54,,,,,7.4
2022,(주)한화 인천공장,공장폐수 유입지역,잡종지(3지역),3지역,14181,0.5,0.36,38.7,3.26,0.02,38.5,0,288.3,39.1,105,,0,0,0,0,0,0,0,140,,,,,8.9
2022,한국중부발전㈜ 인천발전본부,공장폐수 유입지역,공장용지,3지역,169861,0.5,0.22,34,4.59,0.03,32.4,0,129.1,25.2,346,,0,0,0,0,0,0,0,99,0,0,,0,8.8
2022,한국서부발전㈜ 서인천발전본부,공장폐수 유입지역,잡종지(3지역),3지역,294910,0.5,0.19,32.6,3.2,0.02,31.5,0,131.4,24.8,260,,0,0,0,0,0,0,0,110,,,,,7.5
2022,한국남부발전㈜ 신인천발전본부,공장폐수 유입지역,잡종지(3지역),3지역,350709,0.5,0.13,8.5,0,0.02,37.3,0,108.1,3.2,254,,0,0,0,0,0,0,0,96,,,,,7.2
2022,인천환경공단 가좌사업소,공장폐수 유입지역,잡종지(3지역),3지역,279947,0.5,0.16,19.9,1.86,0.04,21.5,0,103.3,15.3,91,,0,0,0,0,0,0,0,93,,,,,7.8
2022,㈜대한송유관공사 인천지소,공장폐수 유입지역,잡종지(3지역),3지역,6464,0.5,0.45,49,5.79,0.05,50.2,0,182.6,30.8,254,,0,0,0,0,0,0,0,57,,,,,8.1
2022,인천환경공단 청라사업소,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,156078,0.5,0.15,32.1,2.8,0.02,18.7,0,101.7,29.9,68,,0,0,0,0,0,0,0,153,,,,,6.8
2022,대우자동차운전전문학원,교통관련시설지역,잡종지(3지역),3지역,4005,0.5,0.17,27.7,9.82,0.04,32.6,0,81.9,22.7,199,,0,0,0,0,0,0,0,74,,,,,7.2
2022,중앙자동차운전전문학원,교통관련시설지역,잡종지(3지역),3지역,13036,0.5,0,7.7,0,0.03,24.2,0,64.2,1.6,308,,0,0,0,0,0.1,0,0,0,,,,,8.9
2022,한성자동차운전전문학원,교통관련시설지역,잡종지(2지역),2지역,7590,0.5,0.2,42.1,2.82,0.07,37.3,0,192.7,26.6,357,,0,0,0,0,0.2,0,0,0,,,,,8
2022,현대자동차㈜ 인천하이테크센터,교통관련시설지역,잡종지(3지역),3지역,13601,0.5,0.45,151.3,4.72,0.16,53.1,0,214.3,46.2,255,,0,0,0,0,0,0,0,113,,,,,8.1
2022,영풍운수(주),교통관련시설지역,잡종지(3지역),3지역,3182,0.5,1.01,59.2,5.37,0.01,124.7,0,753.4,22,412,,0,0,0,0,0,0,0,638,,,,,8.5
2022,검암역 공항철도,교통관련시설지역,철도용지,3지역,2934,0.5,0.68,47.7,8.91,0.04,31.5,0,174.9,40.5,208,,,0,,,,,,52,,,0,,7.4
2022,인천루원시티 사업시행 부지,사고·민원 등 발생지역,대지(1지역),1지역,759,0.5,0.34,37.8,4.04,0.02,45.7,0,125.8,20,335,,,0,,,,,,,,,,,8.7
2022,그랜드CC,사고·민원 등 발생지역,체육용지,2지역,12721,0.5,0.2,31.6,5.09,0.04,23.4,0,100,23.1,,0,,0,,,,,,,,,,,7.5
2022,강화산단 공동 폐수처리장,산업단지 및 공장지역,잡종지(3지역),3지역,1335.82,0~0.15m,0.11,27.8,0,0,17.8,0,86.5,28.8,,,0,0,0,0,0,0,0,0,,,,,6.3
2022,가축분뇨 공공처리장,공장폐수 유입지역,잡종지(3지역),3지역,3911,0~0.15m,0.17,50.9,4.72,0.02,18.9,0,185.8,21.6,,,0,0,0,0,0,0,0,50,,,,,8.4
2022,위생처리장,공장폐수 유입지역,잡종지(3지역),3지역,2236,0~0.15m,0.16,26.3,7.01,0.03,20,0,111,14.4,,,0,0,0,0,0,0,0,0,,,,,6.9
2022,여명농장,폐기물 처리 및 재활용 관련 지역,목장,1지역,1081,0~0.15m,0.16,32.1,5.56,0.02,16.4,0,95.8,22.2,,,,0,,,,,,,,,,,8.2
2022,㈜강화클린,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,7729,0~0.15m,0.11,34.9,0,0,22.2,0,141.5,42.5,,,0,0,0,0,0,0,0,0,,,,,6.8
2022,강화군생활폐기물소각장,폐기물 처리 및 재활용 관련 지역,대지(2지역),2지역,12763,0~0.15m,0.17,22.1,10.96,0.04,24,0,82.1,22.3,,,,0,,,,,,,,,,,6
2022,㈜건우기업,산지 등 복구 및 공유수면 매립지역,대지(2지역),2지역,3306,0~3m,0.16,4.3,12.17,0,10.3,0,53.5,2.4,,,,0,,,,,,,,,,,9.8
2022,북도면 재활용선별장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,3939,0.15m,0,14.5,4.19,0,17.1,0,71.9,15.7,163,0,0,0,0,0,0,0,0,0,,,,,8.6
2022,백령소각시설,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,6962,0.15m,0,5.7,0,0,4.3,0,18.7,4,,0,0,0,0,0,0,0,0,0,,,,,7.5
2022,백령면 음식물쓰레기 처리시설,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,10494,0.15m,0,19,5.4,0,15.8,0,88.4,16.3,,0,0,0,0,0,0,0,0,0,,,,,7.1
2022,재활용선별창고,폐기물 처리 및 재활용 관련 지역,잡종지(2지역),2지역,1103,표토,3.51,19.5,0,0.02,15.2,0.5,144.6,11.4,241,,,0,,,,,,,,,,,6.6
2022,동명동 커뮤니티주차장,교통관련시설지역,주차장,3지역,592,표토,4.26,19.4,0,0.02,14.3,0.8,94.3,16.5,267,,0,0,0,0,0,0,0,0,0,0,,0,6.7
2022,증심사입구 버스주차장,교통관련시설지역,주차장,3지역,3049,표토,2.79,11.2,0,0.01,24.8,0,107.2,7.9,186,,0,0,0,0,0,0,0,0,0,0,,0,5.4
2022,동적골근린시설,사고·민원 등 발생지역,답,1지역,997,표토,2.24,12.5,0,0.06,20.5,0,74.6,5.2,,,,0,,,,,,,,,,,5.3
2022,광주 지한초등학교,어린이 놀이시설지역,학교용지,1지역,11432,표토,3.48,9.9,0,0,12,0,95,9.9,,0,,0,,,,,,,,,,,7.3
2022,광주 중앙초등학교,어린이 놀이시설지역,학교용지,1지역,15101,표토,3.05,33.5,0,0.09,52.7,0,248.9,9.9,,,,0,,,,,,,,,,,6.7
2022,광주 서석초등학교,어린이 놀이시설지역,학교용지,1지역,29381,표토,3.16,2.8,0,0,13.7,0,68.6,1.1,,,,0,,,,,,,,,,,5.9
2022,유아숲공원,어린이 놀이시설지역,도로,1지역,18959,5,3.3,11.9,0,0.02,14.2,0,93.3,8.3,,,,0,,,,,,,,,,,5.8
2022,광주 학운초등학교,어린이 놀이시설지역,학교용지,1지역,11717,표토,3.3,11.9,0,0.02,14.2,0,93.3,8.3,,,,0,,,,,,,,,,,5.8
2022,산수그린공원,어린이 놀이시설지역,임야,1지역,5306,5,2.24,12.5,0,0.06,20.5,0,74.6,5.2,,,,0,,,,,,,,,,,5.3
2022,계림4구역 주택재개발지역,토지개발지역,대지(2지역),2지역,45765,표토,3.03,27.4,16.64,0.06,25.4,0,144.2,9.6,207,,,0,,,,,,,,,,,6.7
2022,무등산한국아델리움 신축공사,토지개발지역,대지(2지역),2지역,7506,표토,1.5,6.6,0,0.07,17.1,0,41.8,5.2,104,,,0,,,,,,,,,,,4.9
2022,기아자동차1공장,산업단지 및 공장지역,공장용지,3지역,310292,0~0.15m,2.53,18.2,0,0.02,27,1,190.9,12.5,192,,0,0,0,0,0,0,0,0,0,0,,0,7.1
2022,기아자동차2공장,산업단지 및 공장지역,공장용지,3지역,74017,0~0.15m,2.21,4.4,0,0,27.6,1.1,106.5,2.1,156,,0,0,0,0,0,0,0,0,0,0,,0,7.6
2022,서창천변,공장폐수 유입지역,전,1지역,817,0~0.15m,1.58,15.7,0,0,15.1,0,125.7,4.2,217,0,0,0,0,0,0,0,0,0,0,0,,0,7.8
2022,일광자원,원광석·고철 등의 보관·사용지역,전,1지역,2251,0~0.15m,1.92,14.2,0,0,14.2,0,95.9,8.9,,0,,0,,,,,,,,,,,8
2022,대한자원,원광석·고철 등의 보관·사용지역,전,1지역,820,0~0.15m,2.43,16.7,13.51,0.05,22.8,0,118.7,4.4,,0,,0,,,,,,,,,,,6.7
2022,재상자원,폐기물 처리 및 재활용 관련 지역,창고용지,2지역,3921,0~0.15m,4.56,187.7,0,0,21.7,0,465.5,6.4,236,,0,0,0,0,0,0,0,0,0,0,,0,6.4
2022,명성환경,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,3096,0~0.15m,4.59,8.3,0,0,25.6,0,244.8,7.3,191,,,0,0,,,,,0,,,,,6.7
2022,정주산업,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,1980,0~0.15m,3.12,10.4,0,0,16,0,96.6,3.9,193,,,0,0,,,,,0,,,,,5.4
2022,환경공단(음식물자원화시설),폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,12905,0~0.15m,3.04,6.7,0,0.02,16,0,120.6,5.6,376,,,0,0,,,,,0,,,,,7.9
2022,삼남교통(유),교통관련시설지역,대지(2지역),2지역,3382,0~0.15m,2.97,12,0,0,17.8,0,99,7.3,247,,,0,,,,,,,,,,,6.8
2022,현대서부서비스(주),교통관련시설지역,공장용지,3지역,5572,0~0.15m,1.39,5.5,0,0,20.1,0,54.1,5,149,,0,0,0,0,0,0,0,0,0,0,,0,8
2022,농성어린이공원,어린이 놀이시설지역,공원용지,1지역,2151,0~0.15m,1.65,13.1,0,0,26.1,0,70.2,2.8,,,,0,,,,,,,,,,,6.2
2022,U대회어린이공원,어린이 놀이시설지역,공원용지,1지역,2078,0~0.15m,3.44,12.5,0,0,15.1,0,90.3,9.2,,,,0,,,,,,,,,,,8
2022,장수어린이공원,어린이 놀이시설지역,공원용지,1지역,8084,0~0.15m,2.61,11.6,0,0.01,23.1,0,114.5,6.6,,,,0,,,,,,,,,,,6.9
2022,내방어린이공원,어린이 놀이시설지역,공원용지,1지역,3173,0~0.15m,2.28,24.3,0,0.01,17.1,0,94.1,12.2,,,,0,,,,,,,,,,,8
2022,유덕어린이공원,어린이 놀이시설지역,공원용지,1지역,1517,0~0.15m,3.2,12.1,0,0,15,0,86,8.5,,,,0,,,,,,,,,,,8.3
2022,현대건설기계 광주대리점,산업단지 및 공장지역,대지(2지역),2지역,1016,0,1.85,12,0,0.01,17.2,0,104.3,5.1,180,,0,0,0,0,0,0,0,0,0,0,,0,7.2
2022,효천물빛노닐터,공장폐수 유입지역,잡종지(3지역),3지역,27190,0,2.94,21.9,0,0,15.6,0,112.6,6.9,298,,0,0,0,0,0,0,0,0,0,0,,0,8.2
2022,무등자원,폐기물 처리 및 재활용 관련 지역,대지(2지역),2지역,615,0,3.88,82.4,0,0.1,69.2,0,238.3,12.3,422,,,0,,,,,,,,,,,6.4
2022,자연환경산업,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,33278,0,2.33,8.1,0,0.01,19.8,0,70.7,3.5,190,,0,0,0,0,0,0,0,0,0,0,,0,8
2022,호남자동차공업사,교통관련시설지역,대지(2지역),2지역,12017,0,3.2,9.2,0,0,23.4,0.9,79.9,8.4,106,,,0,,,,,,,,,,,7.7
2022,세영운수,교통관련시설지역,잡종지(3지역),3지역,1814,0,2.38,27.6,0,0.02,26.3,0,359,7.2,169,,0,0,0,0,0,0,0,0,0,0,,0,6.9
2022,효천역,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,2730,0,2.35,15.7,0,0,22.1,0,87,5.5,182,,,0,,,,,,0,,,0,,8.2
2022,진월복합운동장 조성사업(운동장 1),산지 등 복구 및 공유수면 매립지역,유지,2지역,2997,0,4.03,4.1,0,0,7.7,0.9,112.4,2.3,,0,,0,,,,,,,,,,,7.7
2022,진월복합운동장 조성사업(운동장 2),산지 등 복구 및 공유수면 매립지역,유지,2지역,2297,0,3.2,9.4,0,0,7.6,0,74.6,9.4,,0,,0,,,,,,,,,,,7.7
2022,진남초등학교,어린이 놀이시설지역,학교용지,1지역,12550,0,3.61,20.5,0,0,19.5,0,114.1,11.6,,,,0,,,,,,,,,,,7.8
2022,빛여울초등학교,어린이 놀이시설지역,학교용지,1지역,12211,0,2.54,3.7,0,0.01,30.3,0,107.8,2.7,,,,0,,,,,,,,,,,8.4
2022,효천초등학교,어린이 놀이시설지역,학교용지,1지역,11466,0,3.29,8,0,0,8.4,0,95.5,9.6,,,,0,,,,,,,,,,,8.4
2022,월산2어린이공원,어린이 놀이시설지역,대지(1지역),1지역,2415,0,0.41,2.8,0,0,9,0,55.3,0,443,,,0,,,,,,,,,,,9.3
2022,봉선1어린이공원,어린이 놀이시설지역,공원용지,1지역,3399,0,1.94,2.5,0,0,17.2,0.7,80.1,2.3,,,,0,,,,,,,,,,,7.7
2022,풀향기어린이공원,어린이 놀이시설지역,공원용지,1지역,1841,0,2.19,12,0,0.02,17.2,0,76.8,8.7,,,,0,,,,,,,,,,,6.4
2022,물빛근린공원,어린이 놀이시설지역,공원용지,1지역,44177,0,2.94,9.6,0,0,10.3,0,74.6,9,,,,0,,,,,,,,,,,6.3
2022,조각배어린이공원,어린이 놀이시설지역,공원용지,1지역,2474,0,2.51,12.5,0,0.01,19.1,0.7,77.9,8.5,,,,0,,,,,,,,,,,6.4
2022,월산1구역재개발정비사업,토지개발지역,대지(2지역),2지역,116,0,3.66,6.8,0,0,9.4,0,101.1,4.2,411,,,0,,,,,,,,,,,8.5
2022,덕림지역주택조합 아파트,토지개발지역,대지(2지역),2지역,618,0,2.81,16.6,0,0.05,16.6,0,130.7,5.7,298,,,0,,,,,,,,,,,7.5
2022,방림 골드클래스 아파트 신축공사(1지점),토지개발지역,대지(2지역),2지역,2095,0,2.58,12.7,0,0,5.7,0.5,64.3,9.4,216,,,0,,,,,,,,,,,8.5
2022,방림 골드클래스 아파트 신축공사(2지점),토지개발지역,대지(2지역),2지역,3835,0,2.4,13.5,0,0,8.1,0,60.7,9.6,294,,,0,,,,,,,,,,,8.5
2022,옵토틱스,산업단지 및 공장지역,공장용지,3지역,2425,표토,2.7,0,0,0,8.5,0,94,2.5,151,,0,0,0,0,0,0,0,0,0,0,,0,6.1
2022,엔에이치네트웍스 광주지점,산업단지 및 공장지역,공장용지,3지역,12765,표토,2.55,12.3,4.63,0,14.5,0,84.7,10,200,,0,0,0,0,0,0,0,0,0,0,,0,7.2
2022,한국씨엔에스,산업단지 및 공장지역,공장용지,3지역,4961,표토,1.62,0,0,0,15.6,0.5,43.2,0.6,131,,0,0,0,0,0,0,0,0,0,0,,0,5.6
2022,알이배터리,산업단지 및 공장지역,공장용지,3지역,23441,표토,4.25,24,3.57,0.18,18.5,0,225.2,14.5,240,,0,0,0,0,0,0,0,0,0,0,,0,6.3
2022,청송자원,원광석·고철 등의 보관·사용지역,공장용지,3지역,3003,표토,0.63,3.7,0,0.01,17.8,0,2.7,1.5,53,,0,0,0,0,0,0,0,55,0,0,,0,5.1
2022,환경산업,폐기물 처리 및 재활용 관련 지역,대지(2지역),2지역,2271,표토,2.69,28.9,0,0.01,15.1,0,88.4,16.4,328,,,0,,,,,,,,,,,6.1
2022,운정동위생매립지,폐기물 처리 및 재활용 관련 지역,임야,2지역,10486,표토,2.48,0,0,0,8.5,0,92.8,1.6,,,,0,,,,,,,,,,,6
2022,일곡동비위생매립지,폐기물 처리 및 재활용 관련 지역,답,1지역,2612,표토,3.68,21.6,0,0,9.5,0,96.1,19.1,,0,,0,,,,,,,,,,,7
2022,CJ대한통운 북구SUB터미널,교통관련시설지역,공장용지,3지역,5205,표토,3.05,7.9,2.3,0,9,0.6,83.9,7.5,344,,,0,,,,,,,,,,,5.3
2022,전방자동차매매단지,교통관련시설지역,대지(2지역),2지역,126101,표토,2.09,31.7,0,0.11,89.8,0,249.8,9.4,184,,,0,,,,,,,,,,,6.4
2022,블루핸즈 북광주현대서비스,교통관련시설지역,답,1지역,5746,표토,2.11,23.4,0,0,14.8,0.5,112.2,6.9,,0,,0,,,,,,,,,,,7.8
2022,양산자동차서비스,교통관련시설지역,답,1지역,484,표토,1.36,19.8,0,0.02,21.6,0,88.7,7.4,,0,,0,,,,,,,,,,,7.5
2022,임동공영주차장,교통관련시설지역,주차장,3지역,113,표토,0.32,2.5,0,0,8.4,0,44.8,0.5,555,,0,0,0,0,0,0,0,0,0,0,,0,8.9
2022,한국철도공사광주지사,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,67912,표토,2.12,34.6,0,0.04,38.4,0,165.3,6.4,217,,,0,,,,,,0,,,0,,7.7
2022,광주시민의 숲 놀이터,어린이 놀이시설지역,공원용지,1지역,24892.1,표토,1.55,8.3,0,0.03,17.5,0,63.9,6.4,,,,0,,,,,,,,,,,5.5
2022,광주교육대학교 광주부설초등학교,어린이 놀이시설지역,학교용지,1지역,5662,표토,1.8,7.8,0,0.01,19,0,56.2,3.2,,,,0,,,,,,,,,,,7.7
2022,국립광주과학관,어린이 놀이시설지역,학교용지,1지역,98248,표토,2.4,3.3,0,0,12.3,0,89,2.6,,,,0,,,,,,,,,,,7.2
2022,용봉동어린이공원 놀이터,어린이 놀이시설지역,공원용지,1지역,1794,표토,1.49,12.4,22.1,0.02,14.2,0,54.5,23.9,,,,0,,,,,,,,,,,5.8
2022,신안어린이공원 놀이터,어린이 놀이시설지역,공원용지,1지역,3818,표토,1.8,22.7,0,0.02,23.1,0,108.5,9.6,,,,0,,,,,,,,,,,8.1
2022,동심어린이공원 놀이터,어린이 놀이시설지역,공원용지,1지역,2583,표토,0.64,5.8,0,0,18.1,0.8,45.4,4.9,,,,0,,,,,,,,,,,8.6
2022,하백어린이공원 놀이터,어린이 놀이시설지역,공원용지,1지역,1776,표토,1.92,8.6,0,0,11.3,0,80.5,6.1,,,,0,,,,,,,,,,,7.8
2022,푸른어린이공원 놀이터,어린이 놀이시설지역,공원용지,1지역,4332,표토,2.22,4.1,0,0,15.1,0,93.2,2.4,,,,0,,,,,,,,,,,7.8
2022,신용초등학교 운동장 놀이터,어린이 놀이시설지역,학교용지,1지역,11900,표토,3.42,21.6,0,0,2.8,0.7,73.5,13.9,,,,0,,,,,,,,,,,7.7
2022,효동어린이공원,어린이 놀이시설지역,공원용지,1지역,2749,표토,0.97,9,0,0.01,19.6,0,77.4,4.2,,,,0,,,,,,,,,,,8.5
2022,꽃밭등어린이공원,산업단지 및 공장지역,공원용지,1지역,2722,0-0.15,2.64,0,0,0,12,0,129.3,3.9,103,,0,0,0,0,0,0,0,0,0,0,,0,6.7
2022,기린정밀 진곡공장,산업단지 및 공장지역,공장용지,3지역,8496,0.0-0.15,2.31,7.1,0,0,25,0,125.7,4.7,125,,0,0,0,0,0,0,0,0,0,0,,0,7.6
2022,안청공원,산업단지 및 공장지역,공원용지,1지역,74915,0.0-0.15,1.97,9.4,0,0.02,31.2,0,64.9,8.6,164,,0,0,0,0,0,0,0,0,0,0,,0,5.3
2022,삼오텍,산업단지 및 공장지역,공장용지,3지역,6592,0.0-0.15,1.88,16.6,0,0.03,36.6,0,79.4,7,248,,0,0,0,0,0,0,0,0,0,0,,0,5.4
2022,현대위아 광주공장,산업단지 및 공장지역,공장용지,3지역,3123,0.0-0.15,0.77,2.8,0,0,18.2,0,76.5,0.6,153,,0,0,0,0,0,0,0,0,0,0,,0,6.3
2022,하이본,산업단지 및 공장지역,공장용지,3지역,16653,0.0-0.15,1.93,2.5,0,0,14.4,1,108,1.5,63,,0,0,0,0,0,0,0,0,0,0,,0,7.3
2022,세방전지(주),산업단지 및 공장지역,공장용지,3지역,65695,0.0-0.15,0.82,4.3,0,0,60.6,0.7,79.9,0.4,114,,0,0,0,0,0,0,0,0,0,0,,0,8
2022,명진하이테크,산업단지 및 공장지역,공장용지,3지역,4745,0.0-0.15,0.7,4.5,0,0,30.8,1,82.9,5.8,240,,0,0,0,0,0,0,0,0,0,0,,0,8.2
2022,㈜광신스크랩,원광석·고철 등의 보관·사용지역,공장용지,3지역,6743,0.0-0.15,1.55,13.6,0,0,32.4,0,90.1,15.7,122,,0,0,0,0,0,0,0,0,0,0,,0,6.5
2022,㈜삼원종합상사,원광석·고철 등의 보관·사용지역,공장용지,3지역,8862,0.0-5.0,1.3,2.2,0,0,25.7,0,47.9,1.8,123,,0,0,0,0,0,0,0,0,0,0,,0,7.2
2022,㈜대원철강,원광석·고철 등의 보관·사용지역,공장용지,3지역,3759,0.0-5.0,1.67,12.7,0,0.03,22.8,0,90.2,5.7,164,,0,0,0,0,0,0,0,0,0,0,,0,8.3
2022,㈜대건리싸이클링,원광석·고철 등의 보관·사용지역,공장용지,3지역,2449,0.0-0.15,8.69,249.5,0,0.5,833.9,2.2,4886,61.5,258,,0,0.4,0,0,0,0,0,365,0,0,,0,7.5
2022,신흥자원,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,3525,0.0-5,1.41,8.9,0,0,9.8,0,58.5,7.3,241,,,0,0,0,0,0,0,0,0,0,,0,8.2
2022,(주)성신 광주지점,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,3303,0.0-5.0,2.35,22.9,5.45,0.02,18.6,0,68.8,13.9,226,,0,0,0,0,0,0,0,59,0,0,,0,7.7
2022,세호모터스,교통관련시설지역,잡종지(3지역),3지역,1486,0.0-0.15,2.04,20.3,0,0.01,20.7,0,151.9,7.5,212,,,0,0,0,0,0,0,0,0,0,,0,8.5
2022,명성모터스,교통관련시설지역,공장용지,3지역,2070,0.0-5.0,2.03,11.3,0,0,19.9,0,98.5,6.2,143,,0,0,0,0,0,0,0,0,0,0,,0,7.8
2022,기준1급정비공업사,교통관련시설지역,대지(2지역),2지역,1554,0.0-5.0,0.65,3,0,0,18.2,0,67.8,8.7,66,,,0,,,,,,,,,,,8.1
2022,(유)새한특장공업,교통관련시설지역,잡종지(3지역),3지역,3813,0.0-5.0,2.07,5.7,0,0,18.3,0,65.4,2.4,80,,,0,0,0,0,0,0,0,0,0,,0,7.7
2022,㈜광주커먼레일일급정비,교통관련시설지역,잡종지(3지역),3지역,1047,0.0-5.0,1.36,63.7,0,0.02,15.4,0,90,8.5,327,,,0,0,0,0,0,0,0,0,0,,0,7
2022,선운지구근린공원,산업단지 주변 등의 주거지역,공원용지,1지역,19149,0.0-0.15,1.67,10,0,0.02,17.1,0,74.1,7.6,,,,0,,,,,,,,,,,6.2
2022,운남동근린공원,어린이 놀이시설지역,공원용지,1지역,34213,0.0-0.15,3.52,16,0,0,8.6,0,95.8,14.7,,,,0,,,,,,,,,,,6.5
2022,수완호수공원,어린이 놀이시설지역,공원용지,1지역,45350,0.0-0.15,1.45,8.6,0,0.03,17.2,0,58.5,6.2,,,,0,,,,,,,,,,,6.7
2022,서작어린이공원,어린이 놀이시설지역,공원용지,1지역,1600,0.0-0.15,2.2,5.1,0,0.02,20.7,0,85.8,2.4,,,,0,,,,,,,,,,,5.4
2022,산정공원,어린이 놀이시설지역,공원용지,1지역,43860,0.0-0.15,2.14,9,0,0.01,17.8,0,66.6,2.3,,,,0,,,,,,,,,,,4.8
2022,여울빛어린이공원,어린이 놀이시설지역,공원용지,1지역,2414,0.0-0.15,2.56,6.2,0,0.01,17.7,0,88.6,5.5,,,,0,,,,,,,,,,,6.2
2022,신가동공원,어린이 놀이시설지역,공원용지,1지역,11949,0.0-0.15,2.2,8.7,0,0.02,17.2,0,133.5,2.7,,,,0,,,,,,,,,,,6.4
2022,신창생태휴양공원,어린이 놀이시설지역,공원용지,1지역,15329,0.0-0.15,2.21,5.3,0,0.01,17.3,0,90.4,3.5,,,,0,,,,,,,,,,,5.7
2022,하소친환경일반산업단지,산업단지 및 공장지역,공장용지,3지역,3136,0.00-0.15,1.38,26.3,4.76,0,6,0,95.4,29.2,387,,,0,,,,,,,,,,,6.9
2022,하소친환경일반산업단지,산업단지 및 공장지역,공장용지,3지역,3136,0.50-1.00,1.28,26.1,5.04,0,6.2,0,88.1,27.6,,,,0,,,,,,,,,,,6.6
2022,국보환경 주변 하천,공장폐수 유입지역,하천,2지역,1134,0.00-0.15,1.87,41.1,6.59,0,27.6,0,194.7,24.9,,,0,0,,0,0,0,0,141,0,0,,0,8.4
2022,팔도범퍼 주변,공장폐수 유입지역,하천,2지역,193,0.00-0.15,1.43,42.6,6.43,0,16.4,0,171.7,19,,,0,0,,0,0,0,0,86,0,0,,0,8.4
2022,재활용선별센터,폐기물 처리 및 재활용 관련 지역,창고용지,2지역,3660,0.00-0.15,1.13,50.6,7.25,0,31.7,0.8,412,14.3,,,,0,,,,,,,,,,,5.9
2022,재활용선별센터,폐기물 처리 및 재활용 관련 지역,창고용지,2지역,3660,0.50-1.00,1.33,47.9,9.93,0,43.4,2.4,329.8,19.1,,,,0,,,,,,,,,,,6.7
2022,용운CNG충전소,교통관련시설지역,답,1지역,840,0.00-0.15,0.87,5.2,5.46,0,11,0,115.7,2.8,,,,0,,0,0,0,0,0,0,0,,0,6.5
2022,용운CNG충전소,교통관련시설지역,답,1지역,840,0.50-1.00,0.87,4.2,5.16,0,10,0,104.4,1.2,,,,0,,,,,,,,,,,6.7
2022,낭월버스차고지,교통관련시설지역,답,1지역,341,0.00-0.15,1.27,56.6,11.93,0,27.2,0,222.6,26.9,,,,0,,0,0,0,0,0,0,0,,0,7.1
2022,낭월버스차고지,교통관련시설지역,답,1지역,341,0.50-1.00,1.28,40.6,17.82,0,25.7,0,163,21.7,,,,0,,,,,,,,,,,7.4
2022,신상동버스정류장,교통관련시설지역,전,1지역,48,0.00-0.15,1.3,31.8,11.41,0,22,0,142.1,20.2,,,,0,,0,0,0,0,52,0,0,,0,5.1
2022,SK에너지 대전물류센터(저유소),토양오염 정화 및 정화토양 사용지역,대지(2지역),2지역,30390,0.00-0.15,1.11,34,32.31,0,30.5,2.4,196.5,16.3,188,,,0,,0,0,0,0,170,0,0,,0,7
