시도,시도명,시군구,시군구명,읍면동,읍면동명,위도,경도,평면직각좌표계_X좌표,평면직각좌표계_Y좌표,지리정보시스템아이디,상태,행정구역최소X좌표,행정구역최소Y좌표,행정구역최대X좌표,행정구역최대Y좌표
28,인천광역시,110,중구,622,영종1동,37.49250725,126.5654693,161503.2438,443461.3881,28110622,Y,126.377652,37.4659463,126.5922875,37.54360436
28,인천광역시,110,중구,620,영종동,37.5061688,126.5332809,158664.0359,444991.1587,28110620,Y,126.377652,37.4659463,126.5922875,37.54360436
26,부산광역시,440,강서구,535,명지1동,35.11034708,128.9148788,374507.4597,180705.3296,26440535,Y,128.8854572,35.04800942,128.9569862,35.13477253
26,부산광역시,440,강서구,545,명지2동,35.07464679,128.9067962,373846.1652,176729.7446,26440545,Y,128.8854572,35.04800942,128.9569862,35.13477253
41,경기도,590,화성시,520,진안동,37.22154973,127.037188,203231.0071,413299.5414,41590520,Y,127.0211282,37.19588227,127.0605366,37.24736017
41,경기도,590,화성시,588,동탄4동,37.19561439,127.1117748,209854.1906,410426.2215,41590588,Y,127.0827573,37.17766442,127.1315022,37.21997959
41,경기도,590,화성시,515,새솔동,37.28118166,126.8209666,184053.3584,419932.7287,41590515,Y,126.7712404,37.14889313,126.8669542,37.29344514
52,전북특별자치도,111,전주시완산구,730,효자5동,35.8261795,127.0971744,207943.3081,257786.5637,52111730,Y,127.0509362,35.79470594,127.1139231,35.84614201
52,전북특별자치도,111,전주시완산구,510,중앙동,35.82051148,127.1405227,212624.6346,257834.2299,52111510,Y,127.1321744,35.81261558,127.1466947,35.82782405
52,전북특별자치도,111,전주시완산구,530,풍남동,35.81445918,127.1576042,214169.3448,257165.0169,52111530,Y,127.1422702,35.80683514,127.1721249,35.82275352
52,전북특별자치도,111,전주시완산구,605,노송동,35.82349261,127.1548563,213919.4489,258166.9394,52111605,Y,127.1413726,35.81622397,127.1697946,35.83067799
52,전북특별자치도,111,전주시완산구,635,완산동,35.80883862,127.1407217,212644.4316,256539.085,52111635,Y,127.1300011,35.80207344,127.1489962,35.81378237
52,전북특별자치도,111,전주시완산구,650,동서학동,35.79491135,127.183021,216470.399,254999.9622,52111650,Y,127.1513619,35.77260611,127.2174267,35.81173421
52,전북특별자치도,111,전주시완산구,660,서서학동,35.79310528,127.1530653,213762.7981,254794.9295,52111660,Y,127.1413196,35.77856589,127.16385,35.81116149
52,전북특별자치도,111,전주시완산구,671,중화산1동,35.81389661,127.1303171,211703.3016,257099.0271,52111671,Y,127.1229434,35.80790552,127.1387524,35.8203496
52,전북특별자치도,111,전주시완산구,672,중화산2동,35.8195765,127.1203629,210802.9313,257728.1201,52111672,Y,127.1132565,35.81205076,127.1294397,35.82531777
52,전북특별자치도,111,전주시완산구,680,서신동,35.83242408,127.1162012,210425.2247,259153.2129,52111680,Y,127.1034798,35.82521233,127.128627,35.84485124
52,전북특별자치도,111,전주시완산구,691,평화1동,35.79330936,127.1431227,212863.9337,254816.2846,52111691,Y,127.1355144,35.78141028,127.151951,35.80254105
52,전북특별자치도,111,전주시완산구,692,평화2동,35.77262952,127.1263474,211350.2025,252519.6041,52111692,Y,127.0997343,35.74942762,127.1534399,35.79975204
52,전북특별자치도,111,전주시완산구,701,삼천1동,35.80027775,127.1259396,211309.5837,255587.4263,52111701,Y,127.1168692,35.79699647,127.1376198,35.80294379
52,전북특별자치도,111,전주시완산구,702,삼천2동,35.79553228,127.1228891,211034.4893,255060.5354,52111702,Y,127.1168692,35.79034421,127.1324532,35.7992783
52,전북특별자치도,111,전주시완산구,703,삼천3동,35.77208993,127.0854063,207618.7427,252567.0206,52111703,Y,127.051488,35.72842862,127.1168869,35.81454766
52,전북특별자치도,111,전주시완산구,711,효자1동,35.80496386,127.1324633,211898.5926,256108.1392,52111711,Y,127.1234313,35.80066041,127.1412838,35.80940202
52,전북특별자치도,111,전주시완산구,712,효자2동,35.8080592,127.1192963,210708.0756,256450.0747,52111712,Y,127.1126419,35.80157133,127.1253179,35.81544987
52,전북특별자치도,111,전주시완산구,713,효자3동,35.80571443,127.1135267,210186.8854,256189.2998,52111713,Y,127.1091994,35.79861744,127.1169067,35.81364488
52,전북특별자치도,111,전주시완산구,714,효자4동,35.810463,127.0888426,207943.3081,257786.5637,52111714,Y,127.0509362,35.79470594,127.1139231,35.84614201
52,전북특별자치도,113,전주시덕진구,670,혁신동,35.83455538,127.0631704,206633.2094,262150.2212,52113670,Y,127.0454374,35.82488865,127.1015179,35.89814343
52,전북특별자치도,113,전주시덕진구,665,여의동,35.86120801,127.0749308,206633.2094,262150.2212,52113665,Y,127.0454374,35.82488865,127.1015179,35.89814343
52,전북특별자치도,113,전주시덕진구,525,진북동,35.82777579,127.1342486,212056.5466,258639.4824,52113525,Y,127.1238927,35.81761359,127.1471219,35.83476181
52,전북특별자치도,113,전주시덕진구,540,인후1동,35.83807482,127.1559974,214019.9959,259785.0943,52113540,Y,127.1497945,35.82959745,127.1639332,35.84404024
52,전북특별자치도,113,전주시덕진구,550,인후2동,35.8406524,127.1480289,213299.6309,260069.9683,52113550,Y,127.1421679,35.82951524,127.1534241,35.85063097
52,전북특별자치도,113,전주시덕진구,560,인후3동,35.8295009,127.1632736,214678.9789,258834.7968,52113560,Y,127.1540943,35.81841412,127.1709081,35.83781098
52,전북특별자치도,113,전주시덕진구,570,덕진동,35.8483357,127.1271563,211412.6812,260919.9384,52113570,Y,127.1050128,35.83426302,127.1503275,35.86772353
52,전북특별자치도,113,전주시덕진구,580,금암1동,35.83818848,127.1332644,211966.0806,259794.7333,52113580,Y,127.1263955,35.83198355,127.1391801,35.844647
52,전북특별자치도,113,전주시덕진구,590,금암2동,35.8426916,127.1410402,212667.9091,260295.3224,52113590,Y,127.1357903,35.8328348,127.1461598,35.85267743
52,전북특별자치도,113,전주시덕진구,600,팔복동,35.85452988,127.097629,208744.7069,261604.1801,52113600,Y,127.0788361,35.83784638,127.1156479,35.87361364
52,전북특별자치도,113,전주시덕진구,611,우아1동,35.85024001,127.160118,214390.1268,261135.5051,52113611,Y,127.149456,35.84238405,127.1684466,35.85898055
52,전북특별자치도,113,전주시덕진구,612,우아2동,35.82902257,127.1930012,217365.4185,258786.39,52113612,Y,127.1617864,35.80163416,127.2357174,35.85877104
52,전북특별자치도,113,전주시덕진구,620,호성동,35.87618881,127.1472137,213220.3605,264012.7603,52113620,Y,127.1276401,35.85091048,127.1666057,35.90149673
52,전북특별자치도,113,전주시덕진구,641,송천1동,35.86581687,127.1310031,211757.7371,262860.0071,52113641,Y,127.1195597,35.85061089,127.1424139,35.88026991
52,전북특별자치도,113,전주시덕진구,642,송천2동,35.88196575,127.1135287,210177.5069,264649.8739,52113642,Y,127.0886559,35.85107384,127.1359857,35.90148994
52,전북특별자치도,113,전주시덕진구,650,조촌동,35.87828063,127.0385401,203406.1817,264236.0495,52113650,Y,126.9975103,35.85067607,127.077144,35.89902271
52,전북특별자치도,130,군산시,250,옥구읍,35.91293746,126.6890598,171859.1942,268126.396,52130250,Y,126.6501454,35.8829689,126.7298956,35.9432786
52,전북특별자치도,130,군산시,310,옥산면,35.94100381,126.74011,176475.7015,271227.0354,52130310,Y,126.7093616,35.9139916,126.7744877,35.95894484
52,전북특별자치도,130,군산시,320,회현면,35.91019699,126.7596057,178226.133,267804.1692,52130320,Y,126.7133553,35.88580715,126.8068972,35.93971574
52,전북특별자치도,130,군산시,330,임피면,35.97237691,126.8596853,187270.5247,274685.675,52130330,Y,126.8282717,35.94915508,126.9094797,36.00648806
52,전북특별자치도,130,군산시,340,서수면,36.00048485,126.8792468,189038.8301,277802.0957,52130340,Y,126.8402487,35.9734407,126.9155185,36.03284794
52,전북특별자치도,130,군산시,350,대야면,35.93726963,126.8317154,184740.6948,270794.2434,52130350,Y,126.7849779,35.90677576,126.8903509,35.97650146
52,전북특별자치도,130,군산시,360,개정면,35.96062152,126.7861554,180635.4218,273393.4371,52130360,Y,126.7614434,35.93440973,126.8081972,35.99044987
52,전북특별자치도,130,군산시,370,성산면,36.00035853,126.791733,181148.4891,277801.6278,52130370,Y,126.7448126,35.97077411,126.8343419,36.03162755
52,전북특별자치도,130,군산시,380,나포면,36.02750568,126.8343136,184992.2389,280806.4692,52130380,Y,126.7847092,35.99138141,126.8738944,36.06056067
52,전북특별자치도,130,군산시,390,옥도면,35.87982486,126.3800529,143966.7945,264577.6392,52130390,Y,125.9665999,35.726062,126.5909558,36.12739718
52,전북특별자치도,130,군산시,400,옥서면,35.91182885,126.6319392,166703.003,268021.1984,52130400,Y,126.6104309,35.88418676,126.6607488,35.94459135
52,전북특별자치도,130,군산시,515,해신동,35.98948064,126.6868206,171684.7077,276620.3903,52130515,Y,126.6570802,35.98287956,126.7108876,35.99573755
52,전북특별자치도,130,군산시,530,월명동,35.98575832,126.7105821,173826.229,276200.579,52130530,Y,126.6997777,35.97925855,126.7194458,35.99289882
52,전북특별자치도,130,군산시,550,신풍동,35.97667146,126.702114,173059.4769,275194.6112,52130550,Y,126.6939274,35.96908721,126.7106895,35.984541
52,전북특별자치도,130,군산시,560,삼학동,35.9783716,126.7100123,173772.403,275381.0994,52130560,Y,126.7030256,35.97411061,126.7173292,35.98358147
52,전북특별자치도,130,군산시,605,중앙동,35.98470329,126.7213132,174793.6486,276080.6714,52130605,Y,126.7142293,35.98106784,126.728619,35.98887202
52,전북특별자치도,130,군산시,640,흥남동,35.97631943,126.7177978,174473.8897,275151.3081,52130640,Y,126.7090935,35.96983411,126.7241849,35.98238454
52,전북특별자치도,130,군산시,650,조촌동,35.97242276,126.7394527,176425.8137,274713.4219,52130650,Y,126.7241242,35.95894177,126.7513646,35.9838018
52,전북특별자치도,130,군산시,660,경암동,35.98045073,126.7311906,175683.0894,275606.2733,52130660,Y,126.7210139,35.97394565,126.7401037,35.98618765
52,전북특별자치도,130,군산시,670,구암동,35.99216262,126.756491,177968.1008,276899.6821,52130670,Y,126.737487,35.97296688,126.7704761,36.01812557
52,전북특별자치도,130,군산시,680,개정동,35.96496382,126.7563395,177946.8468,273881.7917,52130680,Y,126.7357039,35.95463916,126.7696505,35.98041832
52,전북특별자치도,130,군산시,690,수송동,35.95998915,126.7171881,174413.5272,273339.4181,52130690,Y,126.7009059,35.94234174,126.7357039,35.97301218
52,전북특별자치도,130,군산시,701,나운1동,35.96894691,126.6955964,172468.9264,274339.326,52130701,Y,126.6879791,35.96244645,126.7052202,35.9763303
52,전북특별자치도,130,군산시,702,나운2동,35.96576653,126.7046359,173283.2127,273983.9057,52130702,Y,126.6965912,35.9607409,126.7117848,35.96983708
52,전북특별자치도,130,군산시,703,나운3동,35.94700487,126.6853731,171538.7693,271907.528,52130703,Y,126.6674755,35.92714197,126.705098,35.96733249
52,전북특별자치도,130,군산시,710,소룡동,35.95313633,126.5762208,161691.0698,272625.073,52130710,Y,126.4773483,35.81891319,126.6965797,36.0129003
52,전북특별자치도,130,군산시,720,미성동,35.95418572,126.6431802,167734.8401,272717.6744,52130720,Y,126.5824466,35.92750385,126.6867823,35.97891538
52,전북특별자치도,140,익산시,440,용동면,36.1072911,126.9970875,199664.6464,289646.3522,52140440,Y,126.9664917,36.08009562,127.0204369,36.13741762
52,전북특별자치도,140,익산시,520,중앙동,35.93964377,126.9492705,195348.6522,271045.5391,52140520,Y,126.9427943,35.93392449,126.9552618,35.94509627
52,전북특별자치도,140,익산시,530,평화동,35.92473688,126.9303962,193644.3159,269392.5635,52140530,Y,126.9114181,35.91155946,126.9493545,35.93734017
52,전북특별자치도,140,익산시,560,인화동,35.92558059,126.9503821,195448.0644,269484.9893,52140560,Y,126.9413776,35.91015328,126.9612857,35.93959014
52,전북특별자치도,140,익산시,570,동산동,35.91628329,126.9731501,197502.6363,268452.4672,52140570,Y,126.9463589,35.8921398,126.9975047,35.93990085
52,전북특별자치도,140,익산시,580,마동,35.94019362,126.9643057,196705.3564,271105.9031,52140580,Y,126.9552618,35.93334383,126.9723806,35.94807282
52,전북특별자치도,140,익산시,595,남중동,35.94941776,126.9565564,196006.5765,272129.7088,52140595,Y,126.9474042,35.93959014,126.9661209,35.95718477
52,전북특별자치도,140,익산시,610,모현동,35.95337456,126.9419449,194688.5691,272569.465,52140610,Y,126.9288578,35.94063453,126.9540933,35.96506482
52,전북특별자치도,140,익산시,620,송학동,35.93954425,126.9337282,193946.1989,271035.3862,52140620,Y,126.9218957,35.93517418,126.9441063,35.94647782
52,전북특별자치도,140,익산시,646,영등1동,35.95202951,126.9715236,197357.0568,272418.9756,52140646,Y,126.962373,35.9457369,126.9790766,35.95928371
52,전북특별자치도,140,익산시,647,영등2동,35.96451904,126.9733511,197522.3738,273804.7529,52140647,Y,126.9670544,35.95837665,126.9816812,35.97465989
52,전북특별자치도,140,익산시,652,어양동,35.95773988,126.9833898,198427.7857,273052.2561,52140652,Y,126.9734334,35.94699312,126.9943957,35.97228465
52,전북특별자치도,140,익산시,656,신동,35.97304355,126.9428106,194768.1042,274751.9253,52140656,Y,126.9092033,35.95515734,126.9686367,35.98878409
52,전북특별자치도,140,익산시,670,팔봉동,35.96013423,127.0126398,201065.9563,273317.5642,52140670,Y,126.9692385,35.92609913,127.053536,35.99338694
52,전북특별자치도,140,익산시,690,삼성동,35.97901328,126.9855626,198624.3232,275412.698,52140690,Y,126.9576031,35.95275044,127.0102018,36.00259869
52,전북특별자치도,140,익산시,250,함열읍,36.06132163,126.9644339,196722.1324,284546.0017,52140250,Y,126.9433597,36.02679982,126.9890489,36.09399393
52,전북특별자치도,140,익산시,310,오산면,35.93781168,126.899794,190883.6453,270845.4676,52140310,Y,126.8536199,35.90459336,126.9336988,35.98234875
52,전북특별자치도,140,익산시,320,황등면,36.01734765,126.937959,194333.7492,279667.6877,52140320,Y,126.9077843,35.98337406,126.9651779,36.06466215
52,전북특별자치도,140,익산시,330,함라면,36.03988511,126.9049919,191364.2686,282171.0776,52140330,Y,126.8702945,36.0016992,126.9335541,36.07973874
52,전북특별자치도,140,익산시,340,웅포면,36.09362836,126.8916576,190169.2073,288135.3173,52140340,Y,126.8635948,36.03960242,126.9193004,36.1435438
52,전북특별자치도,140,익산시,350,성당면,36.09613901,126.9291708,193548.3459,288411.0709,52140350,Y,126.9092152,36.05806964,126.9511159,36.14137024
52,전북특별자치도,140,익산시,360,용안면,36.12048535,126.9557018,195938.9509,291111.2127,52140360,Y,126.9189931,36.08356581,126.9885538,36.15641112
52,전북특별자치도,140,익산시,370,낭산면,36.06079392,127.0206739,201789.2153,284487.2023,52140370,Y,126.9718142,36.0317866,127.0660477,36.09378499
52,전북특별자치도,140,익산시,380,망성면,36.1189537,127.0261482,202281.4223,290940.6766,52140380,Y,126.9662383,36.0756789,127.0630399,36.14913019
52,전북특별자치도,140,익산시,390,여산면,36.05148207,127.0909209,208119.223,283457.1909,52140390,Y,127.0483051,36.01103894,127.1401114,36.09210287
52,전북특별자치도,140,익산시,400,금마면,36.00743252,127.041507,203668.4174,278566.5876,52140400,Y,126.9979054,35.97630532,127.0730581,36.04172962
52,전북특별자치도,140,익산시,410,왕궁면,35.97332955,127.0839437,207496.9812,274784.0222,52140410,Y,127.0518642,35.91578961,127.1256386,36.030557
52,전북특별자치도,140,익산시,420,춘포면,35.92665358,127.0236278,202057.9912,269602.6229,52140420,Y,126.981114,35.88313924,127.0578465,35.97001705
52,전북특별자치도,140,익산시,430,삼기면,36.02040802,126.9931433,199308.1666,280005.8147,52140430,Y,126.9589455,35.99255191,127.0408469,36.04265868
52,전북특별자치도,180,정읍시,250,신태인읍,35.70154161,126.8716332,188308.0129,244633.0301,52180250,Y,126.8252934,35.67293881,126.9211012,35.7287113
52,전북특별자치도,180,정읍시,310,북면,35.59648676,126.9061133,191416.9349,232972.9046,52180310,Y,126.8580044,35.55845911,126.9453442,35.64007284
52,전북특별자치도,180,정읍시,320,입암면,35.50321431,126.7990959,181697.0903,222638.7962,52180320,Y,126.7595802,35.46717629,126.8368941,35.54439478
52,전북특별자치도,180,정읍시,330,소성면,35.55977434,126.7808783,180058.6345,228917.8275,52180330,Y,126.7390611,35.51331935,126.819425,35.59283456
52,전북특별자치도,180,정읍시,340,고부면,35.60575611,126.7585368,178045.6657,234024.685,52180340,Y,126.7184889,35.56758401,126.8047927,35.63802954
52,전북특별자치도,180,정읍시,350,영원면,35.65142645,126.7671493,178838.1102,239090.1166,52180350,Y,126.7242831,35.62326529,126.8033313,35.68722681
52,전북특별자치도,180,정읍시,360,덕천면,35.63000617,126.8279567,184340.5383,236702.0045,52180360,Y,126.7937706,35.60662659,126.8645721,35.65392719
52,전북특별자치도,180,정읍시,370,이평면,35.66666186,126.8291766,184458.3193,240768.8889,52180370,Y,126.7893172,35.63616976,126.8662962,35.69772366
52,전북특별자치도,180,정읍시,380,정우면,35.64669077,126.8861049,189610.1003,238545.1604,52180380,Y,126.8533142,35.6126774,126.922293,35.68067612
52,전북특별자치도,180,정읍시,390,태인면,35.65673909,126.9364467,194170.2383,239655.432,52180390,Y,126.8917134,35.59908547,126.9734002,35.69396905
52,전북특별자치도,180,정읍시,400,감곡면,35.71629069,126.9285222,193458.4694,246264.2123,52180400,Y,126.868355,35.68529981,126.9930298,35.75830089
52,전북특별자치도,180,정읍시,410,옹동면,35.64908697,126.9864554,198698.3896,238804.7642,52180410,Y,126.9476401,35.61280103,127.0307578,35.68946405
52,전북특별자치도,180,정읍시,420,칠보면,35.57884165,126.9646449,196719.589,231011.4511,52180420,Y,126.900088,35.53707125,127.0296595,35.61986701
52,전북특별자치도,180,정읍시,430,산내면,35.55257252,127.0477414,204254.1383,228097.2842,52180430,Y,126.9790859,35.50644344,127.1172855,35.59609595
52,전북특별자치도,180,정읍시,440,산외면,35.62566164,127.0545434,204866.2907,236206.6035,52180440,Y,127.0048586,35.58096716,127.1043901,35.67771599
52,전북특별자치도,180,정읍시,510,수성동,35.58648409,126.8615034,187372.5005,231868.1015,52180510,Y,126.8486951,35.5656324,126.8785261,35.6045481
52,전북특별자치도,180,정읍시,520,장명동,35.57050213,126.882476,189271.2821,230092.4411,52180520,Y,126.8559388,35.55650163,126.9042072,35.58410953
52,전북특별자치도,180,정읍시,535,내장상동,35.51966039,126.9023245,191065.1093,224448.8875,52180535,Y,126.8578067,35.47649101,126.9511313,35.56829764
52,전북특별자치도,180,정읍시,545,시기동,35.56443489,126.8534777,186641.5034,229422.8568,52180545,Y,126.8443302,35.55935949,126.8612657,35.56847055
52,전북특별자치도,180,정읍시,565,초산동,35.55538017,126.8541726,186703.0036,228418.1225,52180565,Y,126.8381357,35.54661047,126.8691101,35.56451605
52,전북특별자치도,180,정읍시,570,연지동,35.57234964,126.8434462,185733.4836,230302.4249,52180570,Y,126.8329513,35.56193216,126.8509391,35.58145374
52,전북특별자치도,180,정읍시,580,농소동,35.5971253,126.830982,184608.3443,233053.2211,52180580,Y,126.7985689,35.57108674,126.8625514,35.61933242
52,전북특별자치도,180,정읍시,595,상교동,35.51943136,126.8460594,185961.5655,224429.7279,52180595,Y,126.8029798,35.46137773,126.8815303,35.57802082
52,전북특별자치도,190,남원시,250,운봉읍,35.43056603,127.5355137,248553.9109,214689.3066,52190250,Y,127.4890498,35.37010314,127.5842914,35.47951698
52,전북특별자치도,190,남원시,310,주천면,35.38080201,127.4542704,241201.6091,209132.2637,52190310,Y,127.3907211,35.35084121,127.5254739,35.4124439
52,전북특별자치도,190,남원시,320,수지면,35.33380299,127.3750959,234026.6447,203887.539,52190320,Y,127.32303,35.30327863,127.4227778,35.36567067
52,전북특별자치도,190,남원시,330,송동면,35.35708227,127.343649,231158.3743,206459.824,52190330,Y,127.3036937,35.3057449,127.3941321,35.39471498
52,전북특별자치도,190,남원시,340,주생면,35.38476015,127.3045908,227599.3117,209519.553,52190340,Y,127.2545025,35.35894223,127.359278,35.40476786
52,전북특별자치도,190,남원시,350,금지면,35.34006832,127.2817767,225540.7275,204554.4411,52190350,Y,127.2466737,35.3030569,127.3214189,35.37449948
52,전북특별자치도,190,남원시,360,대강면,35.36247495,127.230676,220888.4201,207028.0199,52190360,Y,127.1831573,35.31535679,127.2778249,35.42695371
52,전북특별자치도,190,남원시,370,대산면,35.42526644,127.3151699,228546.2358,214016.25,52190370,Y,127.2701063,35.39204573,127.3533439,35.4635946
52,전북특별자치도,190,남원시,380,사매면,35.4782392,127.3519272,231863.8447,219905.0704,52190380,Y,127.3069708,35.449796,127.3968049,35.50646761
52,전북특별자치도,190,남원시,390,덕과면,35.52512555,127.3697158,233459.2906,225112.7526,52190390,Y,127.3339284,35.48714947,127.4086001,35.55896756
52,전북특별자치도,190,남원시,400,보절면,35.51531682,127.4166445,237720.0158,224040.9292,52190400,Y,127.3774828,35.4616188,127.4523195,35.56070963
52,전북특별자치도,190,남원시,410,산동면,35.49678186,127.4728582,242829.1471,222007.5351,52190410,Y,127.4194288,35.45741376,127.5283885,35.54629507
52,전북특별자치도,190,남원시,420,이백면,35.43101433,127.4597442,241673.0752,214705.1443,52190420,Y,127.4042074,35.39484414,127.5016988,35.46765812
52,전북특별자치도,190,남원시,450,아영면,35.51091839,127.5939432,253806.3546,223634.9342,52190450,Y,127.5594074,35.46242977,127.6371108,35.55458907
52,전북특별자치도,190,남원시,460,산내면,35.37881963,127.5924357,253755.5781,208976.8092,52190460,Y,127.5142428,35.30896025,127.6728743,35.45090708
52,전북특별자치도,190,남원시,470,인월면,35.46507952,127.6130235,255568.4085,218559.4882,52190470,Y,127.5759486,35.41685133,127.6527397,35.50919494
52,전북특별자치도,190,남원시,510,동충동,35.41146173,127.3826239,234678.2434,212506.2901,52190510,Y,127.3765734,35.40902853,127.3912703,35.41423332
52,전북특별자치도,190,남원시,520,죽항동,35.40714236,127.3843122,234833.4342,212027.6434,52190520,Y,127.3764378,35.40135716,127.3936765,35.41283685
52,전북특별자치도,190,남원시,540,노암동,35.39485304,127.3896812,235326.3223,210665.9253,52190540,Y,127.3682686,35.37347482,127.4138407,35.41906798
52,전북특별자치도,190,남원시,550,금동,35.39915693,127.368217,233374.6559,211136.1332,52190550,Y,127.3567681,35.38857166,127.3808478,35.40683531
52,전북특별자치도,190,남원시,560,왕정동,35.41235091,127.356764,232329.0426,212596.2252,52190560,Y,127.333684,35.39863846,127.3769122,35.42631635
26,부산광역시,410,금정구,555,금사회동동,35.23285914,129.1233634,393228.2135,194685.5782,26410555,Y,129.1054164,35.21100076,129.1442989,35.25417878
28,인천광역시,177,미추홀구,510,숭의2동,37.46084205,126.6477215,168764.0897,439916.3114,28177510,Y,126.6413584,37.45776732,126.6536427,37.46502716
28,인천광역시,177,미추홀구,520,"숭의1,3동",37.46486148,126.6452997,168551.4948,440363.2257,28177520,Y,126.6375685,37.45712518,126.6561536,37.47026864
28,인천광역시,177,미추홀구,530,숭의4동,37.46226719,126.6572438,169607.1394,440071.3493,28177530,Y,126.6499664,37.45761163,126.6642887,37.46636468
28,인천광역시,177,미추홀구,540,"용현1,4동",37.45158094,126.6588164,169741.9292,438884.7892,28177540,Y,126.6481,37.44559786,126.6679207,37.45893229
28,인천광역시,177,미추홀구,550,용현2동,37.45611014,126.6434598,168385.0398,439392.5576,28177550,Y,126.6355076,37.45217231,126.6499923,37.45991288
28,인천광역시,177,미추홀구,560,용현3동,37.45528367,126.6527328,169205.1618,439297.7327,28177560,Y,126.6478622,37.45210724,126.6583588,37.45969837
28,인천광역시,177,미추홀구,570,용현5동,37.4489037,126.6389829,167985.8416,438594.2406,28177570,Y,126.6289018,37.44137298,126.6504995,37.45724669
28,인천광역시,177,미추홀구,580,학익1동,37.43845725,126.6537122,169284.8991,437429.9286,28177580,Y,126.6324299,37.43026201,126.6773919,37.44933954
28,인천광역시,177,미추홀구,590,학익2동,37.44327566,126.6705477,170776.7342,437959.2822,28177590,Y,126.6597983,37.43787461,126.6787959,37.44791957
28,인천광역시,177,미추홀구,600,도화1동,37.46235321,126.6691156,170657.5041,440077.112,28177600,Y,126.6561129,37.45676979,126.6778271,37.4668196
28,인천광역시,177,미추홀구,610,"도화2,3동",37.47349079,126.6623614,170064.4171,441315.3849,28177610,Y,126.6502799,37.46566188,126.6743658,37.48405648
28,인천광역시,177,미추홀구,620,주안1동,37.46196077,126.6806359,171676.564,440030.0058,28177620,Y,126.6731744,37.45810817,126.6860381,37.46566188
28,인천광역시,177,미추홀구,630,주안2동,37.45541434,126.6719314,170903.906,439306.1024,28177630,Y,126.6624876,37.45139259,126.6800767,37.46094622
28,인천광역시,177,미추홀구,640,주안3동,37.44846698,126.6714435,170858.0262,438535.1698,28177640,Y,126.6671571,37.4438263,126.6753948,37.45223823
28,인천광역시,177,미추홀구,650,주안4동,37.45443518,126.6870126,172237.9219,439192.8453,28177650,Y,126.6797901,37.45051875,126.6950298,37.45846061
28,인천광역시,177,미추홀구,660,주안5동,37.4691566,126.6806089,171676.9137,440828.6661,28177660,Y,126.6737114,37.46442725,126.6929303,37.47558311
28,인천광역시,177,미추홀구,670,주안6동,37.4609938,126.6909095,172585.1238,439919.6218,28177670,Y,126.685779,37.45595737,126.697233,37.46469615
28,인천광역시,177,미추홀구,680,주안7동,37.44725567,126.6777474,171415.3819,438398.784,28177680,Y,126.6742723,37.44176972,126.6812062,37.45171484
28,인천광역시,177,미추홀구,690,주안8동,37.44737179,126.6853458,172087.7859,438409.3818,28177690,Y,126.6796644,37.44119884,126.6933588,37.45139259
28,인천광역시,177,미추홀구,700,관교동,37.44237886,126.6944124,172888.2893,437852.5668,28177700,Y,126.6848053,37.43700661,126.7029239,37.44826097
28,인천광역시,177,미추홀구,710,문학동,37.43669713,126.6845593,172014.1909,437224.8604,28177710,Y,126.6755517,37.4301695,126.6961174,37.44225568
28,인천광역시,260,서구,680,검단동,37.61238834,126.6527312,169270.0322,456734.766,28260680,Y,126.627821,37.5986404,126.6796759,37.62894683
28,인천광역시,260,서구,690,불로대곡동,37.61813229,126.6767716,171395.0185,457364.5775,28260690,Y,126.6477317,37.59631886,126.7062681,37.63968349
28,인천광역시,260,서구,700,원당동,37.59232292,126.7056606,173936.2721,454491.53,28260700,Y,126.687683,37.5776659,126.7252207,37.60830738
28,인천광역시,260,서구,710,당하동,37.59119871,126.6773397,171434.6094,454375.0837,28260710,Y,126.6611263,37.58134471,126.6941931,37.6003248
28,인천광역시,260,서구,720,오류왕길동,37.58346845,126.6165969,166066.28,453537.4717,28260720,Y,126.5473669,37.55445067,126.669536,37.61075591
36,세종특별자치시,110,세종특별자치시,570,대평동,36.47044637,127.2743183,226629.3309,331440.209,36110570,Y,127.2629467,36.46367969,127.3219098,36.5032537
41,경기도,150,의정부시,595,가능동,37.75242073,127.0199895,201693.8971,472219.788,41150595,Y,127.0012602,37.74314029,127.0448802,37.76316279
11,서울특별시,305,강북구,595,번1동,37.63758266,127.0305903,202631.8748,459473.8094,11305595,Y,127.0231792,37.63389604,127.0384621,37.64283905
11,서울특별시,305,강북구,603,번2동,37.62952469,127.0347691,203001.0222,458579.5452,11305603,Y,127.0269267,37.61993889,127.0419497,37.63539384
11,서울특별시,305,강북구,608,번3동,37.62378199,127.0422615,203662.6576,457942.4126,11305608,Y,127.0366938,37.61592785,127.0499689,37.63097168
11,서울특별시,305,강북구,615,수유1동,37.62993883,127.0090531,200730.9456,458625.0876,11305615,Y,126.9931775,37.62442046,127.0243169,37.63463383
11,서울특별시,305,강북구,625,수유2동,37.64536634,127.0194415,201647.6818,460337.4952,11305625,Y,127.0138112,37.6407965,127.0251344,37.64918731
11,서울특별시,305,강북구,635,수유3동,37.64046913,127.0234921,202005.2726,459794.0177,11305635,Y,127.0168971,37.63549562,127.0308156,37.64658349
27,대구광역시,710,달성군,262,옥포읍,35.76863006,128.478632,333640.7134,253073.2019,27710262,Y,128.4109464,35.71888846,128.5402218,35.80990005
