기준년도,지역교육청명,학교명,학교급명,설립구분명,제외여부,제외사유,학년명,성별명,심폐지구력-왕복오래달리기평균값(회),심폐지구력-오래달리기걷기평균값(초),심폐지구력-스텝검사평균값(PEI),유연성-앉아윗몸앞으로굽히기평균값(cm),유연성-종합유연성평균(점),근력·근지구력-(무릎대고)팔굽혀펴기평균값(회),근력·근지구력-윗몸말아올리기평균값(회),근력·근지구력-악력평균값kg,순발력-50m달리기평균값(초),순발력-제자리멀리뛰기평균값(cm),비만-BMI평균값(kg/㎡),비만-체지방률평균값(%fat),1등급(80~100점)인원수(명),1등급(80~100점)비율(%),2등급(60~79점)인원수(명),2등급(60~79점)비율(%),3등급(40~59점)인원수(명),3등급(40~59점)비율(%),4등급(20~39점)인원수(명),4등급(20~39점)비율(%),5등급(0~19점)인원수(명),5등급(0~19점)비율(%),검사인원수(명)
2018,경기도광명교육지원청,광명북초등학교,초등학교,공립,N,,6학년,남자,82.6,,,6.3,,,,22.1,,173.5,21.1,,6,7.5,25,31.3,44,55,5,6.3,0,0,80
2018,경기도광명교육지원청,광명북초등학교,초등학교,공립,N,,5학년,여자,89.9,,,12.9,,,,17.5,,141.8,19.7,,3,4.2,43,59.7,25,34.7,1,1.4,0,0,72
2018,경기도광명교육지원청,광명북초등학교,초등학교,공립,N,,5학년,남자,100.8,,,8.6,,,,18.5,,160.1,21,,9,9.4,54,56.3,24,25,9,9.4,0,0,96
2018,경기도광명교육지원청,광명서초등학교,초등학교,공립,N,,6학년,여자,,5.5,,14.4,,,,21.6,10.9,,20.3,,0,0,18,30.5,40,67.8,1,1.7,0,0,59
2018,경기도광명교육지원청,광명서초등학교,초등학교,공립,N,,5학년,여자,,5.13,,13.1,,,,17.9,10.2,,18.4,,4,5.7,40,57.1,24,34.3,2,2.9,0,0,70
2018,경기도광명교육지원청,광명서초등학교,초등학교,공립,N,,5학년,남자,,5.02,,8,,,,19.7,9.7,,19.8,,1,1.6,32,50,30,46.9,1,1.6,0,0,64
2018,경기도광명교육지원청,광명서초등학교,초등학교,공립,N,,6학년,남자,96,5.07,,6.2,,,24,22.2,10,167,20.3,,2,2.5,31,38.8,38,47.5,9,11.3,0,0,80
2018,경기도광명교육지원청,광명중학교,중학교,공립,N,,1학년,여자,,,61.5,14.5,,,,22.8,,139.1,20.5,,1,0.8,45,37.8,62,52.1,11,9.2,0,0,119
2018,경기도광명교육지원청,광명중학교,중학교,공립,N,,3학년,남자,80,6.55,64.1,12.1,,30,,36.2,6.7,195.5,21.4,,5,2.6,79,41.8,86,45.5,19,10.1,0,0,189
2018,경기도광명교육지원청,광명중학교,중학교,공립,N,,2학년,여자,31,6.5,59.2,16.4,,,,23.2,,133.4,20.7,,2,1.5,38,29,81,61.8,9,6.9,1,0.8,131
2018,경기도광명교육지원청,광명중학교,중학교,공립,N,,2학년,남자,53.3,5.11,64.9,9.5,,19,,31.1,8.1,182.3,20.7,,9,6.3,49,34,69,47.9,17,11.8,0,0,144
2018,경기도광명교육지원청,광명중학교,중학교,공립,N,,3학년,여자,46,,61.7,15.1,,,,25.1,,140.7,21.6,,2,1.2,60,35.5,92,54.4,14,8.3,1,0.6,169
2018,경기도광명교육지원청,광명중학교,중학교,공립,N,,1학년,남자,64,10.09,65.3,9.3,7,35,30,28.1,8,181.6,20.7,13.8,4,2.8,68,47.6,61,42.7,9,6.3,1,0.7,143
2018,경기도광명교육지원청,광명초등학교,초등학교,공립,N,,5학년,여자,47.5,,,13.7,,,,17.2,11.2,,20.9,29.1,0,0,6,11.1,36,66.7,12,22.2,0,0,54
2018,경기도광명교육지원청,광명초등학교,초등학교,공립,N,,6학년,남자,79.7,,,5.7,,,,20.2,10.1,,21.5,22.5,1,1.5,16,24.6,34,52.3,11,16.9,3,4.6,65
2018,경기도광명교육지원청,광명초등학교,초등학교,공립,N,,5학년,남자,46.3,,,8.3,,,,17.2,10.7,,20.5,24.9,0,0,9,14.5,34,54.8,16,25.8,3,4.8,62
2018,경기도광명교육지원청,광명초등학교,초등학교,공립,N,,6학년,여자,61.8,,,11.2,,,,20.2,10.7,,20.5,24.9,0,0,12,23.1,29,55.8,11,21.2,0,0,52
2018,경기도교육청,광문고등학교,고등학교,공립,N,,2학년,여자,34.5,,,16,,,,25.7,,138.4,21.5,,1,0.6,36,21.1,109,63.7,24,14,1,0.6,171
2018,경기도교육청,광문고등학교,고등학교,공립,N,,2학년,남자,63.2,,,11.5,,,,40.8,,201.5,22.3,,0,0,55,30.2,91,50,31,17,5,2.7,182
2018,경기도교육청,광문고등학교,고등학교,공립,N,,3학년,남자,57.9,,,11.8,,32.2,,,,202.7,23.1,,5,2.7,44,23.9,68,37,56,30.4,11,6,184
2018,경기도교육청,광문고등학교,고등학교,공립,N,,3학년,여자,32.1,,,15.6,,24.4,,,,134.7,21.8,,2,1.2,45,26,82,47.4,39,22.5,5,2.9,173
2018,경기도교육청,광문고등학교,고등학교,공립,N,,1학년,여자,32.4,,,12.8,,,,24.9,,132.8,21.8,,0,0,39,25.2,79,51,35,22.6,2,1.3,155
2018,경기도교육청,광문고등학교,고등학교,공립,N,,1학년,남자,61.3,7.49,,8.7,,46,,39.5,8.2,192.8,21.8,,2,1.2,61,35.7,84,49.1,21,12.3,3,1.8,171
2018,경기도광명교육지원청,광문중학교,중학교,공립,N,,3학년,여자,31.4,,,16.8,,,41,,9.8,,22.3,,10,7.3,65,47.4,52,38,10,7.3,0,0,137
2018,경기도광명교육지원청,광문중학교,중학교,공립,N,,2학년,여자,34.3,,,16.3,,,47.9,,9.7,,21,,15,13.8,58,53.2,27,24.8,8,7.3,1,0.9,109
2018,경기도광명교육지원청,광문중학교,중학교,공립,N,,2학년,남자,52.4,,,9.4,,,102.2,,8.3,,21.6,,21,16.4,58,45.3,36,28.1,13,10.2,0,0,128
2018,경기도광명교육지원청,광문중학교,중학교,공립,N,,1학년,여자,29.8,,,14.7,,,50.7,,9.5,,20.1,,14,13.5,53,51,31,29.8,6,5.8,0,0,104
2018,경기도광명교육지원청,광문초등학교,초등학교,공립,N,,5학년,남자,,5.2,,11.7,,,,21.4,,142,20.8,,4,6.1,27,40.9,33,50,2,3,0,0,66
2018,경기도광명교육지원청,광문초등학교,초등학교,공립,N,,5학년,여자,,5.3,,15.1,,,,19.4,,129.3,18.3,,2,3.1,32,49.2,30,46.2,1,1.5,0,0,65
2018,경기도광명교육지원청,광문초등학교,초등학교,공립,N,,6학년,여자,,5.54,,14.1,,,,20.4,8.8,,19.6,,1,1.5,24,36.4,33,50,8,12.1,0,0,66
2018,경기도광명교육지원청,광문초등학교,초등학교,공립,N,,6학년,남자,,5.23,,10.2,,,,20.8,,157.3,21.4,,4,5.1,26,32.9,39,49.4,10,12.7,0,0,79
2018,경기도광명교육지원청,광일초등학교,초등학교,공립,N,,6학년,여자,58.6,,,15.6,,,,22.8,,144.5,19.8,,3,5.4,18,32.1,35,62.5,0,0,0,0,56
2018,경기도광명교육지원청,광일초등학교,초등학교,공립,N,,6학년,남자,88.1,,,9.6,,,60,23.8,9.4,166.5,19.8,,7,12.1,24,41.4,26,44.8,0,0,1,1.7,58
2018,경기도광명교육지원청,광일초등학교,초등학교,공립,N,,5학년,여자,70.2,,,14.4,,,,19.5,,140.6,19.5,,4,7.7,24,46.2,24,46.2,0,0,0,0,52
2018,경기도광명교육지원청,광일초등학교,초등학교,공립,N,,5학년,남자,91.6,4.21,,9.6,,,,19.8,,156.1,20.2,,3,4.8,28,45.2,31,50,0,0,0,0,62
2018,경기도교육청,광휘고등학교,고등학교,공립,N,,3학년,남자,,7.43,,7.6,,,74.3,,7.9,,23.1,,10,6.4,44,28.2,59,37.8,38,24.4,5,3.2,156
2018,경기도교육청,광휘고등학교,고등학교,공립,N,,2학년,남자,139,6.52,,10.8,,,94.1,49.5,7.6,270,22.1,,36,22,66,40.2,46,28,15,9.1,1,0.6,164
2018,경기도교육청,광휘고등학교,고등학교,공립,N,,1학년,여자,41.3,7.14,48.7,17.5,,,28.6,28.3,10.2,150,21.4,,20,14.5,56,40.6,47,34.1,13,9.4,2,1.4,138
2018,경기도교육청,광휘고등학교,고등학교,공립,N,,1학년,남자,,7.9,,11.5,,,57,,7.8,,22.8,,13,8.8,68,45.9,45,30.4,21,14.2,1,0.7,148
2018,경기도교육청,광휘고등학교,고등학교,공립,N,,3학년,여자,,7.58,,15,,,33.2,,10.6,,21.7,,15,9.9,40,26.5,71,47,21,13.9,4,2.6,151
2018,경기도교육청,광휘고등학교,고등학교,공립,N,,2학년,여자,,7.11,,15.6,,,42.6,,9.8,,22.6,,24,16,71,47.3,39,26,16,10.7,0,0,150
2018,경기도광명교육지원청,구름산초등학교,초등학교,공립,N,,6학년,여자,56.6,9.09,,13.3,,,,21,10.1,,19.7,,0,0,36,33,61,56,11,10.1,1,0.9,109
2018,경기도광명교육지원청,구름산초등학교,초등학교,공립,N,,6학년,남자,80.3,,,7.3,,,,21.8,9.2,,19.4,,6,4.5,48,36.4,65,49.2,13,9.8,0,0,132
2018,경기도광명교육지원청,구름산초등학교,초등학교,공립,N,,5학년,남자,81,6.17,,7.1,,,125,18.5,9.7,146.5,19.6,,3,2,57,37.5,75,49.3,17,11.2,0,0,152
2018,경기도광명교육지원청,구름산초등학교,초등학교,공립,N,,5학년,여자,56,,,12.3,,,,18.6,,134.9,19.2,,2,1.6,52,40.3,66,51.2,9,7,0,0,129
2018,경기도광명교육지원청,도덕초등학교,초등학교,공립,N,,5학년,남자,89.6,,,,7.8,,,20,,159.1,19,,5,17.2,14,48.3,9,31,1,3.4,0,0,29
2018,경기도광명교육지원청,도덕초등학교,초등학교,공립,N,,5학년,여자,82.4,,,,8,,,20.2,,142.1,19.7,,4,23.5,9,52.9,4,23.5,0,0,0,0,17
2018,경기도광명교육지원청,도덕초등학교,초등학교,공립,N,,6학년,남자,106.8,,,,7.4,,,24.8,,177.2,19.1,,6,24,15,60,4,16,0,0,0,0,25
2018,경기도광명교육지원청,도덕초등학교,초등학교,공립,N,,6학년,여자,84.8,,,,7.6,,,22.2,,153.9,18.7,,4,16.7,14,58.3,6,25,0,0,0,0,24
2018,경기도교육청,명문고등학교,고등학교,공립,N,,1학년,남자,58.8,,,9.5,,,,48,7.9,227.5,22.2,,20,9.8,90,43.9,68,33.2,26,12.7,1,0.5,205
2018,경기도교육청,명문고등학교,고등학교,공립,N,,1학년,여자,32,8.29,46.3,15.3,,,,32.6,9.7,135,21.3,,20,10.8,81,43.8,74,40,9,4.9,1,0.5,185
2018,경기도교육청,명문고등학교,고등학교,공립,N,,2학년,남자,56.9,,,9.8,,44,,48.7,8.2,230,22.9,,5,2.1,77,32.9,104,44.4,47,20.1,1,0.4,234
2018,경기도교육청,명문고등학교,고등학교,공립,N,,2학년,여자,33.8,,59.5,17.1,,20,,31.8,10.4,135,22.3,,11,5.1,80,37,91,42.1,30,13.9,4,1.9,216
2018,경기도교육청,명문고등학교,고등학교,공립,N,,3학년,남자,58.3,,,12.8,,,71.2,,7.8,,23.3,,16,7.3,94,42.7,68,30.9,37,16.8,5,2.3,220
2018,경기도교육청,명문고등학교,고등학교,공립,N,,3학년,여자,33.4,,,18.9,,,33.3,,10.1,,22.2,,15,7.1,83,39.3,90,42.7,21,10,2,0.9,211
2018,경기도광명교육지원청,빛가온초등학교,초등학교,공립,N,,6학년,여자,94.3,6.12,,15.8,8,,32.2,21,10.9,133.2,19.3,,0,0,6,66.7,1,11.1,2,22.2,0,0,9
2018,경기도광명교육지원청,빛가온초등학교,초등학교,공립,N,,5학년,남자,81.6,5.38,,8,,,43,19.8,10,159.9,20.8,,0,0,11,50,8,36.4,3,13.6,0,0,22
2018,경기도광명교육지원청,빛가온초등학교,초등학교,공립,N,,5학년,여자,64.4,5.22,,12.4,,,52.7,18,9.6,140.8,18.2,,2,7.4,13,48.1,11,40.7,1,3.7,0,0,27
2018,경기도광명교육지원청,빛가온초등학교,초등학교,공립,N,,6학년,남자,102.4,5.16,,9.9,7,,56.7,18,8.3,180.4,19,28.5,0,0,5,83.3,1,16.7,0,0,0,0,6
2018,경기도광명교육지원청,서면초등학교,초등학교,공립,N,,6학년,남자,,5.01,,9.4,,,,21.4,,167.9,21,,0,0,24,45.3,26,49.1,3,5.7,0,0,53
2018,경기도광명교육지원청,서면초등학교,초등학교,공립,N,,6학년,여자,,5.44,,16.5,,,,21.2,,140.3,20.5,,1,1.6,32,50,31,48.4,0,0,0,0,64
2018,경기도광명교육지원청,서면초등학교,초등학교,공립,N,,5학년,여자,,6.9,,12.2,,,,17.6,,157,18.5,,2,4.1,29,59.2,16,32.7,1,2,1,2,49
2018,경기도광명교육지원청,서면초등학교,초등학교,공립,N,,5학년,남자,,5.31,,7.2,,,,19.9,,175.4,19.4,,4,7,31,54.4,22,38.6,0,0,0,0,57
2018,경기도교육청,소하고등학교,고등학교,공립,N,,1학년,여자,25,5.37,,17.2,,33,,24.6,8.7,156.2,21.6,,7,3.5,89,44.3,86,42.8,17,8.5,2,1,201
2018,경기도교육청,소하고등학교,고등학교,공립,N,,1학년,남자,50.6,,,10.7,,29.5,,,,216.4,22.3,,13,5.9,92,41.8,78,35.5,32,14.5,5,2.3,220
2018,경기도교육청,소하고등학교,고등학교,공립,N,,3학년,남자,59.8,,,12.3,,,84.5,,,214.1,23.2,,12,5,95,39.3,92,38,41,16.9,2,0.8,242
2018,경기도교육청,소하고등학교,고등학교,공립,N,,3학년,여자,36.2,8.32,,17.7,,40,53.9,,,156.6,22,,28,12.6,114,51.4,64,28.8,15,6.8,1,0.5,222
2018,경기도교육청,소하고등학교,고등학교,공립,N,,2학년,여자,33.2,,,16.8,,40,48,,8.9,158,21.4,,22,10.6,109,52.7,67,32.4,7,3.4,2,1,207
2018,경기도교육청,소하고등학교,고등학교,공립,N,,2학년,남자,62.9,,,12.7,,,110,,,213.2,22.5,,28,12.1,110,47.4,70,30.2,21,9.1,3,1.3,232
2018,경기도광명교육지원청,소하중학교,중학교,공립,N,,3학년,여자,,6.46,,15.7,,,,25.8,9.8,,20.8,,14,7,112,56,63,31.5,10,5,1,0.5,200
2018,경기도광명교육지원청,소하중학교,중학교,공립,N,,2학년,남자,,8.9,,8.2,,,,34.3,9.2,,22.4,,4,2.4,56,33.1,78,46.2,30,17.8,1,0.6,169
2018,경기도광명교육지원청,소하중학교,중학교,공립,N,,1학년,여자,52.5,6.38,,17.1,,45,,24.1,9.7,155,20.1,,21,11.4,104,56.5,55,29.9,4,2.2,0,0,184
2018,경기도광명교육지원청,소하중학교,중학교,공립,N,,1학년,남자,20,8.08,,10.9,,,,28.4,8.9,160,20.8,,11,5.3,93,45.1,87,42.2,15,7.3,0,0,206
2018,경기도광명교육지원청,소하중학교,중학교,공립,N,,2학년,여자,,6.3,,15,,,,25.1,10.4,,21.4,,11,7.4,75,50.3,56,37.6,7,4.7,0,0,149
2018,경기도광명교육지원청,소하중학교,중학교,공립,N,,3학년,남자,,7.38,,9.6,,,,38.8,8,,21.8,,14,8.1,75,43.4,65,37.6,19,11,0,0,173
2018,경기도광명교육지원청,소하초등학교,초등학교,공립,N,,5학년,남자,,5.08,,7.4,,,,18.4,9.6,,20.1,,5,5.8,40,46.5,35,40.7,6,7,0,0,86
2018,경기도광명교육지원청,소하초등학교,초등학교,공립,N,,5학년,여자,,5.44,,13.9,,,,17.3,10,,19,,5,6,42,50,33,39.3,4,4.8,0,0,84
2018,경기도광명교육지원청,소하초등학교,초등학교,공립,N,,6학년,남자,,4.36,,5.9,,,,22.3,9.7,,20.5,,3,4,28,37.3,37,49.3,7,9.3,0,0,75
2018,경기도광명교육지원청,소하초등학교,초등학교,공립,N,,6학년,여자,,4.56,,14.6,,,,21,10.5,,20.3,,4,5.3,39,52,30,40,2,2.7,0,0,75
2018,경기도광명교육지원청,안서중학교,중학교,공립,N,,1학년,여자,29.1,,,16.3,,,,22.3,10.3,,21.4,21.3,0,0,30,46.2,34,52.3,1,1.5,0,0,65
2018,경기도광명교육지원청,안서중학교,중학교,공립,N,,2학년,남자,55,,,9.6,,,,37.6,8,,21.3,21.2,8,12.5,27,42.2,24,37.5,5,7.8,0,0,64
2018,경기도광명교육지원청,안서중학교,중학교,공립,N,,2학년,여자,35,,,19.7,,,,25.3,9.1,,21.1,21,10,16.7,35,58.3,15,25,0,0,0,0,60
2018,경기도광명교육지원청,안서중학교,중학교,공립,N,,3학년,여자,33.5,,,17.2,,,,24.4,9.4,,21.9,21.8,5,5.8,38,44.2,41,47.7,2,2.3,0,0,86
2018,경기도광명교육지원청,안서중학교,중학교,공립,N,,3학년,남자,56.3,,,9.9,,,,35.6,7.9,,21.8,21.7,3,3.7,33,40.7,38,46.9,7,8.6,0,0,81
2018,경기도광명교육지원청,안서중학교,중학교,공립,N,,1학년,남자,45.7,,,7.4,,,110,27,9.3,,21.8,21.7,2,2.6,18,23.1,49,62.8,6,7.7,3,3.8,78
2018,경기도광명교육지원청,안서초등학교,초등학교,공립,N,,5학년,남자,111.8,,,9,,,,27.2,10,,18.2,,2,40,2,40,1,20,0,0,0,0,5
2018,경기도광명교육지원청,안서초등학교,초등학교,공립,N,,5학년,여자,94.2,,,15.3,,,46,40.8,9.8,194,19.5,,2,40,3,60,0,0,0,0,0,0,5
2018,경기도광명교육지원청,안서초등학교,초등학교,공립,N,,6학년,여자,106,,,17.9,,,,39,10.3,,19.6,,0,0,4,100,0,0,0,0,0,0,4
2018,경기도광명교육지원청,안서초등학교,초등학교,공립,N,,6학년,남자,82,,,4.4,,,,46.4,12.5,,21.9,,0,0,2,50,2,50,0,0,0,0,4
2018,경기도광명교육지원청,안현초등학교,초등학교,공립,N,,6학년,여자,92,,,,7.7,,56.6,,,132.7,19.2,,17,23.6,44,61.1,11,15.3,0,0,0,0,72
2018,경기도광명교육지원청,안현초등학교,초등학교,공립,N,,6학년,남자,101,,,5.4,7.2,,73,16.5,12.2,157.3,20.5,,10,10.5,64,67.4,18,18.9,1,1.1,2,2.1,95
2018,경기도광명교육지원청,안현초등학교,초등학교,공립,N,,5학년,여자,75.8,5.11,,18.9,7.6,,61,17.8,12.3,131.3,18,,18,17.1,70,66.7,17,16.2,0,0,0,0,105
2018,경기도광명교육지원청,안현초등학교,초등학교,공립,N,,5학년,남자,83.2,5.56,,7.5,7.3,,72.4,14.4,9.5,148.8,20.1,,10,10.5,55,57.9,26,27.4,4,4.2,0,0,95
2018,경기도광명교육지원청,연서초등학교,초등학교,공립,N,,6학년,여자,62.2,,,18.2,,,,19.9,9.4,,19,,2,4.7,22,51.2,16,37.2,3,7,0,0,43
2018,경기도광명교육지원청,연서초등학교,초등학교,공립,N,,6학년,남자,65.4,,,12.6,,,,20.8,9.1,,21.1,,3,4.7,23,35.9,36,56.3,2,3.1,0,0,64
2018,경기도광명교육지원청,연서초등학교,초등학교,공립,N,,5학년,여자,55.1,,,15.4,,,,16.9,9.7,,19.2,,2,4.1,18,36.7,28,57.1,1,2,0,0,49
2018,경기도광명교육지원청,연서초등학교,초등학교,공립,N,,5학년,남자,57,,,9,,,,17,9.5,,20.1,,1,2,13,26,29,58,7,14,0,0,50
2018,경기도광명교육지원청,온신초등학교,초등학교,공립,N,,5학년,여자,61.3,,,14,,,,16.1,10.3,,18.4,,0,0,3,50,3,50,0,0,0,0,6
2018,경기도광명교육지원청,온신초등학교,초등학교,공립,N,,6학년,여자,61.4,,,14.2,,,,19.2,10.5,,19.3,,0,0,3,37.5,3,37.5,2,25,0,0,8
2018,경기도광명교육지원청,온신초등학교,초등학교,공립,N,,6학년,남자,73.8,,,4.6,,,,20,10.3,,23.4,,0,0,0,0,5,83.3,1,16.7,0,0,6
2018,경기도광명교육지원청,온신초등학교,초등학교,공립,N,,5학년,남자,58.7,,,4.1,,,,20.2,10.3,,22,,0,0,1,14.3,4,57.1,1,14.3,1,14.3,7
2018,경기도교육청,운산고등학교,고등학교,공립,N,,3학년,여자,31.2,,,17.1,,,,27.5,9.9,,21.5,,3,2,48,32.4,83,56.1,14,9.5,0,0,148
2018,경기도교육청,운산고등학교,고등학교,공립,N,,2학년,여자,32.3,,,16.4,,,,25.7,10,,21.5,,2,1.4,44,30.1,79,54.1,17,11.6,4,2.7,146
2018,경기도교육청,운산고등학교,고등학교,공립,N,,3학년,남자,58.6,,,11.6,,,,41.9,7.5,,22.7,,3,2,50,32.7,73,47.7,23,15,4,2.6,153
2018,경기도교육청,운산고등학교,고등학교,공립,N,,2학년,남자,56.6,,,13,,,,41.5,7.8,,22,,3,2.1,49,33.6,76,52.1,18,12.3,0,0,146
2018,경기도교육청,운산고등학교,고등학교,공립,N,,1학년,여자,35,,,15.2,,,,25.8,9.7,,20.8,,3,2.4,58,45.7,55,43.3,11,8.7,0,0,127
2018,경기도교육청,운산고등학교,고등학교,공립,N,,1학년,남자,58.3,,,10.1,,,,37.1,7.8,,22.4,,6,4.3,57,40.7,52,37.1,22,15.7,3,2.1,140
2018,경기도교육청,진성고등학교,고등학교,사립,N,,3학년,여자,,8.27,,16.6,,34.5,,,,136.2,22.2,,4,2.8,45,31.7,73,51.4,17,12,3,2.1,142
2018,경기도교육청,진성고등학교,고등학교,사립,N,,3학년,남자,,8.1,,12.8,,36.8,,,,207.3,22.7,,1,0.6,33,20.9,77,48.7,40,25.3,7,4.4,158
2018,경기도교육청,진성고등학교,고등학교,사립,N,,2학년,여자,,8.23,,14.8,,32.5,,,,137.4,21.6,,7,5.3,37,28,65,49.2,21,15.9,2,1.5,132
2018,경기도교육청,진성고등학교,고등학교,사립,N,,2학년,남자,,8.17,,11.4,,28.5,,,,200,22.7,,3,1.9,30,19.1,71,45.2,47,29.9,6,3.8,157
2018,경기도교육청,진성고등학교,고등학교,사립,N,,1학년,여자,,8.55,,14.8,,27.9,,,,137.8,21.2,,1,1,23,23.7,57,58.8,15,15.5,1,1,97
2018,경기도교육청,진성고등학교,고등학교,사립,N,,1학년,남자,,8.24,,10.8,,30.5,,,8,201.9,22.5,,4,2.8,49,34,69,47.9,19,13.2,3,2.1,144
2018,경기도광명교육지원청,철산중학교,중학교,공립,N,,3학년,여자,31.2,,,16.5,,,,25.1,9.5,,20.9,,15,6.1,116,47,96,38.9,19,7.7,1,0.4,247
2018,경기도광명교육지원청,철산중학교,중학교,공립,N,,3학년,남자,51.8,,,9.4,,,,37.6,7.8,,22.4,,12,4.4,103,38,130,48,24,8.9,2,0.7,271
2018,경기도광명교육지원청,철산중학교,중학교,공립,N,,2학년,남자,54.7,,,7.1,,,,33.1,8.1,,21.1,,15,6.2,98,40.5,102,42.1,23,9.5,4,1.7,242
2018,경기도광명교육지원청,철산중학교,중학교,공립,N,,1학년,여자,29.3,,,15,,,,23.3,9.4,,19.9,,15,6,137,54.8,90,36,8,3.2,0,0,250
2018,경기도광명교육지원청,철산중학교,중학교,공립,N,,1학년,남자,45.1,,,6.1,,,,28.5,8.4,,20.9,,18,6.1,104,35.3,129,43.7,42,14.2,2,0.7,295
2018,경기도광명교육지원청,철산중학교,중학교,공립,N,,2학년,여자,33.8,,,15,,,,25.3,9.3,,20.8,,16,7,123,54.2,79,34.8,9,4,0,0,227
2018,경기도광명교육지원청,철산초등학교,초등학교,공립,N,,5학년,남자,78,,,6.2,,,59,21.7,8.7,159.7,19.4,,7,4.7,65,43.3,66,44,12,8,0,0,150
2018,경기도광명교육지원청,철산초등학교,초등학교,공립,N,,6학년,남자,93.9,,,10.2,,,80,23.1,9.3,183.4,20.6,,15,13,55,47.8,39,33.9,6,5.2,0,0,115
2018,경기도광명교육지원청,철산초등학교,초등학교,공립,N,,5학년,여자,65.6,,,12.8,,,26,18.1,9.1,148.1,18.5,,5,3.6,78,56.1,48,34.5,8,5.8,0,0,139
2018,경기도광명교육지원청,철산초등학교,초등학교,공립,N,,6학년,여자,84.7,6.25,,17.1,,,60,21.6,9.1,166.4,19.1,,20,18.7,54,50.5,30,28,3,2.8,0,0,107
2018,경기도교육청,충현고등학교,고등학교,공립,N,,3학년,남자,64.5,,,9.7,,,,43.1,9.2,,23.9,,2,2.5,23,28.4,34,42,18,22.2,4,4.9,81
2018,경기도교육청,충현고등학교,고등학교,공립,N,,1학년,남자,62.4,,,10.8,,41,,40.7,7.7,205,22.8,,12,11.1,43,39.8,36,33.3,17,15.7,0,0,108
2018,경기도교육청,충현고등학교,고등학교,공립,N,,1학년,여자,30.5,,66,17.1,,,,26.8,9.8,169.8,21.4,16.3,9,6.9,48,36.9,60,46.2,11,8.5,2,1.5,130
2018,경기도교육청,충현고등학교,고등학교,공립,N,,2학년,남자,66.8,7.46,,10.2,,,40,41.2,7.4,268,23.5,,11,7.2,56,36.6,63,41.2,20,13.1,3,2,153
2018,경기도교육청,충현고등학교,고등학교,공립,N,,2학년,여자,36.3,,,17.4,,,,27.4,9.4,,21.7,,4,3.1,61,46.9,47,36.2,16,12.3,2,1.5,130
2018,경기도교육청,충현고등학교,고등학교,공립,N,,3학년,여자,35.1,,,15.1,,,,27.3,13.1,,21.6,,1,1.1,20,21.5,43,46.2,24,25.8,5,5.4,93
2018,경기도광명교육지원청,충현중학교,중학교,공립,N,,1학년,남자,48.5,,,4.7,,,,33.2,9.1,,21,,5,5.6,38,42.7,28,31.5,15,16.9,3,3.4,89
2018,경기도광명교육지원청,충현중학교,중학교,공립,N,,1학년,여자,31.6,,,14.3,,,52,30.1,10,158,20.7,,11,12.8,47,54.7,23,26.7,4,4.7,1,1.2,86
2018,경기도광명교육지원청,충현중학교,중학교,공립,N,,2학년,남자,50.6,7.44,,6.4,,,,38.2,8.2,,21.3,,5,5.8,33,38.4,40,46.5,8,9.3,0,0,86
2018,경기도광명교육지원청,충현중학교,중학교,공립,N,,2학년,여자,33.2,,,14.1,,,,29.6,9.3,,20.4,,1,1.2,61,72.6,20,23.8,1,1.2,1,1.2,84
2018,경기도광명교육지원청,충현중학교,중학교,공립,N,,3학년,여자,33.6,,,16.1,,,,32.6,9.7,,20.6,,16,17.2,44,47.3,30,32.3,3,3.2,0,0,93
2018,경기도광명교육지원청,충현중학교,중학교,공립,N,,3학년,남자,53.2,,,7.2,,,,48.9,8.1,,23.9,,7,7.9,42,47.2,30,33.7,10,11.2,0,0,89
2018,경기도광명교육지원청,충현초등학교,초등학교,공립,N,,6학년,여자,,3.56,,12.8,,,,23.1,9.2,,18.7,,26,23,72,63.7,14,12.4,1,0.9,0,0,113
2018,경기도광명교육지원청,충현초등학교,초등학교,공립,N,,6학년,남자,,3.36,,7,,,,24.1,8.7,,20.6,,19,19.4,58,59.2,19,19.4,2,2,0,0,98
2018,경기도광명교육지원청,충현초등학교,초등학교,공립,N,,5학년,여자,,3.58,,12.4,,,,20.1,9.2,,18.3,,25,23.1,66,61.1,17,15.7,0,0,0,0,108
2018,경기도광명교육지원청,충현초등학교,초등학교,공립,N,,5학년,남자,,3.45,,7,,,,20.9,8.7,,19.4,,15,14.6,65,63.1,23,22.3,0,0,0,0,103
2018,경기도광명교육지원청,하안남초등학교,초등학교,공립,N,,5학년,남자,71.1,,,7.2,,,72.6,,10.1,,21.1,,4,11.4,13,37.1,14,40,1,2.9,3,8.6,35
2018,경기도광명교육지원청,하안남초등학교,초등학교,공립,N,,5학년,여자,59.8,,,11.7,,,50.8,,10.2,,18,,3,7.3,16,39,22,53.7,0,0,0,0,41
2018,경기도광명교육지원청,하안남초등학교,초등학교,공립,N,,6학년,남자,84.6,,,11.5,,,77.4,,9.7,,21.4,,12,19.4,31,50,17,27.4,2,3.2,0,0,62
2018,경기도광명교육지원청,하안남초등학교,초등학교,공립,N,,6학년,여자,62,,,16.7,,,51.8,,10.6,,20.3,,1,2.7,15,40.5,19,51.4,1,2.7,1,2.7,37
