진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2023,여,외래,HC120,2107,2173,2171.95,470234598
2023,여,외래,HC121,329,332,332,12601128
2023,여,외래,HC141,55,55,55,8142330
2023,여,외래,HC142,14,14,14,1285521
2023,여,외래,HC151,15,17,17,3373021
2023,여,외래,HC152,16,16,16,2411301
2023,여,외래,HC153,675,693,693,277814704
2023,여,외래,HC154,127,135,135,14042408
2023,여,외래,HC155,22,22,22,3767192
2023,여,외래,HC161,14,14,14,4281342
2023,여,외래,HC162,2,2,2,424424
2023,여,외래,HC163,3,3,3,376038
2023,여,외래,HC170,24,24,24,4796184
2023,여,외래,HC181,4181,4978,4975.75,922280847
2023,여,외래,HC182,1006,1059,1027.5,103239459
2023,여,외래,HC183,114,116,116,13841515
2023,여,외래,HC184,1428,1474,1473.46,159103435
2023,여,외래,HC186,390,514,510.75,26155699
2023,여,외래,HC190,735,738,738.6,88532621
2023,여,외래,HC191,200906,248080,248665.8,27282290967
2023,여,외래,HC192,1357,1393,1434.61,213428203
2023,여,외래,HC193,73,81,50,4971006
2023,여,외래,HC201,2,2,2,279578
2023,여,외래,HC210,1,1,1,126490
2023,여,외래,HC230,3451,3496,3497,984029209
2023,여,외래,HC241,8,8,8,835862
2023,여,외래,HC242,7,8,8,859589
2023,여,외래,HC250,9,9,9,862092
2023,여,외래,HC263,76,79,79,14194843
2023,여,외래,HC272,1,1,1,110734
2023,여,외래,HC273,264,307,307,53217771
2023,여,외래,HC274,13,14,14,2436200
2023,여,외래,HC275,2181,2240,2240,309588027
2023,여,외래,HC276,5,5,5,662209
2023,여,외래,HC281,4824,5165,5175.25,919720197
2023,여,외래,HC282,128,131,131,22772751
2023,여,외래,HC291,3058,3090,3090,600124646
2023,여,외래,HC292,4018,4038,4038,671452130
2023,여,외래,HC293,54,54,54,6568305
2023,여,외래,HC294,554,589,589,71722529
2023,여,외래,HC295,7698,7930,7950.2,1331957070
2023,여,외래,HC296,1394,1421,1429,301278747
2023,여,외래,HC297,136,136,136,31564104
2023,여,외래,HC298,3867,3880,3880,824896330
2023,여,외래,HC299,242,251,257,30526151
2023,여,외래,HC301,29,29,29,4641247
2023,여,외래,HC302,4729,4745,4755,809713932
2023,여,외래,HC303,99,99,99,15406875
2023,여,외래,HC304,404,404,404,92773060
2023,여,외래,HC305,4011,4023,4033,860132559
2023,여,외래,HC311,329,402,402,63745371
2023,여,외래,HC312,1562,1714,1714.25,405572439
2023,여,외래,HC314,271,297,297.25,11455039
2023,여,외래,HC321,10,10,10,1840507
2023,여,외래,HC322,2,2,2,561077
2023,여,외래,HC330,11,11,11,2688950
2023,여,외래,HC341,59739,60081,60167.6,2598847487
2023,여,외래,HC342,1983841,2057846,2058406.35,104033585751
2023,여,외래,HC343,35901,36045,36136.81,1421432616
2023,여,외래,HC344,38749,39225,39213.93,1080783909
2023,여,외래,HC345,229,230,230,4139540
2023,여,외래,HC346,134,134,134,5356872
2023,여,외래,HD010,452,462,475,25065660
2023,여,외래,HD011,19,19,19,1036350
2023,여,외래,HD013,1121,1130,1162,100172498
2023,여,외래,HD014,566,577,589,77865229
2023,여,외래,HD015,102,103,104,21214665
2023,여,외래,HD018,7366,7507,8226,3568546928
2023,여,외래,HD019,2021,2165,2243,1062733270
2023,여,외래,HD020,319,326,339,1925499114
2023,여,외래,HD021,3,3,2.5,272025
2023,여,외래,HD022,1213,1347,1280,292659085
2023,여,외래,HD031,33372,48223,49766,4318240990
2023,여,외래,HD032,5238,5890,6035,1838968128
2023,여,외래,HD033,38144,47838,48565,6831472090
2023,여,외래,HD041,30975,31575,32531,56103361554
2023,여,외래,HD052,1162,12819,13205,795057862
2023,여,외래,HD053,5824,30389,31194,2105649813
2023,여,외래,HD055,607,7416,7484,239052855
2023,여,외래,HD056,200,2185,3984,142357392
2023,여,외래,HD061,10152,152439,165202,36032317380
2023,여,외래,HD071,1621,1661,1668,122575980
2023,여,외래,HD072,5,11,11,1138995
2023,여,외래,HD073,1,1,1,179182
2023,여,외래,HD081,782,828,828,1532285315
2023,여,외래,HD082,487,1390,1390,407803536
2023,여,외래,HD085,59,59,59,48569850
2023,여,외래,HD091,1,1,2,982488
2023,여,외래,HD093,6,70,70,34905780
2023,여,외래,HD110,40,146,146,101250563
2023,여,외래,HD111,1392,5304,5494,5278588840
2023,여,외래,HD112,98,112,115,371024052
2023,여,외래,HD113,127,135,135,702975780
2023,여,외래,HD114,183,191,191,912864527
2023,여,외래,HD115,181,197,197,776681697
2023,여,외래,HD121,401,5368,5582,4283114265
2023,여,외래,HD211,60,207,207,197078136
2023,여,외래,HD212,2,2,2,6343355
2023,여,외래,HD410,650,652,675,22219395
2023,여,외래,HD413,3686,3704,3783,222466816
2023,여,외래,HD414,39,44,44,3249549
2023,여,외래,HD415,21,21,22,2268981
2023,여,외래,HD418,4518,4660,4795,1016838230
2023,여,외래,HD419,16,16,16,3747149
2023,여,외래,HD420,105,116,117,337529805
2023,여,외래,HD441,10048,10553,10688,9202541607
2023,여,외래,HE101,1,1,1,250528
2023,여,외래,HE111,3,3,3,765839
2023,여,외래,HE115,709,726,736.2,130868536
2023,여,외래,HE116,271,272,275,64737654
2023,여,외래,HE117,197,201,205,37496148
2023,여,외래,HE118,353,378,376.8,71017983
2023,여,외래,HE119,465,468,468,128970367
2023,여,외래,HE120,16654,17109,17254.1,4515919001
2023,여,외래,HE121,856,867,878.5,188063175
2023,여,외래,HE122,364,378,399,49874079
2023,여,외래,HE123,487,529,542,95812361
2023,여,외래,HE128,1,1,1,54821
2023,여,외래,HE135,1,1,1,274333
2023,여,외래,HE139,1,1,1,275438
2023,여,외래,HE141,1,1,1,86664
2023,여,외래,HE142,14,14,14,1299089
2023,여,외래,HE203,1,1,1,363596
2023,여,외래,HE215,491,617,617,230334325
2023,여,외래,HE216,97,115,115,42886082
2023,여,외래,HE217,160,192,192,72017060
2023,여,외래,HE218,670,920,922.3,345921923
2023,여,외래,HE219,629,714,714,266886627
2023,여,외래,HE220,627,741,742,278945468
2023,여,외래,HE221,138,163,163,61003619
2023,여,외래,HE222,1021,1384,1386,523175625
2023,여,외래,HE223,1733,2347,2355.9,884616513
2023,여,외래,HE228,1,1,1,393231
2023,여,외래,HE239,4,4,4,1478389
2023,여,외래,HE320,3,3,3,187801
2023,여,외래,HE415,1,1,1,26750
2023,여,외래,HE419,1,1,1,25680
2023,여,외래,HE420,118,118,120,16957566
2023,여,외래,HE421,2,2,2,168014
2023,여,외래,HE422,3,3,3,403468
2023,여,외래,HE423,3,3,3,341942
2023,여,외래,HE515,6,6,6,2456178
2023,여,외래,HE516,3,3,3,1312036
2023,여,외래,HE517,1,1,1,412356
2023,여,외래,HE518,1,1,1,412356
2023,여,외래,HE520,158,159,159,65936986
2023,여,외래,HE521,14,14,14,5814223
2023,여,외래,HE522,2,3,3,1237068
2023,여,외래,HF101,41476,42007,39424.36,7252426980
2023,여,외래,HF102,679,692,680.1,195029222
2023,여,외래,HF103,142,142,93,17274510
2023,여,외래,HF104,248,258,259,109127626
2023,여,외래,HF105,5585,5743,5456.5,1773682003
2023,여,외래,HF106,7,7,7,2521141
2023,여,외래,HF107,146,147,147,70734144
2023,여,외래,HF201,306129,343100,341726.15,35321856294
2023,여,외래,HF202,17285,21311,21312.5,3482444273
2023,여,외래,HF203,404,589,589,66480340
2023,여,외래,HF305,433,472,470.5,190819172
2023,여,외래,HF306,248,251,251,126568711
2023,여,외래,HG011,9876,11084,11210,17039200
2023,여,외래,HG012,35618,43628,43753,99756840
2023,여,외래,HG013,18688,22375,22388,68059520
2023,여,외래,HG014,99496,121939,121940,463372000
2023,여,외래,HG015,11552,13782,13797,62914320
2023,여,외래,HG021,14047,17106,17180,19585200
2023,여,외래,HG022,19805,23303,23320,40110400
2023,여,외래,HG023,8804,11071,11072,25354880
2023,여,외래,HG024,18701,22639,22641,64753260
2023,여,외래,HG025,8586,10463,10471,35915530
2023,여,외래,HG031,2,2,2,1620
2023,여,외래,HG032,352,358,358,503380
2023,여,외래,HG033,34,34,34,64260
2023,여,외래,HG034,329,330,330,778800
2023,여,외래,HG035,9,9,9,25060
2023,여,외래,HG041,68,68,68,63240
2023,여,외래,HG043,1,1,1,1860
2023,여,외래,HG111,58172,66291,66603,303709680
2023,여,외래,HG121,22796,25368,25634.25,87925478
2023,여,외래,HG131,274,318,320,809660
2023,여,외래,HG141,92,92,92,256680
2023,여,외래,HH001,26809,27959,27812.65,1458172465
2023,여,외래,HH002,18538,18995,18754.05,1972007130
2023,여,외래,HH003,17394,17853,17754,2315701040
2023,여,외래,HI101,249643,252480,148455.72,31134679480
2023,여,외래,HI103,196,196,156.5,36780639
2023,여,외래,HI104,54,57,56.5,13443977
2023,여,외래,HI105,437,439,345,83756930
2023,여,외래,HI106,1030,1031,946.5,222449593
2023,여,외래,HI107,48,48,47.6,11550733
2023,여,외래,HI108,353,385,383.5,92037828
2023,여,외래,HI109,10853,10913,10824.7,2262283079
2023,여,외래,HI110,11290,11499,10526.21,2128755865
2023,여,외래,HI111,76345,77793,75712.95,15436770325
2023,여,외래,HI112,1222,1226,631.5,128675818
2023,여,외래,HI113,1142,1172,1171.1,442574939
2023,여,외래,HI124,142,142,140,47983649
2023,여,외래,HI125,24,32,32,7543085
2023,여,외래,HI126,1124,1277,1277,286626798
2023,여,외래,HI127,4704,6127,3372.5,801509570
2023,여,외래,HI128,3461,4509,3918.3,890993650
2023,여,외래,HI129,3242,3334,2179.14,516168123
2023,여,외래,HI130,444,541,532.15,126930079
2023,여,외래,HI131,1,1,1,241280
2023,여,외래,HI132,419,467,331.5,77517918
2023,여,외래,HI133,18421,19151,14244.7,3360708201
2023,여,외래,HI135,243758,247321,215665.73,49434664086
2023,여,외래,HI136,101270,101988,55522.02,12875621391
2023,여,외래,HI137,1,1,0.5,120972
2023,여,외래,HI138,2,2,1.5,343528
2023,여,외래,HI140,37,38,19,4526362
2023,여,외래,HI141,137,141,141,59159814
2023,여,외래,HI201,103329,120879,120021.9,34746057538
2023,여,외래,HI203,687,773,791.6,251403620
2023,여,외래,HI204,1668,2126,2134.85,673449407
2023,여,외래,HI205,3726,4112,4091.55,1305144411
2023,여,외래,HI206,6135,6236,6235.7,1963792506
2023,여,외래,HI207,13,15,15,4648982
2023,여,외래,HI208,5449,7228,7282.1,2298736099
2023,여,외래,HI209,1685,1825,1825.05,534016235
2023,여,외래,HI210,2183,2548,2542.6,736885468
2023,여,외래,HI211,3895,4192,4156.36,1192769905
2023,여,외래,HI212,4,4,3.5,985986
2023,여,외래,HI213,3500,4499,4499.15,2409521611
2023,여,외래,HI224,1505,1515,1515,701924920
2023,여,외래,HI225,1110,1282,1282,406955997
2023,여,외래,HI226,92964,109030,107441.75,33771712754
2023,여,외래,HI227,6748,7937,7934.5,2503485604
2023,여,외래,HI228,48667,54976,54982.4,17083639601
2023,여,외래,HI229,14902,15408,15313,4826994611
2023,여,외래,HI230,3137,3401,3401.45,1082447040
2023,여,외래,HI231,14,14,14,4449257
2023,여,외래,HI232,19316,24565,24558.15,7737808674
2023,여,외래,HI233,6906,7201,7189.5,2277233551
2023,여,외래,HI235,41122,41531,41534.35,12954635660
2023,여,외래,HI236,30546,30774,29696,9206288430
2023,여,외래,HI237,5,5,4.5,1410141
2023,여,외래,HI238,322,330,330,102174869
2023,여,외래,HI240,15,15,15,4786416
2023,여,외래,HI241,1027,1109,1109,622664228
2023,여,외래,HI401,2069,2173,2060.5,235194451
2023,여,외래,HI404,4,4,4,509438
2023,여,외래,HI405,2,2,2,257192
2023,여,외래,HI406,2,2,2,257192
2023,여,외래,HI407,25,25,25,3111850
2023,여,외래,HI408,69,71,71,9120424
2023,여,외래,HI409,25,25,25,2832938
2023,여,외래,HI410,49,49,49,5691382
2023,여,외래,HI411,112,113,112.5,12355399
2023,여,외래,HI412,7,8,8,928299
2023,여,외래,HI413,32,33,33,6654750
2023,여,외래,HI425,17,17,17,2175628
2023,여,외래,HI426,337,337,337,43330508
2023,여,외래,HI427,69,73,73,9376669
2023,여,외래,HI428,340,456,456,58275339
2023,여,외래,HI430,35,35,35,4500405
2023,여,외래,HI432,151,156,156,19983953
2023,여,외래,HI433,11,11,11,1329118
2023,여,외래,HI501,3188,3214,3178.6,967039417
2023,여,외래,HI503,12,12,12,3917256
2023,여,외래,HI505,8,9,9,3123423
2023,여,외래,HI506,21,21,21,6900399
2023,여,외래,HI508,3,3,3,783432
2023,여,외래,HI509,108,108,108,34505325
2023,여,외래,HI510,19,24,24,7643115
2023,여,외래,HI511,360,367,367,116971827
2023,여,외래,HI512,129,131,131,40546913
2023,여,외래,HI513,4,9,9,5209308
2023,여,외래,HI525,2,2,2,694186
2023,여,외래,HI526,7298,7832,7832,2653465769
2023,여,외래,HI527,3,3,3,1020532
2023,여,외래,HI528,5,5,4.5,1561712
2023,여,외래,HI529,58,58,56,19228544
2023,여,외래,HI530,28,29,29,9519007
2023,여,외래,HI532,167,167,164,56767151
2023,여,외래,HI533,1478,1525,1521.5,500866390
2023,여,외래,HI535,7223,7268,7201.5,2321677204
2023,여,외래,HI536,341,342,331.5,112046607
2023,여,외래,HI538,2,2,2,654250
2023,여,외래,HJ101,249291,252428,148356.43,14972932919
2023,여,외래,HJ103,198,198,157.5,17604455
2023,여,외래,HJ104,54,57,56.5,6417248
2023,여,외래,HJ105,437,439,344.5,39254315
2023,여,외래,HJ106,1030,1031,946.5,106729465
2023,여,외래,HJ107,48,48,47.6,5669086
2023,여,외래,HJ108,354,386,384.5,43752003
2023,여,외래,HJ109,10852,10913,10824.7,1136196072
2023,여,외래,HJ110,11252,11497,10527.21,1073181050
2023,여,외래,HJ111,76071,77539,75474.95,7798803742
2023,여,외래,HJ112,1208,1213,627,64897749
2023,여,외래,HJ113,1139,1168,1169,219230083
2023,여,외래,HJ124,142,142,140,23726776
2023,여,외래,HJ125,23,31,31,3447912
2023,여,외래,HJ126,1123,1276,1276,124291381
2023,여,외래,HJ127,4701,6124,3369.5,384705450
2023,여,외래,HJ128,3465,4514,3923.3,436155992
2023,여,외래,HJ129,3240,3332,2177.14,247337658
2023,여,외래,HJ130,444,541,532.15,59417508
2023,여,외래,HJ131,1,1,1,114894
2023,여,외래,HJ132,418,466,330.5,37424132
2023,여,외래,HJ133,18261,18987,14164.7,1573335122
2023,여,외래,HJ134,2,2,2,167626
2023,여,외래,HJ135,243494,247343,215713.98,23730881653
2023,여,외래,HJ136,101172,101891,55472.02,6097465270
2023,여,외래,HJ137,1,1,0.5,57603
2023,여,외래,HJ138,2,2,1.5,168378
2023,여,외래,HJ140,37,38,19,2188914
2023,여,외래,HJ141,137,141,141,28138851
2023,여,외래,HJ201,103283,120824,119964.9,16447201108
2023,여,외래,HJ203,687,773,791.6,115344515
2023,여,외래,HJ204,1668,2126,2134.85,314246004
2023,여,외래,HJ205,3721,4106,4086.05,606751929
2023,여,외래,HJ206,6119,6220,6213,901256679
2023,여,외래,HJ207,13,15,15,2175576
2023,여,외래,HJ208,5449,7228,7282.1,1075938203
2023,여,외래,HJ209,1677,1816,1815.05,253867181
2023,여,외래,HJ210,2177,2542,2537.6,354775159
2023,여,외래,HJ211,3878,4175,4142.7,574057638
2023,여,외래,HJ212,3,3,2.5,347282
2023,여,외래,HJ213,3499,4496,4496.15,1155064211
2023,여,외래,HJ224,1501,1511,1511,330030876
2023,여,외래,HJ225,1109,1281,1281,189792751
2023,여,외래,HJ226,92959,109024,107435.75,15931648317
2023,여,외래,HJ227,6741,7930,7927.5,1201331525
2023,여,외래,HJ228,48625,54918,54923.4,8043626090
2023,여,외래,HJ229,14899,15404,15310,2263262063
2023,여,외래,HJ230,3132,3396,3396.45,513651648
2023,여,외래,HJ231,14,14,14,2094655
2023,여,외래,HJ232,19315,24563,24556.15,3662597965
2023,여,외래,HJ233,6903,7198,7187.5,1076850235
2023,여,외래,HJ235,41118,41526,41528.35,6036505013
2023,여,외래,HJ236,30542,30770,29696,4270283384
2023,여,외래,HJ237,5,5,4.5,652492
2023,여,외래,HJ238,322,330,330,47748636
2023,여,외래,HJ240,14,14,14,2058374
2023,여,외래,HJ241,1027,1109,1109,296359898
2023,여,외래,HJ401,1956,2040,1928,105395633
2023,여,외래,HJ404,3,3,3,166034
2023,여,외래,HJ405,2,2,2,122460
2023,여,외래,HJ406,2,2,2,122460
2023,여,외래,HJ407,25,25,25,1480713
2023,여,외래,HJ408,67,69,69,4220160
2023,여,외래,HJ409,22,22,22,1220046
2023,여,외래,HJ410,41,41,41,2295963
2023,여,외래,HJ411,103,104,103.5,5669534
2023,여,외래,HJ412,7,8,8,455838
2023,여,외래,HJ413,32,33,33,3374458
2023,여,외래,HJ425,4,4,4,244972
2023,여,외래,HJ426,337,337,337,20638891
2023,여,외래,HJ427,62,66,66,3962255
2023,여,외래,HJ428,294,408,408,24225004
2023,여,외래,HJ430,35,35,35,2143050
2023,여,외래,HJ432,151,156,156,9525975
2023,여,외래,HJ433,11,11,11,647625
2023,여,외래,HJ501,3182,3208,3172.6,458461203
2023,여,외래,HJ503,12,12,12,1865400
2023,여,외래,HJ505,8,9,9,1487295
2023,여,외래,HJ506,21,21,21,3313475
2023,여,외래,HJ509,108,108,108,13186315
2023,여,외래,HJ510,19,24,24,2950581
2023,여,외래,HJ511,358,365,365,44078996
2023,여,외래,HJ512,129,131,131,19193935
2023,여,외래,HJ513,4,9,9,2067156
2023,여,외래,HJ525,2,2,2,330556
2023,여,외래,HJ526,7298,7832,7832,1252789911
2023,여,외래,HJ527,3,3,3,444664
2023,여,외래,HJ528,5,5,4.5,743701
2023,여,외래,HJ529,58,58,56,7875860
2023,여,외래,HJ530,28,29,29,4684435
2023,여,외래,HJ532,170,170,167,23562095
2023,여,외래,HJ533,1476,1523,1519.5,242031853
2023,여,외래,HJ535,7033,7077,7016.8,1094557362
2023,여,외래,HJ536,341,342,331.5,52952081
2023,여,외래,HJ538,2,2,2,311550
2023,여,외래,HJ601,8964,9248,9268.3,1349149693
2023,여,외래,HJ603,7,7,7,1074957
2023,여,외래,HJ604,52,53,53,8319919
2023,여,외래,HJ605,64,67,67,9707783
2023,여,외래,HJ606,26,26,26,3763487
2023,여,외래,HJ607,45,45,45,7411105
2023,여,외래,HJ608,519,532,532.6,77904170
2023,여,외래,HJ609,624,629,628.56,89121282
2023,여,외래,HJ610,239,240,238.5,33917472
2023,여,외래,HJ611,3422,3471,3477,487391456
2023,여,외래,HJ612,3,3,3,442995
2023,여,외래,HJ613,394,400,400,58386128
2023,여,외래,HJ624,16,16,16,2305741
2023,여,외래,HJ625,852,863,863,126308201
2023,여,외래,HJ626,1979,2117,2124,310413009
2023,여,외래,HJ627,3940,4199,4202,614271953
2023,여,외래,HJ628,3099,3329,3336,486634265
2023,여,외래,HJ629,187,190,191,27565042
2023,여,외래,HJ630,73,74,74,10816339
2023,여,외래,HJ631,38,38,38,5355644
2023,여,외래,HJ632,425,447,447,64687961
2023,여,외래,HJ633,103,103,105,15260722
2023,여,외래,HJ634,1,1,1,146575
2023,여,외래,HJ635,5134,5238,5242,762895937
2023,여,외래,HJ636,19,19,17,2439578
2023,여,외래,HJ637,2,2,2,287513
2023,여,외래,HJ638,25,25,25,3529087
2023,여,외래,HJ640,9,9,9,1307900
2023,여,외래,HJ641,9,9,9,1316808
2023,여,외래,HJ701,6481,6596,6580.25,769956376
2023,여,외래,HJ703,1,1,1,117818
2023,여,외래,HJ704,4,4,4,471272
2023,여,외래,HJ708,1,1,1,117818
2023,여,외래,HJ709,221,222,221.2,25688070
2023,여,외래,HJ710,52,52,52,5984136
2023,여,외래,HJ711,918,925,921.6,105972181
2023,여,외래,HJ712,1,1,1,117818
2023,여,외래,HJ713,10,10,10,1171175
2023,여,외래,HJ728,2,2,2,221626
2023,여,외래,HJ732,3,3,0.43,44054
2023,여,외래,HJ735,1202,1211,1188,138601571
2023,여,외래,HJ736,57,57,51,5963400
2023,여,외래,HJ741,42,42,42,4948356
2023,여,외래,HK010,49611,61507,61738.1,28640350997
2023,여,외래,HK020,26,30,30,11907490
2023,여,외래,HK030,10083,10192,10198.25,3965370441
2023,여,외래,HK040,2277,2652,2657,1518432021
2023,여,외래,HK050,354,359,359,111206173
2023,여,외래,HK060,349,388,395.5,78502566
2023,여,외래,HX301,6,6,6,813017
2023,여,외래,HX303,1,1,1,139113
2023,여,외래,HX305,463,481,481,60882413
2023,여,외래,HX306,62,63,63,8441355
2023,여,외래,HX307,30,30,30,3202469
2023,여,외래,HX308,41,41,41,7252999
2023,여,외래,HX309,13,13,13,2535338
2023,여,외래,HX311,184,185,185,33175125
2023,여,외래,HX401,5681,6758,6869,997042960
2023,여,외래,HY302,32,32,32,3461636
2023,여,외래,HY303,1757,1799,1805.75,248851917
2023,여,외래,HY312,1140,1159,1159,193706100
2023,여,외래,HY313,11,11,11,2037450
2023,여,외래,HY314,1129,1180,1180.75,219177504
2023,여,외래,HY402,2,2,2,18200
2023,여,외래,HY404,1337,3217,3474,80542104
2023,여,외래,HY405,176,513,522,26296011
2023,여,외래,HZ161,5,14,14,300000
2023,여,외래,HZ271,35402,584247,597110,298178836722
2023,여,외래,IA001,4901,12851,12856.5,1797762700
2023,여,외래,IA002,934,1310,1310,134305530
2023,여,외래,IA033,17548,18485,18490,363655660
2023,여,외래,IA034,4201,10658,10659,153081520
2023,여,외래,IA041,48,48,48,1672320
2023,여,외래,IA052,3,3,3,101850
2023,여,외래,IA062,143,345,345,4961100
2023,여,외래,IA063,3,6,6,84660
2023,여,외래,IA064,37,72,72,1823040
2023,여,외래,IA065,3,3,3,74490
2023,여,외래,IA066,180,365,365,13231250
2023,여,외래,IA067,7,20,20,711000
2023,여,외래,IA100,24562,25117,25138,76882380
2023,여,외래,IA101,82260,85827,86020,929830690
2023,여,외래,IA102,14683,15205,15214,160198760
2023,여,외래,IA103,48234,49712,49775,524082000
2023,여,외래,IA104,16,16,16,171520
2023,여,외래,IA105,1,1,1,10720
2023,여,외래,IA110,19876,20399,20440,89008290
2023,여,외래,IA120,16420,16776,16785,141307170
2023,여,외래,IA211,3,3,3,44700
2023,여,외래,IA221,5,5,5,278700
2023,여,외래,IA231,94707,100346,100355,4194839000
2023,여,외래,IA232,3165,3543,3543,128221170
2023,여,외래,IA400,15717,17188,17188,466654200
2023,여,외래,IA401,8152,12679,12679,235321850
2023,여,외래,IA410,42189,61214,61227,1662238450
2023,여,외래,IA510,131,135,136,22597760
